date,(주)넥스트엔터테인먼트월드(NEW),(주)쇼박스,(주)시너지하우스 (시너지),(주)시네마서비스,(주)싸이더스,(주)이수C&E,CGV아트하우스,UIP코리아,no record,㈜스튜디오이쩜영,롯데엔터테인먼트,메가박스중앙(주),소니픽처스,쇼이스트(주),씨제이이앤엠(주),에스케이텔레콤(주),워너브러더스코리아(주),월트디즈니컴퍼니코리아,유니버설픽쳐스인터내셔널 코리아(유),이십세기폭스코리아(주),주식회사 해리슨앤컴퍼니,판씨네마(주)
2009.12,28.8294679901014,48.44693400745551,24.812416430952673,46.00843457453088,27.88170726004854,74.47025019119414,0.0,54.00709570130463,31.606294239928427,29.161915747650756,35.55657338755993,29.720030651340995,42.71192550738555,41.45774496391633,47.4329928736688,28.28009542440355,48.25443071211502,52.123513722032406,35.51751131916712,42.35628621650369,68.61375091848969,42.318601543041126
2010.01,28.717393551211238,48.27083483840116,24.763087728792158,45.52582223025743,27.46270124896772,74.47025019119414,0.0,54.00709570130463,31.61695418653792,29.161915747650756,35.51814127803957,29.794761831827234,42.627021290479355,41.45774496391633,47.50428029164462,28.053109452513002,48.08135592917883,52.123513722032406,35.51580500785451,43.500191671608384,73.07338086231991,41.175358349842675
2010.02,28.600737320858507,48.57155941079881,24.605948840392738,45.23105725628916,27.461265048003074,74.47025019119414,0.0,54.00709570130463,31.62148439282246,29.161915747650756,35.25400481057116,29.85564296427806,42.509062125353715,41.45774496391633,47.28719596455603,28.04953713759498,47.85474648177205,52.123513722032406,35.10057187160497,43.89638678545433,71.0636310655788,40.8956107421311
2010.03,27.725137152267497,48.20418552658004,23.522775930286187,45.23101392618742,27.249706811504318,74.47025019119414,0.0,54.00709570130463,31.63289683184403,29.161915747650756,35.18874235119093,29.885745741459985,42.33681401151247,41.45774496391633,46.98284512191336,28.049436257922995,47.6750145341353,52.123513722032406,34.77070095222584,43.59891267802665,70.48947532592479,39.32392661142796
2010.04,26.98996829363945,47.972536820142864,23.560813689659188,45.2309422586916,26.094843923172654,74.47025019119414,0.0,54.00709570130463,30.995659398634007,29.161915747650756,34.59701295657424,29.96619907704532,42.005826148622305,41.45774496391633,46.91894824868231,28.170552046073716,46.363392549649284,52.123513722032406,34.4410445325984,43.597090403236955,70.40541229194301,39.13828934715247
2010.05,26.701749244412657,47.969743771806634,23.612303459617614,45.230228400342,27.821622249216016,74.47025019119414,5.5,54.0063336195468,30.92651262505955,29.161915747650756,34.34738654008949,30.023270728355474,42.12252762581501,41.45755106225284,46.91681901077424,28.104724159942688,46.02628802189544,52.123513722032406,35.0827669127403,43.597599046373865,70.39877895761934,39.10263593191399
2010.06,26.127419933409843,47.83726225938366,23.341735422432414,45.229663256124944,27.260798059932437,74.47025019119414,8.444444444444445,54.005876380815444,30.896574485176444,29.161915747650756,34.514213121995866,30.05327881358518,41.66455120810289,41.45755106225284,46.82074698928345,28.137411563142958,45.802377652307555,52.123513722032406,34.99999929322978,43.31966065687745,70.39795872504588,39.10263593191399
2010.07,28.370732030560024,47.784352015298296,23.967217013480372,45.229663256124944,27.259366615235756,74.47025019119414,8.444444444444445,54.005876380815444,30.918828389593955,29.161915747650756,34.544853254312656,30.101905778319868,41.74119907078045,41.45755106225284,46.87124807447254,28.137067228780385,46.24659741838989,52.123513722032406,35.00093784100097,43.18751719557364,70.39960225910833,39.10263593191399
2010.08,28.457586824805436,47.74608430269798,24.023371762295234,45.229663256124944,27.21839613593252,74.47025019119414,8.444444444444445,54.005876380815444,30.965953427499013,29.161830802527213,34.48209329788327,30.23180280917705,42.12691869723697,41.45755106225284,47.17221696812875,28.16816107318965,46.67077123638496,52.123513722032406,34.905163493269036,43.08371249179119,70.3980203285221,39.10263593191399
2010.09,28.436208903324307,47.62178105303283,23.776453810616637,44.91762464909155,26.83221331363547,74.47025019119414,8.444444444444445,54.005876380815444,30.977502749937013,29.161830802527213,34.66369209616558,30.23180280917705,42.051620161884074,41.45755106225284,46.97622725789089,27.750102599814962,46.51448208863858,52.123513722032406,35.24378827105254,42.8994735335563,70.3980203285221,39.10263593191399
