date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2004.02,1,태극기 휘날리며,2004-02-05,11334339000,57.3%,11334339000,1812031,1812031,115,11524,한국,한국,(주)쇼박스
2004.02,2,실미도,2003-12-24,2626797500,13.3%,10369675000,415436,1632509,35,4490,한국,한국,(주)시네마서비스
2004.02,3,목포는 항구다,2004-02-20,1101337000,5.6%,1101337000,177250,177250,25,1697,한국,한국,코리아픽쳐스(주)
2004.02,4,그녀를 믿지 마세요,2004-02-20,1028662000,5.2%,1028662000,166713,166713,25,1741,한국,한국,(주)시네마서비스
2004.02,5,사랑할 때 버려야 할 아까운 것들,2004-02-13,629932000,3.2%,629932000,97680,97680,20,1193,미국,미국,워너브러더스 코리아(주)
2004.02,6,말죽거리 잔혹사,2004-01-16,580920000,2.9%,3837061500,90349,604955,31,1873,한국,한국,씨제이엔터테인먼트
2004.02,8,콜드 마운틴,2004-02-20,249122000,1.3%,249122000,39676,39676,17,743,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.02,9,피터 팬,2004-01-16,188880000,1.0%,850564000,32069,141716,15,547,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.02,10,내사랑 싸가지,2004-01-16,177260000,0.9%,1836153500,28515,296125,19,657,한국,한국,(주)시네마서비스
2004.02,11,라스트 사무라이,2004-01-09,182698500,0.9%,1904735500,28475,299158,13,564,미국,미국,워너브러더스 코리아(주)
2004.02,12,페이첵,2004-01-22,178554000,0.9%,840196500,27353,131390,17,550,미국,미국,씨제이엔터테인먼트
2004.02,13,반지의 제왕 : 왕의 귀환,2003-12-17,164140000,0.8%,4297594000,26147,691077,9,227,미국,"미국,뉴질랜드",씨제이엔터테인먼트
2004.02,14,사랑도 통역이 되나요?,2004-02-20,163676000,0.8%,163676000,25153,25153,15,676,미국,미국,씨제이엔터테인먼트
2004.02,15,안녕! 유에프오,2004-01-30,131015000,0.7%,250534000,20909,40361,17,536,한국,한국,(주)튜브엔터테인먼트
2004.02,16,자토이치,2004-01-30,105985500,0.5%,157286500,16292,24381,13,402,일본,일본,"(주)영화사 진진,인터비스앤파트너스(주)"
2004.02,17,그녀를 모르면 간첩,2004-01-30,91369000,0.5%,187798000,14588,30435,22,460,한국,한국,(주)쇼박스
2004.02,18,타임라인,2004-02-27,90901500,0.5%,90901500,14412,14412,20,383,미국,미국,(주)튜브엔터테인먼트
2004.02,19,열두명의 웬수들,2004-02-13,86271500,0.4%,86271500,13537,13537,12,429,미국,미국,이십세기폭스필름코퍼레이션
2004.02,20,런어웨이,2004-01-30,83931500,0.4%,149954000,12884,23415,13,233,미국,미국,이십세기폭스필름코퍼레이션
2004.02,21,스쿨 오브 락,2004-02-27,75905000,0.4%,75905000,12349,12349,19,306,영국,영국,"윤스,UIP코리아"
2004.02,22,베이직,2004-02-06,74752500,0.4%,74752500,11646,11646,12,500,미국,미국,코리아픽쳐스(주)
2004.02,23,8명의 여인들,2004-02-27,45975500,0.2%,45975500,7205,7205,10,157,프랑스,프랑스,무비즈엔터테인먼트㈜
2004.02,24,스파이 키드 3D,2004-02-13,39779500,0.2%,39779500,6530,6530,3,113,미국,미국,씨제이엔터테인먼트
2004.02,25,머나먼 사랑,2004-02-13,24518500,0.1%,24518500,3697,3697,11,228,미국,미국,UIP코리아
2004.02,26,붙어야 산다,2004-02-27,19510000,0.1%,19510000,3080,3080,12,162,미국,미국,이십세기폭스필름코퍼레이션
2004.02,27,마법경찰 갈갈이와 옥동자,2004-02-13,18446500,0.1%,18446500,3074,3074,13,252,한국,한국,콜럼비아트라이스타㈜
2004.02,28,곰이 되고 싶어요,2004-01-30,12405500,0.1%,21109500,1950,3314,6,88,덴마크,덴마크,필름뱅크(주)
2004.02,29,러브 액츄얼리,2003-12-05,6576500,0.0%,1351522500,921,206828,2,10,미국,"미국,영국","와이드 릴리즈(주),(주)제이앤씨미디어그룹,UIP코리아,(유)조이앤시네마"
2004.02,30,빙우,2004-01-16,5674000,0.0%,363240500,828,55656,1,16,한국,한국,(주)쇼박스
2004.02,31,신설국,2004-02-27,5556500,0.0%,5556500,810,810,7,56,일본,일본,(주)동아수출공사
2004.02,32,실종,2004-02-27,3344500,0.0%,3344500,552,552,4,39,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.02,33,[통합]영화패키지상영,,4056000,0.0%,4056000,338,338,2,12,,,
2004.02,34,리지 맥과이어,2004-02-27,1741000,0.0%,1741000,240,240,1,3,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.02,35,브링 다운 더 하우스,2004-02-27,1359500,0.0%,1359500,181,181,1,3,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.02,36,욕망,2004-02-20,870000,0.0%,870000,125,125,2,44,한국,한국,
2004.02,37,엘시드 - 전설의 영웅,2004-02-13,695000,0.0%,695000,122,122,1,6,스페인,스페인,아우라엔터테인먼트
2004.02,38,베로니카 게린,2004-02-27,772500,0.0%,772500,116,116,1,3,아일랜드,아일랜드,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.02,39,동해물과 백두산이,2003-12-31,679000,0.0%,1041877500,110,163194,1,23,한국,한국,(주)쇼박스
2004.02,40,브라더 베어,2004-01-16,268500,0.0%,113131000,42,17184,1,4,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.02,41,러브 미 이프 유 대어,2004-03-05,0,0.0%,0,0,0,1,9,프랑스,프랑스,(주)엔터모드
