date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2005.07,1,우주전쟁,2005-07-07,16354694690,21.0%,16355338690,2577963,2578059,401,34693,미국,미국,UIP코리아
2005.07,2,아일랜드,2005-07-21,11264167500,14.5%,11264167500,1774603,1774603,340,15468,미국,미국,워너브러더스 코리아(주)
2005.07,3,마다가스카,2005-07-14,7329383500,9.4%,7329534000,1171037,1171059,298,25304,미국,미국,씨제이엔터테인먼트
2005.07,4,친절한 금자씨,2005-07-29,7474647500,9.6%,7474647500,1142930,1142930,386,8282,한국,한국,씨제이엔터테인먼트
2005.07,5,미스터 & 미세스 스미스,2005-06-16,7010520000,9.0%,18876302500,1102317,2959323,226,22791,미국,미국,이십세기폭스필름코퍼레이션
2005.07,6,분홍신,2005-06-30,6400264500,8.2%,6767487500,1013987,1072831,182,21202,한국,한국,(주)쇼박스
2005.07,7,천군,2005-07-15,5503309000,7.1%,5503309000,876992,876992,186,16717,한국,한국,(주)쇼박스
2005.07,8,배트맨 비긴즈,2005-06-24,2631900000,3.4%,5552226000,412992,869244,192,11484,미국,미국,워너브러더스 코리아(주)
2005.07,9,여고괴담 4 : 목소리,2005-07-15,2453342000,3.1%,2453342000,393726,393726,167,12750,한국,한국,(주)시네마서비스
2005.07,10,씬 시티,2005-06-30,1860794006,2.4%,2024599506,284696,311066,126,8030,미국,미국,쇼이스트(주)
2005.07,11,셔터,2005-06-30,1728323500,2.2%,1828426000,275014,291218,111,8578,태국,태국,씨제이엔터테인먼트
2005.07,12,스텔스,2005-07-28,1390513000,1.8%,1390513000,218491,218491,175,3994,미국,미국,소니픽쳐스릴리징코리아
2005.07,13,로봇(애니),2005-07-28,1144297500,1.5%,1144297500,188361,188361,176,4022,미국,미국,이십세기폭스필름코퍼레이션
2005.07,14,연애의 목적,2005-06-10,1106664000,1.4%,9844817390,168454,1524642,114,4821,한국,한국,씨제이엔터테인먼트
2005.07,15,사하라,2005-06-24,891823000,1.1%,2615859500,140743,411424,141,5339,미국,미국,씨제이엔터테인먼트
2005.07,16,간 큰 가족,2005-06-09,813876500,1.0%,8212961893,132017,1305518,100,4621,한국,한국,(주)쇼박스
2005.07,17,어썰트 13,2005-07-07,541514000,0.7%,541514000,84872,84872,99,4407,미국,미국,(주)튜브엔터테인먼트
2005.07,18,아미티빌 호러,2005-07-01,484507000,0.6%,527182500,76202,83166,93,4296,미국,미국,브에나비스타인터내셔널코리아
2005.07,19,부기맨,2005-07-28,261066000,0.3%,261066000,41773,41773,77,1656,미국,미국,(주)쇼박스
2005.07,20,2005 [통합]패키지영화,,254923000,0.3%,557260500,37417,76990,18,976,기타,기타,
2005.07,21,웰컴 투 동막골,2005-08-04,200158500,0.3%,200158500,32640,32640,20,289,한국,한국,(주)쇼박스
2005.07,22,샤크보이와 라바걸의 모험 : 3-D,2005-07-21,189412000,0.2%,189412000,32099,32099,52,1614,미국,미국,소니픽쳐스릴리징코리아
2005.07,23,에로스,2005-06-30,166835000,0.2%,184141000,25421,28095,34,1347,미국,"미국,프랑스,이탈리아,중국,룩셈부르크,영국",스폰지
2005.07,24,2005 [통합]영화제/기획전/회고전 등,,78379000,0.1%,199871500,11777,36889,4,150,,,
2005.07,25,그리스 로마신화 - 올림포스 가디언 - 기간테스 대역습,2005-07-28,58324500,0.1%,65337000,10170,11638,53,607,한국,한국,"(주)스폰지이엔티,스폰지"
2005.07,26,프리즈 프레임,2005-07-07,47616500,0.1%,47616500,7459,7459,28,698,아일랜드,아일랜드,무비즈엔터테인먼트㈜
2005.07,27,스타워즈 에피소드3 - 시스의복수,2005-05-26,39976000,0.1%,9325891000,6266,1464792,18,312,미국,미국,이십세기폭스필름코퍼레이션
2005.07,28,인 디스 월드,2005-07-07,40764000,0.1%,40764000,5907,5907,1,130,영국,영국,㈜영화사 백두대간
