date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2018.02,1,블랙 팬서,2018-02-14,40772915402,32.3%,40772915402,4789420,4789420,1620,93078,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2018.02,2,조선명탐정: 흡혈괴마의 비밀,2018-02-08,19593062364,15.5%,19724968364,2411238,2431031,1249,73630,한국,한국,(주)쇼박스
2018.02,3,골든슬럼버,2018-02-14,11312817798,8.9%,11312817798,1373457,1373457,833,41693,한국,한국,씨제이이앤엠(주)
2018.02,4,그것만이 내 세상,2018-01-17,9098190530,7.2%,27427404182,1128661,3415135,863,43908,한국,한국,씨제이이앤엠(주)
2018.02,5,코코,2018-01-11,6135505224,4.9%,27642577940,767441,3503086,805,27489,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2018.02,6,염력,2018-01-31,5785871512,4.6%,7463413112,713359,986651,1053,38977,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2018.02,7,월요일이 사라졌다,2018-02-22,3772166500,3.0%,3772166500,469685,469685,355,9028,영국,"영국,미국,프랑스,벨기에",(주)스마일이엔티
2018.02,8,인시디어스4: 라스트 키,2018-01-31,3660862364,2.9%,4292909864,449752,553121,769,21822,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2018.02,9,흥부: 글로 세상을 바꾼 자,2018-02-14,3361497500,2.7%,3361497500,413515,413515,627,18519,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2018.02,10,신과함께-죄와 벌,2017-12-20,2927607400,2.3%,115693225237,358512,14410073,534,14925,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2018.02,11,패딩턴 2,2018-02-08,2290931600,1.8%,2318435600,305149,308142,629,13229,프랑스,"프랑스,영국",(주)이수C&E
2018.02,12,명탐정 코난:감벽의 관,2018-02-14,1760965200,1.4%,1760965200,237011,237011,487,8183,일본,일본,씨제이이앤엠(주)
2018.02,13,셰이프 오브 워터: 사랑의 모양,2018-02-22,1938980955,1.5%,1940562955,235742,235968,404,7877,미국,미국,이십세기폭스코리아(주)
2018.02,14,메이즈 러너: 데스 큐어,2018-01-17,1753865979,1.4%,18888491104,216994,2297963,508,9230,미국,미국,이십세기폭스코리아(주)
2018.02,15,12 솔져스,2018-01-31,1637662800,1.3%,1828579400,193405,222537,211,8742,미국,미국,(주)제이앤씨미디어그룹
2018.02,16,궁합,2018-02-28,1099034900,0.9%,1099034900,179659,179659,855,4123,한국,한국,씨제이이앤엠(주)
2018.02,17,50가지 그림자: 해방,2018-02-21,1314011300,1.0%,1314011300,155196,155196,213,6614,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2018.02,18,리틀 포레스트,2018-02-28,889188600,0.7%,889188600,146948,146948,831,4272,한국,한국,메가박스중앙(주)플러스엠
2018.02,19,1987,2017-12-27,1027518800,0.8%,58161326145,130053,7231045,417,7175,한국,한국,씨제이이앤엠(주)
2018.02,20,마야2,2018-02-01,669415200,0.5%,694440700,93877,96687,429,4120,독일,독일,(주)영화사 빅
2018.02,21,올 더 머니,2018-02-01,540947100,0.4%,562389100,66753,69446,260,4259,미국,미국,판씨네마(주)
2018.02,22,위대한 쇼맨,2017-12-20,537272700,0.4%,11443880200,63659,1394784,82,2202,미국,미국,이십세기폭스코리아(주)
2018.02,23,타이타닉,1998-02-20,428049000,0.3%,4905682500,58925,429248,107,2767,미국,미국,"씨네힐,이십세기폭스코리아(주)"
2018.02,24,나미야 잡화점의 기적,2018-02-28,343622600,0.3%,349059600,54056,54671,478,1246,일본,일본,(주)이수C&E
2018.02,25,더 포리너,2018-02-07,319001600,0.3%,320377600,39060,39232,156,3195,영국,"영국,중국","(주)더블앤조이픽쳐스,TCO(주)더콘텐츠온"
2018.02,26,반딧불이 딘딘,2018-02-22,215322400,0.2%,215322400,30852,30852,303,2141,중국,중국,(주)박수엔터테인먼트
2018.02,27,지구: 놀라운 하루,2018-02-22,185597500,0.1%,185597500,24644,24644,231,1766,영국,영국,(주)리틀빅픽쳐스
2018.02,28,원더,2017-12-27,160884000,0.1%,1957626489,23161,256130,59,1430,미국,미국,CGV아트하우스
2018.02,29,터닝메카드W: 반다인의 비밀 특별판,2018-02-08,164581700,0.1%,164581700,21895,21895,168,1697,한국,한국,"(주)제이앤씨미디어그룹,(주)버킷스튜디오"
2018.02,30,더 포스트,2018-02-28,142373800,0.1%,142373800,20554,20554,281,673,미국,미국,CGV아트하우스
2018.02,31,커뮤터,2018-01-24,151548300,0.1%,2274252955,19560,283864,169,1751,영국,"영국,미국",메가박스중앙(주)플러스엠
2018.02,32,1급기밀,2018-01-24,135144400,0.1%,1727921300,18561,218651,143,1587,한국,한국,(주)리틀빅픽쳐스
2018.02,33,레드 스패로,2018-02-28,114190600,0.1%,114190600,18053,18053,389,893,미국,미국,이십세기폭스코리아(주)
2018.02,34,아기돼지 3형제와 쿵푸랜드,2018-02-01,103495600,0.1%,106553600,15867,16250,154,916,중국,중국,와이드 릴리즈(주)
2018.02,35,게이트,2018-02-28,104504200,0.1%,104504200,15613,15613,179,537,한국,한국,(주)제이앤씨미디어그룹
2018.02,36,다키스트 아워,2018-01-17,106536900,0.1%,258931300,13808,33966,24,555,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
2018.02,37,오직 사랑뿐,2018-02-08,102014818,0.1%,107423818,13000,13719,105,1278,영국,영국,(주)팝엔터테인먼트
2018.02,38,불한당: 나쁜 놈들의 세상,2017-05-17,64148500,0.1%,7653561125,11800,951687,66,956,한국,한국,씨제이이앤엠(주)
2018.02,39,B급 며느리,2018-01-17,92375200,0.1%,147746600,11734,18965,60,1140,한국,한국,"(주)에스와이코마드,글뫼 주식회사"
2018.02,40,겨울왕국의 무민,2018-02-08,69445500,0.1%,69445500,11554,11554,135,1185,핀란드,"핀란드,폴란드",(주)팝엔터테인먼트
2018.02,41,진주 귀걸이를 한 소녀,2004-09-03,77603400,0.1%,417177900,9942,60412,33,739,영국,영국,"(주)영화사 진진,필름뱅크(주)"
2018.02,42,젝스키스 에이틴,2018-01-18,64675000,0.1%,327907000,9206,44274,8,122,한국,한국,씨제이 씨지브이(CJ CGV)(주)
2018.02,43,프리 스테이트,2018-02-07,18768000,0.0%,21110000,8954,10541,5,143,미국,미국,(주)드림팩트엔터테인먼트
2018.02,44,블레이드 러너: 파이널 컷,1993-05-08,68693900,0.1%,72688133,7634,8192,33,694,미국,미국,주식회사 해리슨앤컴퍼니
2018.02,45,원더 휠,2018-01-25,60735758,0.0%,172017195,7446,21619,35,547,미국,미국,(주)팝엔터테인먼트
2018.02,46,플로리다 프로젝트,2018-03-07,57824200,0.0%,60076200,7268,7530,20,71,미국,미국,오드
2018.02,47,패터슨,2017-12-21,55548300,0.0%,533060900,6336,64623,17,379,프랑스,"프랑스,독일,미국",그린나래미디어(주)
2018.02,48,새벽을 알리는 루의 노래,2018-01-31,50803600,0.0%,74265600,6267,8978,99,902,일본,일본,(주)미디어캐슬
2018.02,49,아인,2018-02-28,36776900,0.0%,36776900,5109,5109,160,312,일본,일본,판씨네마(주)
2018.02,50,쿵푸몽키,2018-01-25,35424500,0.0%,182202400,5077,25577,23,182,중국,중국,(주)박수엔터테인먼트
2018.02,51,공동정범,2018-01-25,37648500,0.0%,72135300,5042,9785,29,416,한국,한국,"(주)엣나인필름,(주)시네마달"
2018.02,52,러빙 빈센트,2017-11-09,39510800,0.0%,3249441761,5004,407661,15,308,영국,"영국,폴란드",판씨네마(주)
2018.02,53,프렌즈: 몬스터섬의비밀,2011-12-29,30466800,0.0%,3785226800,4547,517096,158,181,일본,일본,"(주)스마일이엔티,(주)에스비에스콘텐츠허브"
2018.02,54,환절기,2018-02-22,37384800,0.0%,37384800,4496,4496,51,515,한국,한국,(주)리틀빅픽쳐스
2018.02,55,킹 오브 프리즘,2016-08-11,35470500,0.0%,968831000,4432,116743,21,246,일본,일본,(주)박수엔터테인먼트
2018.02,56,펭이와 친구들의 남극대모험,2018-02-28,27676100,0.0%,27676100,4043,4043,182,201,중국,중국,와이드 릴리즈(주)
2018.02,57,포르토,2018-01-31,30480800,0.0%,34502800,4037,4602,21,346,프랑스,"프랑스,폴란드,포르투갈,미국",오드
2018.02,58,베러 와치 아웃,2018-02-08,32568300,0.0%,37624300,3995,4579,123,765,호주,"호주,미국",(주)스톰픽쳐스코리아
2018.02,59,댄싱 베토벤,2018-02-22,29463500,0.0%,30543500,3959,4139,43,412,스페인,"스페인,스위스",(주)마노엔터테인먼트
2018.02,60,"아이, 토냐",2018-03-08,33083500,0.0%,33083500,3741,3741,12,29,미국,미국,"(주)영화사 진진,(주)누리픽쳐스"
2018.02,61,비밥바룰라,2018-01-24,23196500,0.0%,313735200,3701,45486,25,231,한국,한국,씨네그루(주)키다리이엔티
2018.02,62,하이큐!! 콘셉트의 싸움,2018-01-11,25464000,0.0%,154465500,3625,21293,50,211,일본,일본,(주)팝엔터테인먼트
2018.02,63,언프리티 소셜 스타,2018-02-22,26888000,0.0%,26888000,3505,3505,142,955,미국,미국,(주)디스테이션
2018.02,64,피의 연대기,2018-01-18,27987100,0.0%,66243000,3495,8297,18,395,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
2018.02,65,극장판 레이디버그: 미라클스톤의 비밀,2018-01-25,23867300,0.0%,254692500,3295,34466,45,249,프랑스,프랑스,(주)삼지애니메이션
2018.02,66,페르디난드,2018-01-03,20652000,0.0%,3865826500,2928,535354,11,152,미국,미국,이십세기폭스코리아(주)
2018.02,67,미옥,2017-11-09,18800000,0.0%,1930905564,2350,242737,9,28,한국,한국,씨네그루(주)키다리이엔티
2018.02,68,매디슨 카운티의 다리,1995-09-23,3921000,0.0%,75492022,1938,12223,1,16,미국,미국,(주)영화사오원
2018.02,69,내가 죽기 전에,2017-12-21,9405000,0.0%,31887000,1881,9774,1,6,미국,미국,제인앤유
2018.02,70,리골레토,,30519500,0.0%,30519500,1842,1842,10,67,독일,독일,
2018.02,71,강철비,2017-12-14,9773500,0.0%,35489576466,1746,4452740,40,386,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2018.02,72,라라,2018-02-22,13763800,0.0%,13763800,1669,1669,28,175,한국,한국,(주)영화사 그램
2018.02,73,아이 엠 낫 유어 니그로,2018-02-08,12138700,0.0%,12529700,1633,1682,16,234,프랑스,"프랑스,미국,벨기에,스위스",와이드 릴리즈(주)
2018.02,74,누에치던 방,2018-01-31,12515800,0.0%,19381300,1610,2486,22,351,한국,한국,"서울독립영화제,무브먼트"
2018.02,75,온리 더 브레이브,2018-03-07,13393000,0.0%,17185000,1598,2072,3,9,미국,미국,㈜코리아스크린
2018.02,76,탠저린,2018-01-25,12757500,0.0%,31157500,1563,3976,16,207,미국,미국,"(주)미로스페이스,(주)드림팩트엔터테인먼트"
2018.02,77,팬텀 스레드,2018-03-08,12649600,0.0%,12649600,1469,1469,15,19,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2018.02,78,사라진 밤,2018-03-07,11584000,0.0%,11584000,1452,1452,6,7,한국,한국,씨네그루(주)키다리이엔티
2018.02,79,마담 버터플라이,2016-09-03,22788500,0.0%,54159500,1442,2766,10,67,미국,미국,(주) 인스터 글로벌
2018.02,80,바나나쏭의 기적,2018-03-08,9754000,0.0%,9754000,1358,1358,6,9,한국,한국,"(주)영화사 그램,(재)CBS"
2018.02,81,더 히어로,2018-02-01,9358400,0.0%,12784400,1336,1738,31,261,미국,미국,(주)디스테이션
2018.02,82,주문은 토끼입니까?? ~디어 마이 시스터~,2018-01-18,8932500,0.0%,129053000,1249,17541,29,148,일본,일본,(주)애니플러스
2018.02,83,나의 계곡은 푸르렀다,,2455000,0.0%,5383000,1220,2046,1,16,미국,미국,
2018.02,84,굿 윌 헌팅,1998-03-21,2408000,0.0%,363925300,1189,48228,1,16,미국,미국,(주)영화사오원
2018.02,85,블레이드 러너 2049,2017-10-12,10172400,0.0%,2774545765,1152,322618,11,65,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2018.02,86,뽀로로 극장판 공룡섬 대모험,2017-12-07,6435500,0.0%,6221222300,1098,826218,7,48,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2018.02,87,퍼즐,2018-02-22,8391300,0.0%,8647300,1051,1083,13,77,한국,한국,"(주)스토리제이,(주)드림팩트엔터테인먼트"
2018.02,88,신의 법정,,1901000,0.0%,2355000,943,1031,1,16,미국,미국,
2018.02,89,불타는 전장,,1848000,0.0%,3115000,924,1582,1,15,미국,미국,
2018.02,90,쥬만지: 새로운 세계,2018-01-03,5767500,0.0%,13835919864,916,1711246,3,30,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2018.02,91,덩케르크,2017-07-20,7697300,0.0%,24574720848,897,2792396,4,38,미국,"미국,영국",워너브러더스 코리아(주)
2018.02,92,산,,1740000,0.0%,8267000,882,4123,1,17,미국,미국,
2018.02,93,원더풀 라이프,2001-12-09,6684800,0.0%,171694600,873,20856,10,84,일본,일본,"(주)영화사 안다미로,(주)라이크 콘텐츠,㈜영화사 백두대간"
2018.02,94,천장지구,1990-10-13,1692000,0.0%,2148000,841,1069,1,15,홍콩,홍콩,
2018.02,95,네 멋대로 해라,,1682000,0.0%,4669000,836,1526,1,15,프랑스,프랑스,
2018.02,96,모로코,,1665000,0.0%,3045000,830,1397,1,15,미국,미국,
2018.02,97,징기스칸,1977-03-18,1596000,0.0%,17101000,798,8226,1,11,미국,미국,
2018.02,98,안나 까레니나,,1556000,0.0%,1556000,778,778,1,10,미국,미국,
2018.02,99,베이비 드라이버,2017-09-14,6875000,0.0%,6706781214,775,823544,4,32,영국,영국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2018.02,100,황야의 7인,1972-11-02,1512000,0.0%,17882000,756,8195,1,9,미국,미국,
2018.02,101,디아볼릭,,1464000,0.0%,2680000,727,942,1,16,프랑스,프랑스,
2018.02,102,바이킹,,1412000,0.0%,18056000,701,8977,1,9,미국,미국,
2018.02,103,무간도,2003-02-21,1350000,0.0%,151265400,670,19450,1,20,홍콩,홍콩,"(주)디스테이션,태창엔터테인먼트(주)"
2018.02,104,나라타주,2018-03-08,4897000,0.0%,4897000,631,631,2,3,일본,일본,(주)팝엔터테인먼트
2018.02,105,이별,1973-09-11,1242000,0.0%,9326000,621,4640,2,18,한국,한국,
2018.02,106,판타스틱 우먼,2018-04-19,4923000,0.0%,4923000,605,605,4,21,칠레,칠레,아이 엠
2018.02,107,펭귄-위대한 모험 2,2018-03-01,4784000,0.0%,4784000,598,598,1,1,프랑스,프랑스,윤스
2018.02,108,삼생삼세 십리도화,2018-01-18,3142500,0.0%,6088500,594,1096,1,25,중국,중국,주식회사 풍경소리
