date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2010.06,1,방자전,2010-06-02,20386719500,24.2%,20418101000,2704448,2709884,495,57331,한국,한국,씨제이엔터테인먼트
2010.06,2,포화속으로,2010-06-16,14798953500,17.6%,14798953500,2019399,2019399,742,44949,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2010.06,3,페르시아의 왕자: 시간의 모래,2010-05-27,8575981000,10.2%,14472588000,1171293,1969202,510,36387,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.06,4,드래곤 길들이기,2010-05-20,12179571500,14.5%,26927314000,1114479,2550119,387,27104,미국,미국,"유니버설픽쳐스인터내셔널 코리아(유),씨제이엔터테인먼트"
2010.06,5,나잇&데이,2010-06-24,6337472500,7.5%,6337472500,837470,837470,494,18887,미국,미국,이십세기폭스코리아(주)
2010.06,6,A-특공대,2010-06-10,5461927000,6.5%,5461927000,732730,732730,323,24957,미국,미국,이십세기폭스코리아(주)
2010.06,7,섹스 앤 더 시티 2,2010-06-10,2886101000,3.4%,2886101000,380799,380799,233,13866,미국,미국,워너브러더스 코리아(주)
2010.06,8,베스트 키드,2010-06-10,2027636500,2.4%,2027636500,286646,286646,252,13412,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.06,9,엣지 오브 다크니스,2010-06-02,1416485500,1.7%,1416485500,193380,193380,230,13619,영국,"영국,미국",(주)넥스트엔터테인먼트월드(NEW)
2010.06,10,맨발의 꿈,2010-06-24,1292898000,1.5%,1327346000,178363,183371,332,11523,한국,"한국,인도네시아,일본",(주)쇼박스
2010.06,11,내 깡패 같은 애인,2010-05-20,1292642000,1.5%,5028174000,178009,688587,258,9897,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2010.06,12,유령작가,2010-06-02,1301470500,1.5%,1306702500,176116,176770,186,9950,프랑스,"프랑스,독일,영국",(주)싸이더스
2010.06,13,하녀,2010-05-13,1101062000,1.3%,17037906000,150169,2267342,314,11408,한국,한국,(주)싸이더스
2010.06,14,스트리트댄스,2010-06-16,1424070000,1.7%,1424610000,127473,127581,214,10190,영국,영국,(주)시너지하우스 (시너지)
2010.06,15,로빈 후드,2010-05-13,652372500,0.8%,11560588500,89230,1570681,281,5883,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2010.06,16,엽문2,2010-06-16,444197000,0.5%,444197000,58928,58928,140,6623,홍콩,홍콩,(주)프라임엔터테인먼트
2010.06,17,여대생 기숙사,2010-06-23,448866500,0.5%,448866500,58807,58807,143,5244,미국,미국,씨제이엔터테인먼트
2010.06,18,시,2010-05-13,335737950,0.4%,1495842950,48805,210492,128,2359,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
