date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2014.06,1,엣지 오브 투모로우,2014-06-04,36322266301,28.5%,36349722301,4389009,4391075,801,83975,미국,미국,워너브러더스 코리아(주)
2014.06,2,트랜스포머: 사라진 시대,2014-06-25,23808246600,18.7%,23808246600,2823660,2823660,1602,42484,미국,미국,씨제이이앤엠(주)
2014.06,3,끝까지 간다,2014-05-29,21120688600,16.6%,24527420000,2692923,3128652,639,62868,한국,한국,(주)쇼박스
2014.06,4,엑스맨: 데이즈 오브 퓨처 패스트,2014-05-22,11924817600,9.3%,34632659866,1517003,4311068,822,38379,미국,미국,이십세기폭스코리아(주)
2014.06,5,말레피센트,2014-05-29,8198321600,6.4%,10766261100,1072020,1395987,554,31307,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2014.06,6,우는 남자,2014-06-04,4875919800,3.8%,4915786800,598011,602370,508,22289,한국,한국,씨제이이앤엠(주)
2014.06,7,황제를 위하여,2014-06-11,4708092971,3.7%,4709722971,586207,586533,423,26034,한국,한국,유나이티드픽처스(주)
2014.06,8,하이힐,2014-06-03,2732247000,2.1%,2746181000,339351,341113,385,16669,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2014.06,9,미녀와 야수,2014-06-18,2217514600,1.7%,2217514600,292121,292121,387,13750,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
2014.06,10,창문 넘어 도망친 100세 노인,2014-06-18,1456263771,1.1%,1457399771,191320,191462,300,9019,스웨덴,스웨덴,(주)영화사 빅
2014.06,11,그레이스 오브 모나코,2014-06-18,1393650400,1.1%,1393650400,186762,186762,358,10918,프랑스,"프랑스,미국,벨기에,이탈리아",(주)쇼박스
2014.06,12,극장판 루팡 3세 VS 명탐정 코난,2014-05-29,1234521000,1.0%,1585872205,176093,225842,327,4032,일본,일본,씨제이이앤엠(주)
2014.06,13,그녀,2014-05-22,1358874800,1.1%,2413227700,165689,296421,143,4368,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)"
2014.06,14,오큘러스,2014-05-29,1221199400,1.0%,2117392600,161825,278838,333,6014,미국,미국,씨네그루(주)다우기술
2014.06,15,인간중독,2014-05-14,678110400,0.5%,11279039400,90168,1441099,359,4507,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2014.06,16,경주,2014-06-12,435540000,0.3%,440374000,57888,58590,318,5525,한국,한국,(주)인벤트스톤
2014.06,17,리스본행 야간열차,2014-06-05,346243100,0.3%,367801100,44792,47377,57,1499,독일,"독일,스위스,포르투갈",(주)나이너스엔터테인먼트
2014.06,18,님포매니악 볼륨1,2014-06-18,351869500,0.3%,351869500,44594,44594,237,4617,덴마크,"덴마크,독일,프랑스,벨기에,영국",CGV아트하우스
2014.06,19,베스트 오퍼,2014-06-12,299030900,0.2%,310759900,38946,40654,175,2854,이탈리아,이탈리아,(주)박수엔터테인먼트
2014.06,20,천국에 다녀온 소년,2014-06-12,243698500,0.2%,243698500,34120,34120,43,1794,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2014.06,21,마이 블랭키,2014-06-04,213775100,0.2%,218639100,30626,31234,111,1085,스페인,"스페인,이탈리아,프랑스",(주)마인스 엔터테인먼트
2014.06,22,그레이트 뷰티,2014-06-12,225065700,0.2%,230423700,28915,29701,51,1324,이탈리아,"이탈리아,프랑스",(주)영화사 진진
2014.06,23,밀리언 웨이즈,2014-06-12,134249300,0.1%,135460300,17373,17546,194,2719,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2014.06,24,가구야공주 이야기,2014-06-04,125582300,0.1%,125582300,16439,16439,77,994,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
