date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2013.03,1,신세계,2013-02-21,21256125650,21.7%,33662872405,2835639,4516347,604,58259,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2013.03,2,7번방의 선물,2013-01-23,12892840000,13.2%,90968340670,1811404,12738402,577,40810,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2013.03,3,파파로티,2013-03-14,9405954000,9.6%,9423602000,1354245,1356783,552,36134,한국,한국,(주)쇼박스
2013.03,4,연애의 온도,2013-03-21,9569395843,9.8%,9569395843,1289625,1289625,567,28805,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2013.03,5,웜 바디스,2013-03-14,7937850624,8.1%,7937850624,1109628,1109628,477,33333,미국,미국,씨제이이앤엠(주)
2013.03,6,잭 더 자이언트 킬러,2013-02-28,6548681500,6.7%,7375798500,841753,956055,507,24964,미국,미국,워너브러더스 코리아(주)
2013.03,7,지.아이.조 2,2013-03-28,6702893500,6.9%,6702893500,832169,832169,766,16765,미국,"미국,캐나다",씨제이이앤엠(주)
2013.03,8,사이코메트리,2013-03-07,3951281129,4.0%,3964619129,529689,531912,429,23465,한국,한국,씨제이이앤엠(주)
2013.03,9,베를린,2013-01-30,2649872000,2.7%,52352283137,357275,7165665,362,16167,한국,"한국,독일",씨제이이앤엠(주)
2013.03,10,오즈 그레이트 앤드 파워풀,2013-03-07,2883610500,2.9%,2883610500,350183,350183,425,15575,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2013.03,11,스토커,2013-02-28,2301534174,2.4%,2819005674,302299,377530,329,13001,미국,미국,이십세기폭스코리아(주)
2013.03,12,차이니즈 조디악,2013-02-27,1852144500,1.9%,2208997500,260089,314762,300,10926,중국,중국,롯데쇼핑㈜롯데엔터테인먼트
2013.03,13,장고:분노의 추적자,2013-03-21,1662239000,1.7%,1662239000,229221,229221,342,9969,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2013.03,14,링컨,2013-03-14,903586000,0.9%,916772000,130363,131968,214,5727,미국,미국,이십세기폭스코리아(주)
2013.03,15,빌리와 용감한 녀석들 2,2013-02-21,739181000,0.8%,2003224000,109044,306001,263,2978,인도,인도,(주)에스비에스콘텐츠허브
2013.03,16,안나 카레니나,2013-03-21,736821500,0.8%,741335000,107937,108489,248,6309,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2013.03,17,제로 다크 서티,2013-03-07,764322500,0.8%,779155000,107005,108892,258,6946,미국,미국,(주)에스비에스콘텐츠허브
2013.03,18,원피스 극장판 Z,2013-03-21,538314000,0.6%,538314000,79949,79949,267,3227,일본,일본,씨제이이앤엠(주)
2013.03,19,지슬 - 끝나지 않은 세월2,2013-03-21,411897400,0.4%,413579400,58365,58590,81,2376,한국,한국,(주)영화사 진진
2013.03,20,글래디에이터: 로마 영웅 탄생의 비밀 3D,2013-03-14,293756500,0.3%,294794500,43401,43574,275,2091,이탈리아,이탈리아,(주)에스비에스콘텐츠허브
2013.03,21,더 자이언트,2013-02-21,274189000,0.3%,992946000,41646,156892,180,1432,미국,"미국,태국",(주)마인스 엔터테인먼트
2013.03,22,돌핀 : 꿈꾸는 다니엘의 용감한 모험,2013-03-21,269148000,0.3%,269148000,40805,40805,197,1461,페루,"페루,독일,이탈리아",팝엔터테인먼트
2013.03,23,스카이포스 3D,2013-02-28,264759500,0.3%,349105500,39017,51522,183,1898,미국,"미국,홍콩",(주)미디어데이
2013.03,24,웃는 남자,2013-03-28,263378000,0.3%,264494000,37198,37384,170,2002,프랑스,"프랑스,체코",씨너스엔터테인먼트(주)
2013.03,25,누구의 딸도 아닌 해원,2013-02-28,232522400,0.2%,253065900,29971,32884,35,2060,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
2013.03,26,분노의 윤리학,2013-02-21,208696500,0.2%,1658653000,27700,225618,147,2217,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2013.03,27,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,185077000,0.2%,6814710500,23799,928810,69,956,한국,한국,씨제이이앤엠(주)
2013.03,28,알렉스 크로스,2013-03-14,162716000,0.2%,164165000,22771,22978,162,3167,미국,미국,(주)인벤트스톤
2013.03,29,실버라이닝 플레이북,2013-02-14,132825500,0.1%,941792500,16887,126015,16,481,미국,미국,(주)나이너스엔터테인먼트
2013.03,30,플라이트,2013-02-28,120450000,0.1%,150391500,16291,20491,75,1166,미국,미국,씨제이이앤엠(주)
2013.03,31,남자사용설명서,2013-02-14,116088500,0.1%,3606480257,16005,507890,45,758,한국,한국,(주)쇼박스
2013.03,32,레미제라블,2012-12-19,105371500,0.1%,43032895000,15082,5910126,16,420,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2013.03,33,터치 오브 라이트,2013-03-14,91045000,0.1%,106805000,13607,16151,128,1772,대만,대만,씨너스엔터테인먼트(주)
2013.03,34,피치 퍼펙트,2013-03-28,64771500,0.1%,64771500,9501,9501,143,1298,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2013.03,35,드림팀,2013-03-21,67444500,0.1%,67444500,9369,9369,97,1136,프랑스,프랑스,(주)싸이더스
2013.03,36,페어리테일: 봉황의 무녀,2013-02-28,58730500,0.1%,79291500,8634,11830,50,361,일본,일본,(주)나이너스엔터테인먼트
2013.03,37,소명 하늘의 별,2013-03-21,53198500,0.1%,53198500,7744,7744,33,470,한국,한국,(주)에스피엠
2013.03,38,전설의 주먹,2013-04-10,45078000,0.0%,45078000,7332,7332,8,33,한국,한국,씨제이이앤엠(주)
2013.03,39,런닝맨,2013-04-04,49039000,0.1%,49039000,6791,6791,12,33,한국,"한국,미국",이십세기폭스코리아(주)
2013.03,40,라이프 오브 파이,2013-01-01,75850000,0.1%,15854930500,6666,1592269,7,139,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
2013.03,41,유다의 사자 : 부활절 대모험,2013-03-28,41510500,0.0%,41510500,6063,6063,63,250,미국,미국,예지림엔터테인먼트
2013.03,42,초한지: 영웅의 부활,2013-03-28,43082500,0.0%,43082500,6023,6023,75,656,중국,중국,(주)인벤트스톤
2013.03,43,영웅 - 샐러멘더의 비밀,2013-03-14,44081500,0.0%,44081500,5987,5987,39,549,러시아,러시아,익스트림 필름
2013.03,44,아무르,2012-12-19,45984900,0.0%,588725600,5806,76778,6,141,프랑스,"프랑스,독일,오스트리아",(주)티캐스트
2013.03,45,해양경찰 마르코,2013-02-14,37416500,0.0%,1150877000,5767,181534,40,193,덴마크,덴마크,(주)인벤트스톤
2013.03,46,극장판 나루토 질풍전: 로드 투 닌자,2013-02-21,37991500,0.0%,200250500,5563,30117,31,224,일본,일본,씨너스엔터테인먼트(주)
2013.03,47,라스트 스탠드,2013-02-21,43083000,0.0%,492126000,5539,66697,76,754,미국,"미국,한국",씨제이이앤엠(주)
2013.03,48,모래가 흐르는 강,2013-03-28,31057400,0.0%,31057400,4551,4551,17,89,한국,한국,(주)시네마달
2013.03,49,사랑할 때와 죽을 때,,9069000,0.0%,12382000,4512,5908,1,27,미국,미국,
2013.03,50,애심,1973-03-10,8517000,0.0%,10529000,4226,5232,1,28,미국,미국,
2013.03,51,문라이즈 킹덤,2013-01-31,33960500,0.0%,274972300,4108,35219,9,169,미국,미국,(주)영화사 진진
2013.03,52,콰르텟,2013-03-28,29426000,0.0%,29426000,4065,4065,37,322,영국,영국,㈜영화사 백두대간
2013.03,53,가족의 나라,2013-03-07,25968600,0.0%,36504600,3545,4988,16,379,일본,일본,(주)미로비젼
2013.03,54,뒷담화: 감독이 미쳤어요,2013-02-28,26602100,0.0%,38535100,3455,5284,38,587,한국,한국,필라멘트픽쳐스
2013.03,55,이별,1973-09-11,6562000,0.0%,6562000,3258,3258,1,28,한국,한국,
2013.03,56,후세: 말하지 못한 내 사랑,2013-03-28,22651000,0.0%,22651000,3218,3218,49,321,일본,일본,(주)미디어데이
2013.03,57,모정에 우는 두 아들,,6360000,0.0%,7184000,3149,3561,1,21,한국,한국,
2013.03,58,러브레터,1999-11-20,22863000,0.0%,289007500,3027,38209,8,187,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
2013.03,59,극장판: 타이거 앤 버니,2013-02-28,19567500,0.0%,25616000,3009,3906,25,267,일본,일본,"㈜T-JOY,씨너스엔터테인먼트(주)"
