date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2008.11,1,007 퀀텀 오브 솔러스,2008-11-05,13508732000,21.9%,13508732000,2066422,2066422,520,59954,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2008.11,2,미인도,2008-11-13,12210156000,19.8%,12210156000,1821085,1821085,450,43280,한국,한국,씨제이엔터테인먼트
2008.11,3,서양 골동 양과자점 앤티크,2008-11-13,6910191000,11.2%,6915665000,1099699,1100481,436,34680,한국,한국,"오퍼스픽쳐스(유),(주)쇼박스"
2008.11,4,아내가 결혼했다,2008-10-23,6314891000,10.2%,11952014000,939359,1782210,399,36498,한국,한국,씨제이엔터테인먼트
2008.11,5,눈먼자들의 도시,2008-11-20,3412781500,5.5%,3412781500,505595,505595,226,13959,캐나다,"캐나다,일본,브라질",(주)싸이더스
2008.11,6,뱅크 잡,2008-10-30,3181283500,5.2%,3582832500,491755,553748,219,20424,영국,영국,(주)싸이더스
2008.11,7,순정만화,2008-11-27,2446546000,4.0%,2446546000,383565,383565,368,7786,한국,한국,씨제이엔터테인먼트
2008.11,8,이글 아이,2008-10-09,2438592500,4.0%,14863983000,378882,2291033,283,18733,미국,미국,씨제이엔터테인먼트
2008.11,9,맥스 페인,2008-11-20,1464951000,2.4%,1464951000,231476,231476,150,9088,미국,미국,이십세기폭스코리아(주)
2008.11,10,바디 오브 라이즈,2008-10-23,1451972000,2.4%,3835667000,220862,589158,240,12293,미국,미국,워너브러더스 코리아(주)
2008.11,11,맘마미아!,2008-09-03,1281142750,2.1%,29355901250,205768,4504697,215,11203,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2008.11,12,커넥트,2008-11-20,1033742000,1.7%,1033742000,169623,169623,207,10156,홍콩,홍콩,에스케이텔레콤(주)
2008.11,13,플라이 미 투 더 문,2008-10-30,1057497500,1.7%,1103649500,166388,173482,156,6483,벨기에,벨기에,(주)시너지하우스 (시너지)
2008.11,14,굿'바이,2008-10-30,675127500,1.1%,837679500,104980,134585,170,6184,일본,일본,㈜케이디미디어
2008.11,15,소년은 울지 않는다,2008-11-06,589202500,1.0%,600977500,93414,95335,200,9311,한국,한국,㈜스튜디오이쩜영
2008.11,16,과속스캔들,2008-12-03,569550000,0.9%,569550000,90374,90374,196,1286,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2008.11,17,렛 미 인,2008-11-13,413376500,0.7%,415924500,62083,62464,49,2047,스웨덴,스웨덴,"씨네그루(주)다우기술,(주)영화사구안"
2008.11,18,너를 잊지 않을 거야,2008-10-30,306078500,0.5%,372851000,56213,67127,151,3822,일본,"일본,한국",롯데쇼핑㈜롯데엔터테인먼트
2008.11,19,미쓰 홍당무,2008-10-16,366483500,0.6%,3603183500,54360,538943,181,3863,한국,한국,(주)벤티지홀딩스
2008.11,20,와인 미라클,2008-11-13,234402500,0.4%,234402500,40243,40243,107,3561,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2008.11,21,화피,2008-10-23,207648000,0.3%,983814000,31372,148904,166,3026,홍콩,"홍콩,싱가포르,중국",(주)시너지하우스 (시너지)
2008.11,22,"연공:안녕, 사랑하는 모든 것",2008-11-13,190646000,0.3%,190646000,31151,31151,117,3573,일본,일본,(주)성원아이컴
2008.11,23,피아노의 숲,2008-10-30,169270000,0.3%,189818000,26818,29906,17,1008,일본,일본,"(주)이모션픽처스,THE 픽쳐스"
