date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2009.10,1,굿모닝 프레지던트,2009-10-22,10574182800,15.4%,10574182800,1454784,1454784,586,27482,한국,한국,씨제이엔터테인먼트
2009.10,2,내 사랑 내 곁에,2009-09-24,9346649000,13.6%,15520458000,1287841,2126517,469,45299,한국,한국,씨제이엔터테인먼트
2009.10,3,불꽃처럼 나비처럼,2009-09-24,7936548500,11.5%,12261861500,1079370,1664816,424,39986,한국,한국,(주)쇼박스
2009.10,4,써로게이트,2009-10-01,5914761000,8.6%,5916649000,792991,793227,228,26594,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.10,5,디스트릭트 9,2009-10-15,5614739000,8.2%,5614739000,735969,735969,316,26292,미국,"미국,뉴질랜드",한국소니픽쳐스릴리징브에나비스타영화㈜
2009.10,6,애자,2009-09-09,4371746500,6.3%,13487994000,612188,1872081,300,23589,한국,한국,(주)시너지하우스 (시너지)
2009.10,7,페임,2009-09-24,2531705500,3.7%,4650522000,346437,634004,311,15171,미국,미국,"(주)다자인소프트,롯데쇼핑㈜롯데엔터테인먼트"
2009.10,8,국가대표,2009-07-29,2441462000,3.5%,57531069000,344009,8028898,241,11442,한국,한국,(주)쇼박스
2009.10,9,정승필 실종사건,2009-10-08,2287195500,3.3%,2290505500,317271,317979,261,19607,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2009.10,10,게이머,2009-10-01,2327684000,3.4%,2344712000,302130,305927,252,16332,미국,미국,(주)시너지하우스 (시너지)
2009.10,11,파이널 데스티네이션 4,2009-10-01,2236613000,3.2%,2236613000,281414,281414,215,14899,미국,미국,워너브러더스 코리아(주)
2009.10,12,호우시절,2009-10-08,2082262000,3.0%,2128216000,280072,286332,313,21066,한국,"한국,중국",(주)넥스트엔터테인먼트월드(NEW)
2009.10,13,나는 비와 함께 간다,2009-10-15,1600556500,2.3%,1600556500,210044,210044,218,13596,프랑스,프랑스,씨제이엔터테인먼트
2009.10,14,시간 여행자의 아내,2009-10-28,1526945000,2.2%,1526945000,206386,206386,282,6625,미국,미국,"(주)일레븐엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)"
2009.10,15,부산,2009-10-15,1138599000,1.7%,1138599000,152671,152671,203,12308,한국,한국,(주)싸이더스
2009.10,16,팬도럼,2009-10-22,999364500,1.5%,999364500,131386,131386,187,9055,독일,"독일,영국","(주)케이알씨지,(주)시너지하우스 (시너지)"
2009.10,17,짱구는 못말려 극장판:태풍을 부르는 노래하는 엉덩이 폭탄,2009-09-24,773707000,1.1%,998750500,111204,144229,104,3559,일본,일본,씨제이 씨지브이(CJ CGV)(주)
2009.10,18,국가대표 완결판-못 다한 이야기,2009-09-10,799596000,1.2%,2636938500,108553,355974,38,2219,한국,한국,(주)쇼박스
2009.10,19,바스터즈: 거친 녀석들,2009-10-28,806747500,1.2%,806747500,108146,108146,249,3956,미국,"미국,독일",유니버설픽쳐스인터내셔널 코리아(유)
2009.10,20,뉴욕 아이 러브 유,2009-10-22,513368000,0.7%,513368000,66167,66167,93,4376,미국,미국,㈜케이디미디어
