date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2007.03,1,300,2007-03-14,14486991000,24.8%,14486991000,2278313,2278313,402,34967,미국,미국,워너브러더스 코리아(주)
2007.03,2,그 여자 작사 그 남자 작곡,2007-02-28,6152622500,10.5%,6430177000,966471,1011487,153,24591,미국,미국,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)"
2007.03,3,1번가의 기적,2007-02-14,4783083400,8.2%,15482902100,776212,2533542,249,27089,한국,한국,씨제이엔터테인먼트
2007.03,4,일루셔니스트,2007-03-08,3410964300,5.8%,3412989300,560388,560793,226,22327,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2007.03,5,향수 : 어느 살인자의 이야기,2007-03-22,3340938500,5.7%,3340938500,558081,558081,237,11132,영국,영국,"(주)누리픽쳐스,롯데쇼핑㈜롯데엔터테인먼트"
2007.03,6,행복을 찾아서,2007-02-28,3447225100,5.9%,3629680500,556865,588492,155,16025,미국,미국,"(주)팝엔터테인먼트,한국소니픽쳐스릴리징브에나비스타영화㈜"
2007.03,7,복면달호,2007-02-14,2467454600,4.2%,9004752500,410566,1507391,219,18337,한국,한국,㈜스튜디오이쩜영
2007.03,8,드림걸즈,2007-02-22,2367733000,4.1%,4481487800,368665,712788,119,9420,미국,미국,씨제이엔터테인먼트
2007.03,9,이장과 군수,2007-03-29,2096733500,3.6%,2096733500,329403,329403,315,5383,한국,한국,씨제이엔터테인먼트
2007.03,10,넘버23,2007-03-22,1972102000,3.4%,1972102000,324770,324770,176,10671,미국,미국,(주)미로비젼
2007.03,11,쏜다,2007-03-14,1919813900,3.3%,1919813900,324545,324545,236,16133,한국,한국,(주)쇼박스
2007.03,12,좋지 아니한가,2007-03-01,1834455000,3.1%,1847792500,304345,306252,173,12743,한국,한국,"(주)시네마서비스,씨제이엔터테인먼트"
2007.03,13,한니발 라이징,2007-02-28,1445597700,2.5%,1568205300,228889,249908,178,11811,미국,미국,(주)프라임엔터테인먼트
2007.03,14,수,2007-03-22,1083614500,1.9%,1083614500,179870,179870,209,9810,한국,"한국,일본",(주)시네마서비스
2007.03,15,브레이크 업 : 이별후애(愛),2007-03-22,1128087000,1.9%,1128087000,179340,179340,159,8056,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2007.03,16,스모킹 에이스,2007-03-08,876065500,1.5%,876065500,137803,137803,137,8075,미국,"미국,영국,프랑스",
2007.03,17,페인티드 베일,2007-03-15,742938000,1.3%,746791000,119738,120367,115,6412,중국,"중국,미국,캐나다","(주)엔케이컨텐츠,(주)프라임엔터테인먼트"
2007.03,18,비밀의 숲 테라비시아,2007-02-15,597427000,1.0%,2665488500,108434,476819,109,4351,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2007.03,19,바람피기 좋은 날,2007-02-08,613433000,1.0%,10737709900,96699,1708894,162,6619,한국,한국,(주)시네마서비스
2007.03,20,바벨,2007-02-22,479195500,0.8%,1392207500,73536,216900,110,3468,멕시코,"멕시코,프랑스,미국",(주)엠케이픽처스
2007.03,21,빼꼼의 머그잔 여행,2007-03-22,319336000,0.5%,319336000,71441,71441,66,1647,한국,한국,"(합)알지애니메이션스튜디오,씨제이 씨지브이(CJ CGV)(주)"
2007.03,22,뷰티풀 선데이,2007-03-29,450353000,0.8%,450353000,67871,67871,200,3521,한국,한국,(주)쇼박스
