date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2020.09,1,테넷,2020-08-26,9440034190,36.3%,15936427510,1020972,1735384,2018,94525,미국,미국,워너브러더스 코리아(주)
2020.09,2,오! 문희,2020-09-02,2610556660,10.0%,2614532660,325576,326144,1110,51399,한국,한국,CGV아트하우스
2020.09,3,뮬란,2020-09-17,2011609350,7.7%,2011609350,228645,228645,1420,37908,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2020.09,4,국제수사,2020-09-29,1343185920,5.2%,1343140920,175843,175828,1074,9173,한국,한국,(주)쇼박스
2020.09,5,담보,2020-09-29,1290710760,5.0%,1290710760,165849,165849,1036,8497,한국,한국,씨제이이앤엠(주)
2020.09,6,검객,2020-09-23,1162122130,4.5%,1162122130,136824,136824,832,15808,한국,한국,"(주)키위미디어그룹,오퍼스픽쳐스(유)"
2020.09,7,디바,2020-09-23,834454530,3.2%,834454530,99659,99659,831,17856,한국,한국,메가박스중앙(주)플러스엠
2020.09,8,다만 악에서 구하소서,2020-08-05,815288860,3.1%,38584585110,94390,4355172,656,16266,한국,한국,씨제이이앤엠(주)
2020.09,9,브레이크 더 사일런스: 더 무비,2020-09-24,807802000,3.1%,807802000,92078,92078,205,5909,한국,한국,CGV ICECON
2020.09,10,기기괴괴 성형수,2020-09-09,791991200,3.0%,793566200,89175,89350,276,12617,한국,한국,(주)트리플픽쳐스
2020.09,11,그린랜드,2020-09-29,497445890,1.9%,497445890,64284,64284,604,3751,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
2020.09,12,뉴 뮤턴트,2020-09-10,546115880,2.1%,546115880,61897,61897,817,15048,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2020.09,13,아웃포스트,2020-09-23,357336640,1.4%,357336640,42264,42264,454,5367,미국,미국,(주)제이앤씨미디어그룹
2020.09,14,죽지않는 인간들의 밤,2020-09-29,284194510,1.1%,285074510,36582,36692,570,3923,한국,한국,TCO(주)더콘텐츠온
2020.09,15,결백,2020-06-10,217070000,0.8%,7859629340,28172,894025,14,211,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티"
2020.09,16,극장판 짱구는 못말려: 신혼여행 허리케인~ 사라진 아빠!,2020-08-20,216113000,0.8%,999199840,26415,122650,323,4214,일본,일본,씨제이이앤엠(주)
2020.09,17,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,196985460,0.8%,196985460,24584,24584,591,972,일본,일본,(주)이수C&E
2020.09,18,오케이 마담,2020-08-12,189866710,0.7%,10979887910,23486,1228685,531,5149,한국,한국,메가박스중앙(주)플러스엠
2020.09,19,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,701990500,2.7%,701990500,22937,22937,102,468,한국,한국,씨제이포디플렉스 주식회사
2020.09,20,에이바,2020-09-09,175694250,0.7%,175694250,22336,22336,515,6075,미국,미국,(주)제이앤씨미디어그룹
2020.09,21,드라이브,2011-11-17,119175670,0.5%,275413650,13875,34016,125,1965,미국,미국,"주식회사 풍경소리,판씨네마(주)"
2020.09,22,강철비2: 정상회담,2020-07-29,27159400,0.1%,14654900610,10294,1790726,111,336,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2020.09,23,극장판 엉덩이 탐정: 텐텐마을의 수수께끼,2020-09-24,72448330,0.3%,72448330,9899,9899,157,1350,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
2020.09,24,테스와 보낸 여름,2020-09-10,79397000,0.3%,85994000,8857,9590,194,1847,네덜란드,네덜란드,(주)팝엔터테인먼트
2020.09,25,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,70710710,0.3%,70710710,8768,8768,383,490,한국,한국,(주)리틀빅픽쳐스
2020.09,26,도망친 여자,2020-09-17,64339170,0.2%,64339170,7658,7658,143,1560,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
2020.09,27,고스트 오브 워,2020-09-02,64089960,0.2%,64089960,7531,7531,228,1987,영국,영국,THE 픽쳐스
2020.09,28,더 렌탈 : 소리없는 감시자,2020-09-16,60294280,0.2%,60294280,7476,7476,245,1761,미국,미국,(주)제이앤씨미디어그룹
2020.09,29,카일라스 가는 길,2020-09-03,56720200,0.2%,56720200,7315,7315,47,936,한국,한국,(주)영화사 진진
2020.09,30,남매의 여름밤,2020-08-20,49987682,0.2%,156496642,5694,18764,63,1019,한국,한국,그린나래미디어(주)
2020.09,31,비독: 파리의 황제,2020-09-17,44512660,0.2%,44512660,5101,5101,182,1474,프랑스,프랑스,"(주)영화특별시에스엠씨,주식회사 더쿱"
2020.09,32,아무도 없다,2020-09-09,38821450,0.1%,38821450,4462,4462,122,1113,미국,미국,판씨네마(주)
2020.09,33,프란시스 하,2014-07-17,35413940,0.1%,626835010,4334,80489,68,560,미국,미국,그린나래미디어(주)
2020.09,34,공포분자,2020-09-17,33434630,0.1%,35757630,4274,4677,52,619,기타,기타,(주)에이썸엔터테인먼트
2020.09,35,매지컬: 공주를 웃겨라,2020-09-17,31582870,0.1%,31582870,4050,4050,220,1025,한국,한국,(주)에이원엔터테인먼트
2020.09,36,지니어스 독,2020-09-16,29699400,0.1%,29699400,3650,3650,142,1198,미국,미국,(주)키다리이엔티
2020.09,37,인디애니페스트2020 릴레이작가 초청전,,19200000,0.1%,19200000,3200,3200,4,24,기타,기타,
2020.09,38,송 오브 러브,2020-09-10,16134080,0.1%,16134080,3133,3133,48,263,기타,기타,(주)누리픽쳐스
2020.09,39,반교: 디텐션,2020-08-13,21182120,0.1%,324685250,3103,36073,57,303,기타,기타,(주)팝엔터테인먼트
2020.09,40,하워즈 엔드,1993-04-10,25444010,0.1%,34195510,3032,4225,50,581,영국,영국,알토미디어(주)
2020.09,41,다시 만난 날들,2020-09-24,25975230,0.1%,26929230,2800,2906,105,667,한국,한국,(주)영화사오원
