date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2004.10,1,우리 형,2004-10-08,10450476500,26.2%,10450476500,1675320,1675320,211,24376,한국,한국,씨제이엔터테인먼트
2004.10,2,S 다이어리,2004-10-22,5319031000,13.3%,5319031000,831240,831240,169,10112,한국,한국,"씨제이엔터테인먼트,아이러브시네마"
2004.10,3,콜래트럴,2004-10-15,3442648500,8.6%,3442648500,527749,527749,114,10140,미국,미국,UIP코리아
2004.10,4,귀신이 산다,2004-09-17,3174695000,8.0%,11893043000,502700,1875033,152,13935,한국,한국,(주)시네마서비스
2004.10,5,주홍글씨,2004-10-29,2772093500,7.0%,2772093500,427635,427635,190,3861,한국,한국,(주)쇼박스
2004.10,6,세상의 중심에서 사랑을 외치다,2004-10-08,1988503000,5.0%,1990503000,311480,311845,102,8501,일본,일본,(주)동아수출공사
2004.10,7,가족,2004-09-03,1304763500,3.3%,8049455500,206606,1270317,88,8251,한국,한국,(주)튜브엔터테인먼트
2004.10,8,썸,2004-10-22,1251436500,3.1%,1251436500,198787,198787,121,5948,한국,한국,(주)시네마서비스
2004.10,9,스텝포드 와이프,2004-10-01,1137333500,2.9%,1139648500,171463,171805,39,4366,미국,미국,씨제이엔터테인먼트
2004.10,10,꽃피는 봄이 오면,2004-09-23,1056511000,2.7%,3201181000,167071,497616,112,6694,한국,한국,영화사청어람(주)
2004.10,11,맨 온 파이어,2004-09-24,1065167500,2.7%,1983666500,165858,307695,60,5148,미국,미국,이십세기폭스필름코퍼레이션
2004.10,12,슈퍼스타 감사용,2004-09-17,946461000,2.4%,4072270000,146981,627055,102,5531,한국,한국,씨제이엔터테인먼트
2004.10,13,빌리지,2004-09-24,898161500,2.3%,2507016000,136209,378950,80,5342,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.10,14,2046,2004-10-15,759673500,1.9%,759673500,117456,117456,69,4040,홍콩,홍콩,이십세기폭스필름코퍼레이션
2004.10,15,이프 온리,2004-10-29,573442000,1.4%,573442000,87653,87653,82,1726,미국,미국,"(주)유니코리아문예투자,씨제이엔터테인먼트"
