date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2017.04,1,분노의 질주: 더 익스트림,2017-04-12,26394079348,29.2%,26394079348,3199324,3199324,1469,100255,미국,"미국,일본,프랑스,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
2017.04,2,미녀와 야수,2017-03-16,12597916423,13.9%,41794000879,1542708,5094111,1123,56582,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2017.04,3,프리즌,2017-03-23,9262284527,10.3%,23783247487,1118366,2930616,908,48565,한국,한국,(주)쇼박스
2017.04,4,특별시민,2017-04-26,6990792645,7.7%,6990792645,904244,904244,1154,27797,한국,한국,(주)쇼박스
2017.04,5,임금님의 사건수첩,2017-04-26,5602380918,6.2%,5602380918,722337,722337,1054,24914,한국,한국,씨제이이앤엠(주)
2017.04,6,아빠는 딸,2017-04-12,4928574495,5.5%,4932670495,629140,629652,586,32115,한국,한국,메가박스중앙(주)플러스엠
2017.04,7,공각기동대 : 고스트 인 더 쉘,2017-03-29,4259498518,4.7%,6258074884,497602,760349,807,24841,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2017.04,8,라이프,2017-04-05,3784334210,4.2%,3789370210,459062,459625,647,27751,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2017.04,9,원라인,2017-03-29,2368518020,2.6%,3314947433,299014,434466,584,13783,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2017.04,10,어느날,2017-04-05,1826752082,2.0%,1845223082,231921,234586,532,17718,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스"
2017.04,11,히든 피겨스,2017-03-23,1719760900,1.9%,3505712933,212219,439737,360,9932,미국,미국,이십세기폭스코리아(주)
2017.04,12,스머프: 비밀의 숲,2017-04-28,1201260900,1.3%,1201260900,159854,159854,607,3242,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2017.04,13,시간위의 집,2017-04-05,987902600,1.1%,1020668600,124591,128965,454,10943,한국,한국,"(주)리틀빅픽쳐스,(주)페퍼민트앤컴퍼니"
2017.04,14,파워레인져스: 더 비기닝,2017-04-20,565421561,0.6%,565421561,71844,71844,479,7731,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
2017.04,15,패트리어트 데이,2017-04-06,521438618,0.6%,593950618,66068,74821,375,6261,미국,미국,(주)이수C&E
2017.04,16,극장판 또봇: 로봇군단의 습격,2017-04-27,451712300,0.5%,451712300,57193,57193,231,1381,한국,한국,씨제이이앤엠(주)
2017.04,17,오두막,2017-04-20,375182500,0.4%,375182500,49328,49328,396,4751,미국,미국,판씨네마(주)
2017.04,18,보통사람,2017-03-23,334541600,0.4%,2956397623,43826,383336,368,3122,한국,한국,오퍼스픽쳐스(유)
2017.04,19,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,2017-04-13,289014500,0.3%,289014500,41408,41408,164,1988,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2017.04,20,"서서평, 천천히 평온하게",2017-04-26,299171300,0.3%,300361300,40176,40346,234,1358,한국,한국,커넥트픽쳐스(주)
2017.04,21,미스 슬로운,2017-03-29,280190300,0.3%,376680000,34284,47431,102,2230,미국,"미국,프랑스",(주)메인타이틀픽쳐스
2017.04,22,흑집사 -북 오브 더 아틀란틱-,2017-04-13,230736500,0.3%,230736500,30299,30299,94,1662,일본,일본,(주)박수엔터테인먼트
2017.04,23,파운더,2017-04-20,238003400,0.3%,238387400,29767,29843,288,3293,미국,미국,CGV아트하우스
2017.04,24,가디언즈 오브 갤럭시,2014-07-31,259252600,0.3%,11357491784,29665,1340855,77,1626,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2017.04,25,더 플랜,2017-04-20,227624107,0.3%,227624107,29351,29351,156,2547,한국,한국,(주)엣나인필름
2017.04,26,지니어스,2017-04-13,195677437,0.2%,195677437,25309,25309,172,2227,영국,"영국,미국",(주)라이크 콘텐츠
2017.04,27,슈퍼 버드,2017-04-06,173228100,0.2%,182444100,24659,25824,288,1844,멕시코,멕시코,와이드 릴리즈(주)
2017.04,28,패션 오브 크라이스트,2004-04-02,175979500,0.2%,5518007000,23460,864866,128,2736,미국,미국,"(주)이수C&E,이십세기폭스필름코퍼레이션"
2017.04,29,분노,2017-03-30,180142271,0.2%,224449337,22270,27809,98,1459,일본,일본,메가박스중앙(주)플러스엠
2017.04,30,댄서,2017-04-13,172085400,0.2%,174013400,21455,21739,43,997,영국,"영국,러시아,우크라이나,미국",(주)엣나인필름
2017.04,31,밤의 해변에서 혼자,2017-03-23,159851900,0.2%,428115200,20436,55533,71,1776,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
2017.04,32,극장판 어드벤처 타임: 비밀의 아일랜드,2017-04-13,163232100,0.2%,163232100,19920,19920,125,994,미국,미국,(주)팝엔터테인먼트
2017.04,33,라라랜드,2016-12-07,151318300,0.2%,29226644233,18505,3499249,50,925,미국,미국,판씨네마(주)
2017.04,34,마리안느와 마가렛,2017-04-20,128321300,0.1%,131385300,17992,18375,64,833,한국,한국,(주)팝엔터테인먼트
2017.04,35,클로저,2005-02-03,133949532,0.1%,1584018532,17433,237975,99,1787,미국,미국,"(주)퍼스트런,글뫼 주식회사,소니픽쳐스릴리징코리아"
2017.04,36,보안관,2017-05-03,146872900,0.2%,146872900,17126,17126,31,99,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2017.04,37,데스노트: 더 뉴 월드,2017-03-29,130386529,0.1%,220886363,16193,28723,273,1777,일본,일본,(주)디스테이션
2017.04,38,링스,2017-04-06,135367800,0.1%,136417300,16186,16323,123,1703,미국,미국,(주)다자인소프트
2017.04,39,"나의 사랑, 그리스",2017-04-20,125980900,0.1%,125980900,16151,16151,123,1300,그리스,그리스,(주)팝엔터테인먼트
2017.04,40,극장판 쿠로코의 농구 라스트 게임,2017-04-27,112320000,0.1%,112320000,14730,14730,96,789,일본,일본,(주)박수엔터테인먼트
2017.04,41,십계: 구원의 길,2017-04-13,97455000,0.1%,97455000,14636,14636,97,1484,브라질,브라질,씨네그루(주)키다리이엔티
2017.04,42,콜로설,2017-04-20,111724100,0.1%,111724100,14209,14209,305,2876,캐나다,"캐나다,스페인",(주)드림팩트엔터테인먼트
2017.04,43,로즈,2017-04-12,107077541,0.1%,107077541,14122,14122,125,1596,아일랜드,아일랜드,(주)박수엔터테인먼트
2017.04,44,랜드 오브 마인,2017-04-06,86788400,0.1%,93042900,11592,12333,97,1442,덴마크,"덴마크,독일","(주)싸이더스,아이 엠"
2017.04,45,아기돼지 3형제와 매직램프,2017-03-23,88474000,0.1%,208413600,11419,26665,90,574,중국,중국,(주)팝엔터테인먼트
2017.04,46,나는 부정한다,2017-04-26,89206525,0.1%,90424525,11239,11383,104,835,영국,"영국,미국",(주)티캐스트
2017.04,47,아뉴스 데이,2017-03-30,62756100,0.1%,79354100,8653,11053,38,557,프랑스,프랑스,찬란
2017.04,48,극장판 암살교실 : 365일의 시간,2017-03-23,58764500,0.1%,210398500,7966,28364,65,493,일본,일본,(주)박수엔터테인먼트
2017.04,49,쿵푸 요가,2017-03-29,61872000,0.1%,90779500,7937,11936,98,783,중국,"중국,인도",브릿지웍스 엔터테인먼트(주)
2017.04,50,일 포스티노,1996-03-09,56161500,0.1%,95711200,7538,12663,18,364,이탈리아,"이탈리아,프랑스",(주)영화사 진진
2017.04,51,행복 목욕탕,2017-03-23,55891000,0.1%,167224600,7215,21564,45,455,일본,일본,(주)디스테이션
2017.04,52,"다시, 벚꽃",2017-04-06,48371500,0.1%,53214500,6014,6608,132,1207,한국,한국,(주)영화사 진진
2017.04,53,문라이트,2017-02-22,37102500,0.0%,1400078695,5390,177038,24,310,미국,미국,CGV아트하우스
2017.04,54,꿀벌 하치의 대모험,2011-01-13,36463000,0.0%,563125500,4912,84796,110,529,일본,일본,"(주)박수엔터테인먼트,에이원엔터테인먼트"
2017.04,55,아버지와 이토씨,2017-04-20,36748500,0.0%,39909900,4884,5298,94,794,일본,일본,와이드 릴리즈(주)
2017.04,56,콩: 스컬 아일랜드,2017-03-08,37013400,0.0%,13990563383,4756,1689717,70,356,미국,미국,워너브러더스 코리아(주)
2017.04,57,로건,2017-03-01,38790000,0.0%,18387960223,4711,2168633,26,252,미국,미국,이십세기폭스코리아(주)
2017.04,57,라빠르망,1997-03-22,23619000,0.0%,64679000,4711,10815,3,39,프랑스,프랑스,(주)디스테이션
2017.04,59,아비정전,1990-12-22,36396000,0.0%,118586000,4461,16308,40,335,홍콩,홍콩,(주)디스테이션
2017.04,60,미션,1986-12-24,31539500,0.0%,125168248,4423,31166,57,546,영국,영국,(주)피터팬픽쳐스
2017.04,61,런던 프라이드,2017-04-27,33975200,0.0%,33975200,4365,4365,37,244,영국,영국,(주)영화사 진진
2017.04,62,여자의 일생,2017-04-06,25180100,0.0%,27012100,3594,3823,19,296,프랑스,프랑스,그린나래미디어(주)
2017.04,63,사일런스,2017-02-28,20241000,0.0%,699158300,3391,94538,11,146,미국,"미국,대만,멕시코",씨네그루(주)키다리이엔티
2017.04,64,신은 죽지 않았다 2,2016-04-07,23958000,0.0%,275966600,3372,38295,77,758,미국,미국,"(주)에스와이코마드,글뫼 주식회사"
2017.04,65,목소리의 형태,2017-05-09,28527200,0.0%,28527200,3106,3106,10,23,일본,일본,(주)디스테이션
2017.04,66,개구리왕국 2,2017-03-23,20517200,0.0%,99741700,2923,14236,60,166,중국,중국,예지림엔터테인먼트
2017.04,67,킹 아서: 제왕의 검,2017-05-17,25458000,0.0%,25458000,2871,2871,7,7,영국,"영국,호주,미국",워너브러더스 코리아(주)
2017.04,68,어폴로지,2017-03-16,17034000,0.0%,43313200,2604,6040,6,75,캐나다,캐나다,(주)영화사 그램
2017.04,69,파도가 지나간 자리,2017-03-08,18736900,0.0%,637909200,2562,82640,48,158,미국,"미국,뉴질랜드,영국",CGV아트하우스
2017.04,70,슈퍼 빼꼼: 스파이 대작전,2017-05-03,19340000,0.0%,19340000,2475,2475,5,22,한국,한국,메가박스중앙(주)플러스엠
2017.04,71,위대한 임무,2017-03-23,14588500,0.0%,54617800,2123,7502,12,115,미국,미국,(재)CBS
2017.04,72,셰인,,4180000,0.0%,21489000,2080,10001,1,27,미국,미국,
2017.04,73,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,14742000,0.0%,897598000,1957,117401,21,96,일본,일본,(주)박수엔터테인먼트
2017.04,74,어느 독재자,2017-04-06,13283700,0.0%,14783700,1907,2105,20,146,프랑스,"프랑스,영국,독일",주식회사 디에스이이디
2017.04,75,보스 베이비,2017-05-03,15168000,0.0%,15168000,1896,1896,4,8,미국,미국,씨제이이앤엠(주)
2017.04,76,투 러버스 앤 베어,2017-03-30,15088000,0.0%,26655200,1883,3364,62,351,캐나다,캐나다,(주)팝엔터테인먼트
2017.04,77,지렁이,2017-04-20,14268600,0.0%,14268600,1876,1876,22,194,한국,한국,투썸업픽쳐스
2017.04,78,마음의 행로,,3707000,0.0%,31262000,1846,15514,2,27,미국,미국,
2017.04,79,개에게 처음 이름을 지어준 날,2017-04-06,13116000,0.0%,14196000,1810,1990,53,487,일본,일본,"(주)퍼스트런,글뫼 주식회사"
2017.04,80,모놀리스,2017-04-20,12907600,0.0%,12946600,1670,1676,62,514,이탈리아,이탈리아,이언픽쳐스
2017.04,81,토니 에드만,2017-03-16,12461400,0.0%,114002800,1539,14127,12,110,독일,독일,그린나래미디어(주)
2017.04,82,"나, 다니엘 블레이크",2016-12-08,8616000,0.0%,708913000,1530,93752,4,36,영국,영국,(주)영화사 진진
2017.04,83,골드,2017-03-22,10695000,0.0%,195085900,1525,25529,40,295,미국,미국,CGV아트하우스
2017.04,84,공각기동대 신극장판,2017-04-20,10205500,0.0%,10205500,1343,1343,33,191,일본,일본,"(주)레인메이커필름,(주)모멘텀엔터테인먼트"
2017.04,85,나부코,2017-04-01,29542500,0.0%,29542500,1315,1315,6,54,미국,미국,(주) 인스터 글로벌
2017.04,86,너의 이름은.,2017-01-04,10314500,0.0%,29386427856,1264,3651794,3,40,일본,일본,메가박스중앙(주)플러스엠
2017.04,87,황태자의 첫사랑,,2532000,0.0%,22433000,1261,10261,1,15,미국,미국,
2017.04,88,석조저택 살인사건,2017-05-09,9604000,0.0%,9604000,1213,1213,2,6,한국,한국,씨네그루(주)키다리이엔티
2017.04,89,존 윅 - 리로드,2017-02-22,8687000,0.0%,2189122600,1207,273907,8,115,미국,미국,(주)제이앤씨미디어그룹
2017.04,90,킬링,,2369000,0.0%,3284000,1172,1603,1,18,미국,미국,
2017.04,91,화이트 히트,,2349000,0.0%,2798000,1162,1234,1,16,미국,미국,
2017.04,92,누구를 위하여 종은 울리나,1972-03-18,2326000,0.0%,25640586,1148,14574,1,9,미국,미국,
2017.04,93,걸 온 더 트레인,2017-03-09,5500000,0.0%,222516500,1100,29190,5,55,미국,미국,씨제이이앤엠(주)
2017.04,94,아우토반,2017-03-22,7822000,0.0%,183681500,1006,23338,52,255,영국,"영국,독일",와이드 릴리즈(주)
2017.04,95,극장판 마이 리틀 포니 : 이퀘스트리아 걸스,2017-05-03,8004500,0.0%,8004500,996,996,26,81,캐나다,"캐나다,미국",(주)팝엔터테인먼트
2017.04,96,해빙,2017-03-01,7317500,0.0%,9905406822,983,1204600,16,90,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2017.04,97,언노운 걸,2017-05-03,7930000,0.0%,8691000,958,1043,2,7,벨기에,"벨기에,프랑스",오드
2017.04,98,분노의 질주: 더 세븐,2015-04-01,12323000,0.0%,26466421694,949,3248904,3,4,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.04,99,원탁의 기사,,2607000,0.0%,12561000,948,5941,1,19,미국,미국,
2017.04,100,리버 로드,2017-03-30,5988700,0.0%,9788100,906,1427,15,115,중국,중국,주식회사 골든럭
2017.04,101,재심,2017-02-15,4833000,0.0%,19264792637,896,2421011,7,45,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스"
2017.04,102,암살교실: 졸업편,2017-04-21,6699500,0.0%,6699500,874,874,46,228,일본,일본,(주)에이원엔터테인먼트
2017.04,103,다음 침공은 어디?,2016-09-08,4774000,0.0%,152283700,858,19966,1,7,미국,미국,판씨네마(주)
2017.04,104,불곰영웅 밤세: 도둑들의 도시,2017-04-06,6720000,0.0%,8624000,857,1095,46,186,스웨덴,스웨덴,(주)일레븐엔터테인먼트
2017.04,105,내시,,1653000,0.0%,10343000,824,5150,1,15,한국,한국,
2017.04,106,눈길,2017-03-01,5226000,0.0%,970481100,802,129709,7,46,한국,한국,"(주)엣나인필름,CGV아트하우스"
2017.04,107,다이노 어드벤처: 먹이사슬의 제왕,2017-04-27,5412500,0.0%,5412500,794,794,37,117,영국,영국,(주)박수엔터테인먼트
2017.04,108,커피와 담배,2006-07-27,6411500,0.0%,57983000,778,8428,2,13,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
2017.04,109,지지,,1552000,0.0%,3676000,761,1819,1,12,미국,미국,
2017.04,110,핵소 고지,2017-02-22,3410000,0.0%,1341338900,753,177493,6,23,미국,"미국,호주",판씨네마(주)
2017.04,111,킬리만자로의 눈,,2251000,0.0%,16437000,749,7809,1,15,미국,미국,
2017.04,112,오버 더 펜스,2017-03-16,5878200,0.0%,79468850,735,10052,11,103,일본,일본,주식회사 씨네룩스
2017.04,113,블리드 포 디스,2017-03-16,6395000,0.0%,68551300,711,8655,2,5,미국,미국,(주)리틀빅픽쳐스
2017.04,114,나의 속마음,,1419000,0.0%,1419000,707,707,1,15,미국,미국,
2017.04,115,콕!애니 - [특별초청] 우수 단편선,,3470500,0.0%,3470500,696,696,2,6,기타,기타,
2017.04,116,왕중왕,,1395000,0.0%,14645000,695,7086,1,9,미국,미국,
2017.04,117,천국보다 낯선,1995-11-11,5289600,0.0%,6766900,656,908,2,10,미국,미국,(주)영화사 안다미로
2017.04,118,기적,1972-12-23,1288000,0.0%,17004558,644,9685,1,12,미국,미국,
2017.04,119,태양은 가득히,1973-02-03,1352000,0.0%,24173000,643,10801,2,20,프랑스,"프랑스,이탈리아",
2017.04,120,자이언트,1974-02-28,1240000,0.0%,12241712,636,7547,1,8,미국,미국,
2017.04,121,판도라,,1854000,0.0%,4625711,618,1088,1,12,영국,영국,
2017.04,122,그날이 오면,,1839000,0.0%,11439000,613,5207,1,12,미국,미국,
2017.04,123,지상의 밤,,4651500,0.0%,5734500,587,782,2,14,일본,"일본,미국,독일,이탈리아,핀란드",(주)영화사 안다미로
2017.04,124,오즈의 마법사 2,2017-05-03,4632000,0.0%,4632000,579,579,1,3,멕시코,멕시코,㈜코리아스크린
2017.04,125,악의 손길,2008-11-24,1727000,0.0%,7105000,569,2902,1,15,미국,미국,
2017.04,126,"카페, 한 사람을 기다리다",2017-05-11,5368000,0.0%,5368000,567,567,1,2,대만,대만,"(주)드림팩트엔터테인먼트,(주)일레븐엔터테인먼트"
2017.04,127,바람과 함께 사라지다,1972-12-23,1126000,0.0%,49427000,563,18428,1,6,미국,미국,(주)피터팬픽쳐스
2017.04,128,벤허,1972-09-07,1087000,0.0%,287555432,555,47169,1,8,미국,미국,(주)팝엔터테인먼트
2017.04,129,"컴, 투게더",2017-05-11,4143000,0.0%,5006900,546,692,1,3,한국,한국,"스토리 너머,파인스토리"
2017.04,130,바라바,,1090000,0.0%,4599000,540,2301,1,9,이탈리아,이탈리아,
2017.04,131,아라비아의 로렌스,1998-10-24,1056000,0.0%,19163000,528,8316,1,6,영국,영국,
2017.04,132,패왕별희 디 오리지널,2017-03-30,4128900,0.0%,9318400,507,1085,2,3,중국,중국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹"
2017.04,133,콕!애니 - [섹션3] Old but New : 변주,,2461500,0.0%,2461500,494,494,1,6,한국,한국,
2017.04,134,대장 부리바,1973-06-29,975000,0.0%,25068000,486,11986,1,8,미국,미국,
2017.04,135,트롤,2017-02-16,2400000,0.0%,5011161500,480,675966,5,16,미국,미국,씨제이이앤엠(주)
2017.04,136,소돔과 고모라,1974-04-25,942000,0.0%,4511000,466,2268,1,6,미국,"미국,이탈리아,프랑스",
2017.04,137,청불학원: 무삭제판,2017-04-10,2353000,0.0%,2353000,465,465,20,22,한국,한국,(주)로드하우스
2017.04,138,비애,,1368000,0.0%,5961000,456,2194,1,18,미국,미국,
2017.04,139,원스텝,2017-04-06,3330000,0.0%,13002000,453,1662,33,235,한국,한국,(주)드림팩트엔터테인먼트
2017.04,139,터닝메카드W: 블랙미러의 부활,2017-01-18,3015100,0.0%,3213263000,453,429569,3,105,한국,한국,씨네그루(주)키다리이엔티
2017.04,141,살인자들,,1361000,0.0%,4280000,451,1626,1,15,미국,미국,
2017.04,141,데드 맨,1998-05-23,3278500,0.0%,5157500,451,776,2,12,미국,"미국,독일,일본",(주)영화사 안다미로
2017.04,143,보와니의 분기점,,1296000,0.0%,1296000,432,432,1,15,미국,미국,
2017.04,144,암굴왕,,858000,0.0%,2887000,429,1441,1,17,한국,한국,
2017.04,145,다운 바이 로,,3064900,0.0%,3523900,422,502,2,10,미국,"미국,독일",(주)영화사 안다미로
2017.04,146,영원한 휴가,,3072000,0.0%,3637000,409,508,2,8,미국,미국,(주)영화사 안다미로
2017.04,147,키코리키: 황금모자의 비밀,2017-01-25,3200000,0.0%,248074100,400,35111,2,2,러시아,러시아,(주)영화사 빅
2017.04,148,천녀유혼,1987-12-05,2351000,0.0%,10654500,371,1808,2,37,홍콩,홍콩,
2017.04,149,안녕 자두야 스페셜 : 인어공주,,726000,0.0%,736000,363,368,1,44,한국,한국,
2017.04,149,하얀 까마귀,,726000,0.0%,3532000,363,1766,1,10,한국,한국,
2017.04,151,8 마일,2003-02-21,2864000,0.0%,13078000,358,1987,1,1,미국,미국,"유니버설픽쳐스인터내셔널 코리아(유),유아이피-씨아이씨영화및비디오배급(유)"
