date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2017.01,1,공조,2017-01-18,39863545569,21.1%,39863545569,4860116,4860116,1392,66643,한국,한국,씨제이이앤엠(주)
2017.01,2,더 킹,2017-01-18,36219182509,19.2%,36219182509,4410440,4410440,1310,72859,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2017.01,3,너의 이름은.,2017-01-04,27511443256,14.6%,27826630256,3417819,3454582,947,71919,일본,일본,메가박스중앙(주)플러스엠
2017.01,4,마스터,2016-12-21,18256388200,9.7%,58041029265,2210450,7145770,1245,55943,한국,한국,씨제이이앤엠(주)
2017.01,5,모아나,2017-01-12,15136903907,8.0%,15136903907,1933044,1933044,953,41025,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2017.01,6,라라랜드,2016-12-07,6442465196,3.4%,26438604428,773076,3158184,590,21218,미국,미국,판씨네마(주)
2017.01,7,씽,2016-12-21,5059437100,2.7%,13263294889,667123,1730298,721,17172,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.01,8,패신저스,2017-01-04,5459486918,2.9%,5462694918,667120,667521,608,21489,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.01,9,레지던트 이블: 파멸의 날,2017-01-25,4611806073,2.4%,4611806073,547180,547180,599,12869,미국,"미국,독일,호주,캐나다,프랑스",유니버설픽쳐스인터내셔널 코리아(유)
2017.01,10,얼라이드,2017-01-11,4189301579,2.2%,4202065579,507845,509407,546,19322,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2017.01,11,로그 원: 스타워즈 스토리,2016-12-28,3913015000,2.1%,9040552094,421812,1018299,810,17173,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2017.01,12,터닝메카드W: 블랙미러의 부활,2017-01-18,3000008100,1.6%,3000008100,401000,401000,570,12326,한국,한국,씨네그루(주)키다리이엔티
2017.01,13,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,2687927700,1.4%,2698478700,365294,366771,526,10613,러시아,러시아,(주)이수C&E
2017.01,14,어쌔신 크리드,2017-01-11,2894686921,1.5%,2894686921,355272,355272,566,16180,미국,"미국,영국,프랑스",이십세기폭스코리아(주)
2017.01,15,사랑하기 때문에,2017-01-04,2536446440,1.3%,2671130440,324083,340493,542,15182,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2017.01,16,판도라,2016-12-07,2104014900,1.1%,36059413064,269110,4582974,576,9488,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2017.01,17,루돌프와 많이있어,2016-12-28,942183200,0.5%,1625066800,125967,215477,372,3521,일본,일본,씨제이이앤엠(주)
2017.01,18,여교사,2017-01-04,935552460,0.5%,950145460,114661,116431,393,6551,한국,한국,필라멘트픽쳐스
2017.01,19,짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격,2017-01-25,738820500,0.4%,738820500,96711,96711,334,3194,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
2017.01,20,딥워터 호라이즌,2017-01-25,693698243,0.4%,693698243,89136,89136,433,5610,미국,미국,메가박스중앙(주)플러스엠
2017.01,21,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,477822900,0.3%,2144460300,62942,281989,300,2019,일본,일본,(주)이수C&E
2017.01,22,"당신, 거기 있어줄래요",2016-12-14,362048400,0.2%,9361133648,43810,1168625,306,2219,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2017.01,23,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,2017-01-25,237247000,0.1%,237247000,35587,35587,145,1246,영국,영국,와이드 릴리즈(주)
2017.01,24,반지의 제왕 : 반지원정대 (확장판),2017-01-11,456204300,0.2%,456204300,34541,34541,74,1059,뉴질랜드,"뉴질랜드,미국",(주)디스테이션
2017.01,25,녹터널 애니멀스,2017-01-11,242739879,0.1%,254118779,29655,30920,219,2732,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.01,26,너브,2017-01-11,239275800,0.1%,239275800,29441,29441,151,2437,미국,미국,(주)박수엔터테인먼트
2017.01,27,"나, 다니엘 블레이크",2016-12-08,202679800,0.1%,629526100,28061,81913,65,1222,영국,영국,(주)영화사 진진
2017.01,28,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,328137700,0.2%,328137700,25634,25634,58,601,뉴질랜드,"뉴질랜드,미국",(주)디스테이션
2017.01,29,사다코 대 카야코,2017-01-04,199573000,0.1%,200616000,25181,25330,131,2890,일본,일본,유니버설픽쳐스인터내셔널 코리아(유)
2017.01,30,키코리키: 황금모자의 비밀,2017-01-25,190526600,0.1%,190526600,24833,24833,211,1614,러시아,러시아,(주)영화사 빅
2017.01,31,"내 어깨 위 고양이, 밥",2017-01-04,191449000,0.1%,207711000,24191,26085,112,1819,영국,영국,(주)누리픽쳐스
2017.01,32,매기스 플랜,2017-01-25,193430600,0.1%,193430600,23960,23960,94,885,미국,미국,오드
2017.01,33,단지 세상의 끝,2017-01-18,187398273,0.1%,192761273,23714,24418,124,1689,캐나다,"캐나다,프랑스",(주)엣나인필름
