date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2014.10,1,나의 사랑 나의 신부,2014-10-08,15131386105,15.9%,15175734105,1949111,1954652,629,59060,한국,한국,씨네그루(주)다우기술
2014.10,2,제보자,2014-10-02,13184186402,13.8%,13328426902,1710186,1729727,676,56333,한국,한국,메가박스중앙(주)플러스엠
2014.10,3,드라큘라: 전설의 시작,2014-10-08,10105281208,10.6%,10105281208,1258547,1258547,477,42792,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2014.10,4,슬로우 비디오,2014-10-02,8839839219,9.3%,8912401219,1159685,1169460,618,40595,한국,한국,이십세기폭스코리아(주)
2014.10,5,메이즈 러너,2014-09-18,7869384348,8.2%,21330845177,1042813,2791881,630,30325,미국,미국,이십세기폭스코리아(주)
2014.10,6,애나벨,2014-10-02,7062169043,7.4%,7064095043,923332,923546,464,28807,미국,미국,워너브러더스 코리아(주)
2014.10,7,나를 찾아줘,2014-10-23,6795289389,7.1%,6795289389,873942,873942,658,21690,미국,미국,이십세기폭스코리아(주)
2014.10,8,우리는 형제입니다,2014-10-23,4564133972,4.8%,4564133972,614715,614715,566,23309,한국,한국,(주)쇼박스
2014.10,9,마담 뺑덕,2014-10-02,3680112090,3.9%,3723186090,464796,470216,536,21502,한국,한국,씨제이이앤엠(주)
2014.10,10,비긴 어게인,2014-08-13,3387139100,3.5%,27044020054,431087,3420590,511,16655,미국,미국,판씨네마(주)
2014.10,11,노벰버 맨,2014-10-16,1853166520,1.9%,1853166520,247430,247430,395,15935,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2014.10,12,레드카펫,2014-10-23,1664232728,1.7%,1665443728,220164,220337,385,12712,한국,한국,(주)프레인글로벌
2014.10,13,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",2014-10-02,1484277400,1.6%,1504973400,204000,206678,363,6391,일본,일본,(주)이수C&E
2014.10,14,컬러풀 웨딩즈,2014-10-16,1394325180,1.5%,1394325180,182978,182978,343,12483,프랑스,프랑스,(주)이수C&E
2014.10,15,타짜-신의 손,2014-09-03,745312900,0.8%,32371578927,131593,4015096,458,4636,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)싸이더스"
2014.10,16,맨홀,2014-10-08,1053555630,1.1%,1084236630,129696,133627,286,10296,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2014.10,17,나의 독재자,2014-10-30,876646152,0.9%,876646152,121474,121474,654,6892,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2014.10,18,보이후드,2014-10-23,698171299,0.7%,698171299,93150,93150,219,4032,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2014.10,19,정글히어로,2014-10-02,491786100,0.5%,497171100,68654,69371,287,2661,한국,한국,씨제이이앤엠(주)
2014.10,20,해적: 바다로 간 산적,2014-08-06,319489100,0.3%,66369728706,58584,8665887,279,1862,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2014.10,21,5일의 마중,2014-10-08,329693800,0.3%,333125800,43954,44526,86,2278,중국,중국,찬란
2014.10,22,초콜렛 도넛,2014-10-02,238117300,0.2%,261388300,29910,32900,53,1952,미국,미국,CGV아트하우스
2014.10,23,행복배달부 팻아저씨,2014-10-09,206633100,0.2%,206633100,29096,29096,162,1269,영국,"영국,미국",(주)영화사 빅
2014.10,24,마인드스케이프,2014-10-23,205826400,0.2%,205826400,28114,28114,199,3091,스페인,스페인,오퍼스픽쳐스(유)
2014.10,25,킬 유어 달링,2014-10-16,216156420,0.2%,217164420,27870,27996,93,2060,미국,미국,(주)영화사 진진
2014.10,26,꼬마잠수함 올리,2014-10-16,170470400,0.2%,170470400,24462,24462,232,1717,중국,중국,예지림엔터테인먼트
2014.10,27,타임 투 러브,2014-10-23,170560800,0.2%,170560800,22485,22485,201,2980,미국,미국,(주)인벤트스톤
2014.10,28,프랭크,2014-09-25,177213600,0.2%,402658345,22275,51533,194,1398,영국,"영국,아일랜드",(주)영화사 진진
2014.10,29,유고와 라라 : 신비의 숲 어드벤처,2014-10-02,145810500,0.2%,187486500,20863,26102,167,1112,중국,중국,(주)프레인글로벌
2014.10,30,에코,2014-10-08,138735100,0.1%,140447100,19142,19356,154,1289,미국,미국,"(주)박수엔터테인먼트,(주)필름오마쥬"
2014.10,31,내가 잠들기 전에,2014-10-30,126154400,0.1%,126154400,16815,16815,192,1272,영국,영국,(주)영화사 진진
2014.10,32,다이빙벨,2014-10-23,121180800,0.1%,121180800,16606,16606,28,443,한국,한국,(주)시네마달
2014.10,33,사막에서 연어낚시,2014-10-16,120259000,0.1%,121915000,15800,16007,92,1817,영국,영국,"(주)나이너스엔터테인먼트,(유)영화사 화수분"
2014.10,34,카트,2014-11-13,117182000,0.1%,117182000,14958,14958,27,76,한국,한국,(주)리틀빅픽쳐스
