date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2004.04,1,어린 신부,2004-04-02,5017270500,24.1%,5021695000,799582,800250,70,9198,한국,한국,코리아픽쳐스(주)
2004.04,2,패션 오브 크라이스트,2004-04-02,4814393000,23.1%,4831133000,760368,762913,66,7976,미국,미국,"(주)이수C&E,이십세기폭스필름코퍼레이션"
2004.04,3,범죄의 재구성,2004-04-15,4101940500,19.7%,4101940500,633342,633342,73,6179,한국,한국,(주)쇼박스
2004.04,4,첫키스만 50번째,2004-04-15,991645000,4.8%,991645000,151550,151550,37,3462,미국,미국,"팝엔터테인먼트,한국소니픽쳐스릴리징브에나비스타영화㈜"
2004.04,5,태극기 휘날리며,2004-02-05,703454500,3.4%,15600093000,149940,2521066,28,2678,한국,한국,(주)쇼박스
2004.04,6,맹부삼천지교,2004-03-26,889395500,4.3%,1424995500,144213,229240,56,4106,한국,한국,씨제이엔터테인먼트
2004.04,7,바람의 전설,2004-04-09,636285500,3.1%,636285500,97925,97925,42,2889,한국,한국,(주)시네마서비스
2004.04,8,저지 걸,2004-04-09,574066500,2.8%,574066500,89512,89512,35,2569,미국,미국,씨제이엔터테인먼트
2004.04,9,라이어,2004-04-23,551892000,2.6%,551892000,84719,84719,51,2304,한국,한국,씨제이엔터테인먼트
2004.04,10,아라한 장풍대작전,2004-04-30,361736000,1.7%,361736000,57937,57937,82,931,한국,한국,(주)시네마서비스
2004.04,11,마지막 늑대,2004-04-01,303851500,1.5%,303851500,47731,47731,26,1646,한국,한국,"(주)쇼박스,영화사풍년상회(주)"
2004.04,12,아홉살 인생,2004-03-26,276154000,1.3%,527412000,44858,85312,27,1419,한국,한국,(주)시네마서비스
2004.04,13,무간도3 - 종극무간,2004-07-02,279964000,1.3%,279964000,41404,41404,12,1030,홍콩,홍콩,이십세기폭스코리아(주)
2004.04,14,테이킹 라이브즈,2004-04-15,249254000,1.2%,249254000,38703,38703,19,1545,미국,미국,워너브러더스 코리아(주)
2004.04,15,폴리와 함께,2004-04-02,252615500,1.2%,252615500,37807,37807,25,1253,미국,미국,UIP코리아
2004.04,16,고티카,2004-04-02,152738500,0.7%,152738500,23473,23473,16,795,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.04,17,더티 댄싱 - 하바나 나이트,2004-04-23,140004000,0.7%,140004000,21917,21917,22,1013,미국,미국,아우라엔터테인먼트
2004.04,18,헌티드 맨션,2004-04-15,65121000,0.3%,65121000,9883,9883,14,727,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.04,19,어디선가 누군가에 무슨일이 생기면 틀림없이 나타난다 홍반장,2004-03-12,47209500,0.2%,1158210500,7268,181510,10,245,한국,한국,(주)시네마서비스
2004.04,20,인 더 컷,2004-04-30,41270000,0.2%,41270000,6552,6552,24,223,미국,미국,씨제이엔터테인먼트
2004.04,21,배틀로얄 2 - 레퀴엠,2004-04-09,40402500,0.2%,40402500,6421,6421,14,356,일본,일본,(주)동아수출공사
2004.04,22,허니,2004-03-26,41980000,0.2%,179520000,6336,27330,3,166,미국,미국,UIP코리아
2004.04,23,연애사진,2004-04-09,39402500,0.2%,39402500,6021,6021,18,399,일본,일본,(주)스폰지이엔티
2004.04,24,"[통합]회고전, 기획전 등",,30660000,0.1%,30660000,5522,5522,2,58,,,
2004.04,25,목포는 항구다,2004-02-20,25135000,0.1%,2673832500,4082,425725,8,188,한국,한국,코리아픽쳐스(주)
2004.04,26,빅 피쉬,2004-03-05,26887500,0.1%,476625000,4065,72239,2,57,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.04,27,스타스키와 허치,2004-04-30,24835500,0.1%,24835500,3889,3889,28,321,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.04,28,헌티드,2004-03-12,19455500,0.1%,183508500,2935,28708,2,126,미국,미국,(주)튜브엔터테인먼트
2004.04,29,프리키 프라이데이,2004-04-02,18798500,0.1%,18798500,2862,2862,11,278,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.04,30,오토기리소우,2004-04-23,17662500,0.1%,17662500,2810,2810,8,267,일본,일본,무비즈엔터테인먼트㈜
2004.04,31,천공의 성 라퓨타,2004-04-30,10189000,0.0%,10189000,1677,1677,9,72,일본,일본,대원미디어(주)
2004.04,32,고하토,2004-04-23,10632500,0.1%,10632500,1613,1613,9,242,일본,일본,(주)오시네마
2004.04,33,사랑할 때 버려야 할 아까운 것들,2004-02-13,10227000,0.0%,908155000,1557,138609,2,29,미국,미국,워너브러더스 코리아(주)
2004.04,34,효자동 이발사,2004-05-05,9248000,0.0%,9248000,1443,1443,3,4,한국,한국,(주)쇼박스
2004.04,35,송환,2004-03-19,9387000,0.0%,10902000,1434,1657,3,100,한국,한국,㈜인디스토리
2004.04,36,네드 켈리,2004-04-16,7808500,0.0%,7808500,1229,1229,6,165,호주,호주,UIP코리아
2004.04,37,밝은 미래,2004-04-23,6751000,0.0%,6751000,1052,1052,1,32,일본,일본,(주)미로비젼
2004.04,38,스쿠비-두2 : 몬스터 대소동,2004-04-30,5842000,0.0%,5842000,921,921,12,114,미국,미국,워너브러더스 코리아(주)
2004.04,39,[통합]영화패키지상영,,8450000,0.0%,14102000,845,1316,1,10,,,
2004.04,40,여자는 남자의 미래다,2004-05-05,4270000,0.0%,4270000,610,610,2,2,한국,한국,씨제이엔터테인먼트
2004.04,42,엄마는 여자를 좋아해,2004-04-30,3577000,0.0%,3577000,534,534,6,33,스페인,스페인,판씨네마(주)
2004.04,43,강령,2004-04-23,2701000,0.0%,2701000,429,429,1,24,일본,일본,(주)미로비젼
2004.04,44,실미도,2003-12-24,1119500,0.0%,10923920500,174,1719165,2,18,한국,한국,(주)시네마서비스
2004.04,45,붉은 다리 아래 따뜻한 물,2004-04-30,1083000,0.0%,1083000,173,173,2,11,일본,일본,(주)동숭아트센터
2004.04,46,어깨동무,2004-03-12,767500,0.0%,753985500,120,119884,5,15,한국,한국,씨제이엔터테인먼트
2004.04,47,히달고,2004-03-19,392000,0.0%,188771000,84,29703,3,24,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.04,48,모나리자 스마일,2004-03-19,307000,0.0%,238920500,65,37280,2,19,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2004.04,49,그녀를 믿지 마세요,2004-02-20,389500,0.0%,1859615500,60,298221,2,9,한국,한국,(주)시네마서비스
2004.04,50,펀치 드렁크 러브,2003-05-08,52000,0.0%,52000,13,13,1,3,미국,미국,콜럼비아트라이스타
2004.04,51,고독이 몸부림칠 때,2004-03-19,12000,0.0%,68938500,3,10745,1,1,한국,한국,"(주)쇼박스,영화사풍년상회(주)"
