date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2020.11,1,도굴,2020-11-04,12613794610,39.2%,12626814610,1378476,1379944,1635,108697,한국,한국,씨제이이앤엠(주)
2020.11,2,삼진그룹 영어토익반,2020-10-21,7081575260,22.0%,13875070140,773080,1558475,1588,72884,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2020.11,3,내가 죽던 날,2020-11-12,2104870880,6.5%,2104870880,229426,229426,909,28450,한국,한국,워너브러더스 코리아(주)
2020.11,4,이웃사촌,2020-11-25,1880560860,5.8%,1880560860,220936,220936,1363,24785,한국,한국,"(주)리틀빅픽쳐스,(주)트리니티픽쳐스"
2020.11,5,런,2020-11-20,1832698990,5.7%,1832698990,198540,198540,799,20950,미국,미국,(주)올스타엔터테인먼트
2020.11,6,담보,2020-09-29,651345270,2.0%,14738052550,74469,1717787,620,9302,한국,한국,씨제이이앤엠(주)
2020.11,7,노트북,2004-11-26,364973240,1.1%,4620519440,41060,649612,144,4600,미국,미국,"(주)퍼스트런,TCO(주)더콘텐츠온,글뫼 주식회사,씨제이엔터테인먼트"
2020.11,8,극장판 바이올렛 에버가든,2020-11-12,345469070,1.1%,345469070,40458,40458,131,3054,일본,일본,(주)라이크 콘텐츠
2020.11,9,프리키 데스데이,2020-11-25,324694620,1.0%,324694620,37973,37973,631,8679,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2020.11,10,테넷,2020-08-26,314162390,1.0%,18385082730,32539,1990908,135,2264,미국,미국,워너브러더스 코리아(주)
2020.11,11,미스터트롯: 더 무비,2020-10-22,241728100,0.8%,1287207900,29307,149880,255,4821,한국,한국,(주)영화사 그램
2020.11,12,위플래쉬,2015-03-12,260848760,0.8%,13129712365,27732,1642366,482,4460,미국,미국,"워터홀컴퍼니(주),(주)쇼박스"
2020.11,13,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,2020-10-22,239622190,0.7%,662214830,26448,72943,111,2469,일본,일본,(주)애니플러스
2020.11,14,극장판 바다 탐험대 옥토넛 : 대산호초 보호작전,2020-11-12,159160500,0.5%,159832500,23664,23760,187,2346,영국,영국,와이드 릴리즈(주)
2020.11,15,킹덤 오브 헤븐: 디렉터스 컷,2020-11-11,210307800,0.7%,212512800,22674,22844,117,1962,영국,영국,(주)영화사오원
2020.11,16,애비규환,2020-11-12,204490800,0.6%,205041800,22436,22499,453,4668,한국,한국,(주)리틀빅픽쳐스
2020.11,17,마리 퀴리,2020-11-18,174922150,0.5%,174922150,21736,21736,484,4806,프랑스,프랑스,(주)디스테이션
2020.11,18,소리도 없이,2020-10-15,188116750,0.6%,3557012900,20560,403047,486,3555,한국,한국,(주)에이스메이커무비웍스
2020.11,19,21 브릿지: 테러 셧다운,2020-01-01,127326940,0.4%,979862230,17927,127767,24,276,미국,미국,"(주)드림팩트엔터테인먼트,(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
2020.11,20,추억의 검정고무신,2020-11-19,144888600,0.5%,144888600,17712,17712,215,2423,한국,한국,(주)대교 미디어콘텐츠사업본부
2020.11,21,다만 악에서 구하소서 파이널컷,2020-10-28,150857620,0.5%,326052570,17402,37954,466,3345,한국,한국,씨제이이앤엠(주)
2020.11,22,택스 콜렉터,2020-11-18,128415750,0.4%,128415750,16412,16412,372,3567,미국,미국,(주)팝엔터테인먼트
2020.11,23,부활: 그 증거,2020-10-08,102275770,0.3%,208504580,12969,25487,21,371,한국,한국,(주)영화사 진진
2020.11,24,마틴 에덴,2020-10-29,104540790,0.3%,138956030,11531,15004,60,1101,이탈리아,이탈리아,알토미디어(주)
2020.11,25,걸후드,2020-11-12,95020000,0.3%,101375500,10788,11591,175,2253,프랑스,프랑스,(주)영화특별시에스엠씨
2020.11,26,테슬라,2020-10-28,71889590,0.2%,184842950,8884,23441,407,1703,미국,미국,(주)제이앤씨미디어그룹
2020.11,27,안티고네,2020-11-19,74056400,0.2%,74875400,8351,8517,130,1119,캐나다,캐나다,"그린나래미디어(주),(주)키다리이엔티"
2020.11,28,요가학원 : 죽음의 쿤달리니,2020-11-18,74189240,0.2%,74189240,8047,8047,267,2172,한국,한국,(주)스마일이엔티
2020.11,29,로미오와 줄리엣,1996-12-28,53845000,0.2%,143424400,6833,20160,57,527,미국,미국,"이십세기폭스코리아(주),(주)프레인글로벌"
2020.11,30,마이 리틀 포니: 레인보우 로드 트립,2020-10-29,52649360,0.2%,74548140,6706,9426,226,945,미국,미국,(주)박수엔터테인먼트
2020.11,31,바스켓볼 다이어리,2000-04-29,51829000,0.2%,51829000,6560,6560,55,499,미국,미국,
2020.11,32,피아니스트의 마지막 인터뷰,2020-11-19,44941040,0.1%,44941040,5433,5433,55,546,캐나다,캐나다,판씨네마(주)
2020.11,33,가나의 혼인잔치: 언약,2020-11-26,44113460,0.1%,44113460,5343,5343,116,605,미국,미국,"(재)CBS,주식회사 블루필름웍스"
2020.11,34,렛 힘 고,2020-11-05,36674000,0.1%,37351000,4960,5096,47,549,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2020.11,35,나이스 걸 라이크 유,2020-11-18,41172800,0.1%,41172800,4730,4730,149,1408,미국,미국,(주)영화사 빅
2020.11,36,극장판 미니특공대: 햄버거괴물의 습격,2020-09-30,36650060,0.1%,464229380,4645,57644,38,425,한국,한국,(주)리틀빅픽쳐스
2020.11,37,셔터 아일랜드,2010-03-18,33011000,0.1%,7440865500,4232,994455,45,451,미국,미국,씨제이엔터테인먼트
2020.11,38,봉쇄수도원 카르투시오,2020-11-19,36124490,0.1%,36124490,4223,4223,125,905,한국,한국,커넥트픽쳐스(주)
2020.11,39,페뷸러스,2020-11-05,36475280,0.1%,40800780,4096,4630,71,631,캐나다,캐나다,"(주)싸이더스,찬란"
2020.11,40,극장판 포켓몬스터 뮤츠의 역습 EVOLUTION,2020-09-30,30279920,0.1%,778960430,3861,97197,41,339,일본,일본,(주)이수C&E
2020.11,41,맹크,2020-11-18,34268450,0.1%,34268450,3813,3813,100,868,미국,미국,메가박스중앙(주)플러스엠
2020.11,42,그리고 우린 춤을 추었다,2020-11-25,33317720,0.1%,33317720,3801,3801,79,594,프랑스,프랑스,(주)엣나인필름
2020.11,43,검객,2020-09-23,22862100,0.1%,1619781870,3795,190237,24,284,한국,한국,"(주)키위미디어그룹,오퍼스픽쳐스(유)"
2020.11,44,힐빌리의 노래,2020-11-11,30558780,0.1%,30558780,3632,3632,84,748,미국,미국,메가박스중앙(주)플러스엠
2020.11,45,엣지 오브 투모로우,2014-06-04,27964000,0.1%,38786998201,3554,4706213,38,601,미국,미국,워너브러더스 코리아(주)
2020.11,46,로그,2020-11-25,26047840,0.1%,26047840,3354,3354,180,1217,미국,미국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
2020.11,47,레볼루셔너리 로드,2009-02-19,25412000,0.1%,407717000,3275,58977,41,400,미국,미국,씨제이엔터테인먼트
2020.11,48,레버넌트: 죽음에서 돌아온 자,2016-01-14,24117000,0.1%,16135444130,3100,2010765,43,363,미국,미국,이십세기폭스코리아(주)
2020.11,49,밥정,2020-10-07,23556840,0.1%,128551940,2918,16355,23,342,한국,한국,(주)엣나인필름
2020.11,50,엑설런트 어드벤쳐 3,2020-11-19,15514280,0.0%,15514280,2914,2914,54,232,미국,미국,(주)누리픽쳐스
2020.11,51,그린랜드,2020-09-29,14730000,0.0%,2777688520,2769,325833,12,102,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
2020.11,52,교실 안의 야크,2020-09-30,23065700,0.1%,91539240,2725,10777,15,239,기타,기타,주식회사 슈아픽처스
2020.11,53,"그대, 고맙소 : 김호중 생애 첫 팬미팅 무비",2020-09-29,75541000,0.2%,3129974000,2686,102008,53,165,한국,한국,씨제이포디플렉스 주식회사
2020.11,54,부니베어: 원시시대 대모험,2020-10-22,17864000,0.1%,68859700,2505,8876,39,202,중국,중국,(주)라이크 콘텐츠
2020.11,55,인퍼머스,2020-11-11,23058650,0.1%,23058650,2499,2499,135,782,미국,미국,(주)디스테이션
2020.11,56,코마,2020-11-12,17688450,0.1%,17688450,2358,2358,46,271,러시아,러시아,(주)까멜리아이엔티
2020.11,57,지옥의 묵시록 파이널 컷,2020-11-26,21290860,0.1%,21290860,2292,2292,64,423,미국,미국,(주)디스테이션
2020.11,58,얼론,2020-11-18,18982290,0.1%,18982290,2235,2235,189,987,미국,미국,(주)영화사 안다미로
2020.11,58,나인스 게이트: 아홉 번째 살인,2020-11-04,19943650,0.1%,20510650,2235,2298,93,725,러시아,러시아,(주)제이앤씨미디어그룹
2020.11,60,극장판 요괴워치: 포에버 프렌즈,2020-10-15,15588800,0.0%,120626750,2027,15378,44,218,일본,일본,씨제이이앤엠(주)
2020.11,61,극장판 기븐,2020-11-26,17583050,0.1%,17583050,2024,2024,103,569,일본,일본,(주)애니플러스
2020.11,62,글로리아를 위하여,2020-10-29,14783000,0.0%,22861400,1922,2831,32,221,프랑스,"프랑스,이탈리아",찬란
2020.11,63,애프터: 그 후,2020-10-07,9952000,0.0%,308484040,1911,37354,9,60,미국,미국,판씨네마(주)
2020.11,64,버든: 세상을 바꾸는 힘,2020-11-25,14343070,0.0%,14343070,1724,1724,82,489,미국,미국,(주)제이앤씨미디어그룹
2020.11,65,젊은이의 양지,2020-10-28,15573500,0.0%,39582770,1708,4647,108,467,한국,한국,(주)리틀빅픽쳐스
2020.11,66,담쟁이,2020-10-28,14363140,0.0%,34625130,1679,4359,93,503,한국,한국,(주)트리플픽쳐스
2020.11,67,1917,2020-02-19,18614700,0.1%,7890617460,1636,872087,3,127,미국,미국,(주)스마일이엔티
2020.11,68,증발,2020-11-12,14050800,0.0%,15101800,1588,1744,35,300,한국,한국,㈜인디스토리
2020.11,69,언힌지드,2020-10-07,8391470,0.0%,1016919190,1581,118210,16,45,미국,미국,"(주)누리픽쳐스,(주)영화특별시에스엠씨"
2020.11,70,죽지않는 인간들의 밤,2020-09-29,7627000,0.0%,848724440,1525,103251,3,10,한국,한국,TCO(주)더콘텐츠온
2020.11,71,마치다군의 세계,2020-11-12,14081170,0.0%,14081170,1478,1478,44,326,일본,일본,(주)디오시네마
2020.11,72,두 여인,,2950000,0.0%,21334000,1475,9828,1,9,이탈리아,"이탈리아,프랑스",
2020.11,73,프린세스 에미: 마법 책의 비밀,2020-11-26,11219640,0.0%,11219640,1436,1436,133,405,독일,독일,(주)박수엔터테인먼트
2020.11,74,아이 빌리브,2020-11-05,11730600,0.0%,11730600,1430,1430,75,442,미국,미국,(재)CBS
2020.11,75,남과 여: 여전히 찬란한,2020-10-15,11599000,0.0%,59114900,1385,7033,13,164,프랑스,프랑스,(주)팝엔터테인먼트
2020.11,76,프랑스여자,2020-06-04,9717500,0.0%,141541900,1383,19823,7,52,한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
2020.11,77,기기괴괴 성형수,2020-09-09,9059500,0.0%,869278900,1317,102956,31,279,한국,한국,(주)트리플픽쳐스
2020.11,77,언플랜드,2020-12-17,10050500,0.0%,10050500,1317,1317,6,28,미국,미국,(주)영화사오원
2020.11,79,엠티맨,2020-11-19,11278620,0.0%,11278620,1261,1261,100,565,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2020.11,80,성의,1986-12-31,2500000,0.0%,12587644,1250,7616,1,9,미국,미국,
2020.11,81,잠수종과 나비,2008-02-14,9503970,0.0%,187891470,1202,27287,20,182,미국,미국,"(주)영화사 진진,(주)유레카픽쳐스"
2020.11,82,앙상블,2020-11-05,10376610,0.0%,11531610,1140,1245,52,352,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
2020.11,83,노 게임 노 라이프 -제로-,2017-10-19,8728000,0.0%,752947300,1097,92359,19,244,일본,일본,(주)박수엔터테인먼트
2020.11,84,웰컴 투 X-월드,2020-10-29,7920000,0.0%,17463900,1059,2198,20,185,한국,한국,(주)시네마달
