date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2009.12,1,아바타,2009-12-17,43441164500,33.9%,43441164500,5150667,5150667,917,50642,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
2009.12,2,전우치,2009-12-23,17747602000,13.9%,17747602000,2453883,2453883,612,29179,한국,한국,씨제이엔터테인먼트
2009.12,3,뉴 문,2009-12-02,13650675000,10.7%,13851280000,1905811,1930895,545,46350,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
2009.12,4,셜록 홈즈,2009-12-23,8242461500,6.4%,8242461500,1131441,1131441,381,18198,미국,"미국,영국",워너브러더스 코리아(주)
2009.12,5,시크릿,2009-12-03,7904620000,6.2%,7951016500,1036011,1042613,408,34366,한국,한국,씨제이엔터테인먼트
2009.12,6,2012,2009-11-12,7218029500,5.6%,38886883500,1016513,5390201,559,28870,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.12,7,모범시민,2009-12-10,5854620000,4.6%,5854620000,796799,796799,312,24339,미국,미국,(주)시너지하우스 (시너지)
2009.12,8,닌자 어쌔신,2009-11-26,5470851500,4.3%,10120033000,715661,1329403,272,27688,미국,미국,워너브러더스 코리아(주)
2009.12,9,여배우들,2009-12-10,3737444500,2.9%,3749546500,507586,509309,275,18427,한국,한국,(주)쇼박스
2009.12,10,파르나서스 박사의 상상극장,2009-12-23,2854787000,2.2%,2854787000,394074,394074,309,12586,미국,미국,(주)성원아이컴
2009.12,11,홍길동의 후예,2009-11-26,2099036500,1.6%,4257555000,306991,611848,382,14819,한국,한국,에스케이텔레콤(주)
2009.12,12,백야행,2009-11-19,1553881000,1.2%,7120680000,208814,949770,293,9788,한국,한국,(주)시네마서비스
2009.12,13,크리스마스 캐롤,2009-11-26,1519072000,1.2%,2685728000,203460,355337,169,6705,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.12,14,포켓 몬스터 DP: 아르세우스 초극의 시공으로,2009-12-24,1280539000,1.0%,1280539000,194018,194018,79,2498,일본,일본,실버스푼
2009.12,15,앨빈과 슈퍼밴드2,2009-12-30,701678000,0.5%,701678000,105763,105763,228,2021,미국,미국,이십세기폭스코리아(주)
