date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2009.07,1,트랜스포머: 패자의 역습,2009-06-24,27296912000,23.8%,50255605000,3897164,7334776,1028,78615,미국,미국,씨제이엔터테인먼트
2009.07,2,해운대,2009-07-22,25543178000,22.3%,25543178000,3593232,3593232,754,35300,한국,한국,씨제이엔터테인먼트
2009.07,3,해리 포터와 혼혈 왕자,2009-07-15,18629997000,16.3%,18629997000,2717788,2717788,751,40499,미국,미국,워너브러더스 코리아(주)
2009.07,4,차우,2009-07-15,10161851000,8.9%,10161851000,1442176,1442176,397,31082,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2009.07,5,킹콩을 들다,2009-07-01,8611143500,7.5%,8690621500,1221685,1237018,411,41583,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2009.07,6,거북이 달린다,2009-06-11,6887603500,6.0%,20611459000,972254,3023283,319,31067,한국,한국,(주)쇼박스
2009.07,7,국가대표,2009-07-29,3055798000,2.7%,3055798000,431042,431042,534,8379,한국,한국,(주)쇼박스
2009.07,8,오감도,2009-07-09,2845203500,2.5%,2851377500,389388,390270,302,15261,한국,한국,(주)시너지하우스 (시너지)
2009.07,9,주온-원혼의 부활,2009-07-09,2100838000,1.8%,2100838000,303389,303389,145,9324,일본,일본,(주)쇼박스
2009.07,10,업,2009-07-29,1462749500,1.3%,1462749500,203145,203145,359,5231,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.07,11,극장판 도라에몽: 진구의 공룡대탐험,2009-07-15,1284829000,1.1%,1284829000,196600,196600,145,5500,일본,일본,대원미디어(주)
2009.07,12,여고괴담 5,2009-06-18,1172828500,1.0%,4158738000,184019,644717,257,10449,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2009.07,13,아더와 미니모이-제1탄비밀원정대의출정,2009-07-09,789061000,0.7%,808482000,122428,126166,219,6305,프랑스,프랑스,롯데쇼핑㈜롯데엔터테인먼트
2009.07,14,명탐정 코난 : 칠흑의 추적자,2009-07-29,752453000,0.7%,752453000,118848,118848,174,1506,일본,일본,에이원엔터테인먼트
2009.07,15,블러디 발렌타인,2009-07-22,1035243500,0.9%,1035243500,111573,111573,230,7200,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
2009.07,16,박물관이 살아있다 2,2009-06-04,439557500,0.4%,12399745500,69879,1972440,188,4218,미국,미국,이십세기폭스코리아(주)
2009.07,17,링스 어드벤처,2009-06-24,378155000,0.3%,795504000,61982,131333,148,2755,스페인,스페인,(주)성원아이컴
2009.07,18,마더,2009-05-28,360023500,0.3%,19965332500,53016,2978466,171,4701,한국,한국,씨제이엔터테인먼트
2009.07,19,터미네이터 : 미래전쟁의 시작,2009-05-21,204264500,0.2%,29690943500,31019,4499776,98,2715,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2009.07,20,언노운 우먼,2009-07-01,210871000,0.2%,217541000,27636,28653,20,970,이탈리아,"이탈리아,프랑스",씨제이엔터테인먼트
2009.07,21,메디엄,2009-07-29,182530500,0.2%,182530500,25476,25476,154,2012,미국,미국,에스케이텔레콤(주)
2009.07,22,해피 플라이트,2009-07-16,132413500,0.1%,132413500,19189,19189,16,847,일본,일본,프리비젼엔터테인먼트
2009.07,23,소명,2009-04-02,101232000,0.1%,543349500,16055,86383,19,710,한국,한국,(주)영화사구안
2009.07,24,레인,2009-07-09,100741700,0.1%,100741700,14249,14249,18,738,프랑스,프랑스,(주)스폰지이엔티
2009.07,25,7급 공무원,2009-04-22,52177000,0.0%,26380079000,11088,4039770,8,177,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2009.07,26,세비지 그레이스,2009-07-09,77099500,0.1%,79368500,10594,10985,8,394,프랑스,프랑스,실버스푼
2009.07,27,요시노 이발관,2009-06-25,60280200,0.1%,84744200,8973,12483,11,483,일본,일본,(주)스폰지이엔티
2009.07,28,걸어도 걸어도,2009-06-18,57642000,0.1%,102906500,8254,14762,8,426,일본,일본,(주)영화사 진진
2009.07,29,아부지,2009-07-15,52776500,0.0%,52776500,8163,8163,39,1132,한국,한국,실버스푼
2009.07,30,드래그 미 투 헬,2009-06-11,51980500,0.0%,1842604500,7963,272813,30,694,미국,미국,㈜케이디미디어
2009.07,31,반두비,2009-06-25,29789000,0.0%,51967000,4342,7629,20,548,한국,한국,㈜인디스토리
2009.07,32,쉘 위 키스,2009-06-18,30602000,0.0%,159027500,4279,22615,12,338,프랑스,프랑스,프리비젼엔터테인먼트
2009.07,33,SICAF2009 서울국제만화애니메이션페스티벌,,20773000,0.0%,20773000,4000,4000,3,81,기타,기타,
2009.07,34,펠햄 123,2009-06-11,25804500,0.0%,2374133500,3992,354850,24,518,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.07,35,"마이 프렌즈, 마이 러브",2009-07-23,24464000,0.0%,24464000,3330,3330,2,66,프랑스,프랑스,(주)영화사구안
2009.07,36,김씨표류기,2009-05-14,13500000,0.0%,4736518000,3100,724987,1,26,한국,한국,(주)시네마서비스
2009.07,37,애니 레보비츠: 렌즈를 통해 들여다본 삶,2009-06-11,16558500,0.0%,38574000,2450,5565,4,180,미국,미국,"하준사,(주)스폰지이엔티"
2009.07,38,블랙,2009-08-27,13295000,0.0%,13295000,2360,2360,9,12,인도,인도,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)"
2009.07,39,2009 디자인영화제,,16639000,0.0%,16639000,2297,2297,1,29,기타,기타,
2009.07,40,세라핀,2009-06-04,14924500,0.0%,69210000,2203,9923,4,111,프랑스,프랑스,(주)영화사구안
2009.07,41,아빠의 화장실,2009-06-25,13808000,0.0%,18062000,1949,2544,2,113,우루과이,"우루과이,브라질,프랑스",(주)영화사 진진
2009.07,42,스페인 영화제,,10501000,0.0%,10819000,1865,1921,1,31,스페인,스페인,
2009.07,43,퀸 락 몬트리올,2009-07-30,16939000,0.0%,16939000,1738,1738,6,32,영국,영국,㈜씨에이엔
2009.07,44,바더 마인호프,2009-07-23,11608500,0.0%,11608500,1623,1623,3,64,독일,독일,(유)마스엔터테인먼트코리아
2009.07,45,블룸 형제 사기단,2009-06-18,10373500,0.0%,494990500,1565,74339,15,207,미국,미국,(주)시너지하우스 (시너지)
2009.07,46,잘 알지도 못하면서,2009-05-14,9852000,0.0%,271823500,1380,39205,5,179,한국,한국,(주)스폰지이엔티
2009.07,47,신주쿠 사건,2009-06-18,7727000,0.0%,287059000,1213,43462,10,209,홍콩,홍콩,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.07,48,코렐라인: 비밀의 문,2009-05-21,2332000,0.0%,1424322000,1166,217896,1,49,미국,미국,
2009.07,49,11회 서울국제청소년영화제,,4916500,0.0%,4916500,1126,1126,5,97,기타,기타,
2009.07,50,피쉬 스토리,2009-07-30,7437500,0.0%,7437500,1038,1038,8,49,일본,일본,씨제이엔터테인먼트
2009.07,51,카모메 식당,2007-08-02,5641000,0.0%,29414500,940,4551,2,28,일본,일본,"(주)엔케이컨텐츠,스폰지"
2009.07,52,"히말라야, 바람이 머무는 곳",2009-06-11,5702000,0.0%,55188000,927,8785,10,138,한국,한국,한국예술영화관협회
2009.07,53,제 1회 낙원음악영화축제,,4828000,0.0%,4828000,872,872,1,24,기타,기타,
2009.07,54,인사동 스캔들,2009-04-29,3708000,0.0%,7779569000,802,1187119,1,17,한국,한국,에스케이텔레콤(주)
2009.07,55,로나의 침묵,2009-06-04,5066000,0.0%,29270000,797,4294,3,84,벨기에,"벨기에,프랑스,이탈리아,독일",실버스푼
2009.07,56,해운대+해리포터와 혼혈왕자+차우,2009-07-22,8430000,0.0%,8430000,767,767,2,8,기타,기타,
2009.07,57,트랜스포머,2007-06-28,5042500,0.0%,47704087338,761,7401703,2,48,미국,미국,씨제이엔터테인먼트
2009.07,58,천사와 악마,2009-05-14,5550000,0.0%,12541341000,729,1906687,3,37,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.07,59,미안하다 독도야,2008-12-31,3302000,0.0%,31028000,709,5117,3,4,한국,한국,메가픽쳐스제이씨(주)
2009.07,60,안경,2007-11-29,3956000,0.0%,68099500,659,9930,2,27,일본,일본,스폰지
2009.07,61,우주의 신비,2008-07-03,7248000,0.0%,143075000,658,11713,2,15,이스라엘,이스라엘,
2009.07,62,보이 A,2009-05-21,4729000,0.0%,31625000,652,4312,1,56,영국,영국,(주)영화사구안
2009.07,63,몬스터 vs 에이리언,2009-04-23,1222000,0.0%,4547689000,611,661362,1,31,미국,미국,씨제이엔터테인먼트
2009.07,64,업(자막)+국가대표+해운대,2009-07-29,6316000,0.0%,6316000,586,586,2,4,기타,기타,
2009.07,65,2009한국영화부활절,,3461000,0.0%,3461000,577,577,1,50,한국,한국,
2009.07,66,오감도+해리포터와 혼혈왕자+차우,2009-07-15,5898000,0.0%,5898000,540,540,1,7,기타,기타,
2009.07,67,자유부인 '81,1981-06-13,1107000,0.0%,1507000,536,617,1,26,한국,한국,
2009.07,68,더티댄싱,1988-01-01,1092000,0.0%,9782500,485,2695,1,26,미국,미국,(주)즐거운 시네마
2009.07,69,트랜스포머: 패자의 역습+킹콩을 들다+거북이 달린다,2009-07-01,5248000,0.0%,5248000,481,481,1,8,기타,기타,
2009.07,70,플라스틱 시티,2009-07-30,3160000,0.0%,3160000,453,453,4,28,홍콩,"홍콩,일본,브라질,중국",(주)스폰지이엔티
2009.07,71,디트로이트 메탈 시티,2009-05-21,2423500,0.0%,53305500,435,7848,3,53,일본,일본,(주)영화사구안
2009.07,72,롤라,2009-01-15,969000,0.0%,108695500,431,16493,1,20,프랑스,"프랑스,캐나다",㈜메가박스
2009.07,73,박쥐,2009-04-30,3410000,0.0%,14833567000,430,2204972,1,30,한국,"한국,미국,호주",씨제이엔터테인먼트
2009.07,74,살아있는 야생탐험,2009-05-11,5740000,0.0%,18496000,426,1861,1,27,이스라엘,이스라엘,씨제이 씨지브이(CJ CGV)(주)
2009.07,75,차우+킹콩을 들다+해운대,,4610000,0.0%,4610000,418,418,1,6,한국,한국,
2009.07,76,고고 70,2008-10-03,856000,0.0%,3865123500,403,595145,1,20,한국,한국,(주)쇼박스
2009.07,77,"시네프랑스 2009년 7,8월-일상도 영화가 되는 곳, 파리",,2557000,0.0%,2557000,366,366,1,4,프랑스,프랑스,
2009.07,78,마스무라 야스조 걸작선,,2217000,0.0%,2217000,332,332,1,22,일본,일본,
2009.07,79,마터스: 천국을 보는 눈,2009-08-06,2368000,0.0%,2368000,296,296,1,1,프랑스,"프랑스,캐나다",(주)넥스트엔터테인먼트월드(NEW)
2009.07,80,오감도+킹콩을 들다+거북이 달린다,,3196000,0.0%,3196000,292,292,1,6,한국,한국,
2009.07,81,불신지옥,2009-08-12,2592000,0.0%,2592000,288,288,1,1,한국,한국,(주)쇼박스
2009.07,82,로니를 찾아서,2009-06-04,1732000,0.0%,9481500,273,1402,4,65,한국,한국,(주)영화사 진진
2009.07,83,차우+킹콩을 들다+트랜스포머: 패자의 역습,2009-07-15,2976000,0.0%,2976000,271,271,1,8,기타,기타,
2009.07,84,사랑 후에 남겨진 것들,2009-02-19,1730500,0.0%,204822000,265,30623,1,12,독일,독일,(주)영화사 진진
2009.07,85,4회 이주노동자영화제,,908000,0.0%,908000,250,250,1,11,기타,기타,
2009.07,86,도쿄 소나타,2009-03-19,1510000,0.0%,34499400,248,5077,1,21,일본,"일본,홍콩,네덜란드",(주)스폰지이엔티
2009.07,87,킹콩을 들다+트랜스포머 : 패자의 역습+펠햄 123,2009-07-01,2550000,0.0%,2550000,231,231,1,8,기타,기타,
2009.07,88,케로로 더 무비: 드래곤 워리어,2009-04-30,1253000,0.0%,1270729000,221,212895,1,31,일본,일본,에이원엔터테인먼트
2009.07,89,"바다 쪽으로, 한 뼘 더",2009-05-21,1496000,0.0%,17043000,220,2551,2,29,한국,한국,㈜인디스토리
2009.07,89,약탈자들,2009-06-18,1375000,0.0%,6878000,220,1003,3,44,한국,한국,(주)영화사구안
2009.07,91,아더와 미니모이: 제1탄 비밀 원정대의 출정+트랜스포머: 패자의 역습+킹콩을 들다,,2412000,0.0%,2412000,218,218,1,6,기타,기타,
2009.07,92,제1회 키노아이 감독열전,,1299500,0.0%,1299500,208,208,4,70,한국,한국,
2009.07,93,렛 미 인,2008-11-13,1332000,0.0%,590435000,196,88414,1,2,스웨덴,스웨덴,"씨네그루(주)다우기술,(주)영화사구안"
2009.07,94,달마세나 파티라자 특별전,,1031000,0.0%,1031000,195,195,1,15,기타,기타,
2009.07,95,프로포즈,2009-09-03,1323000,0.0%,1323000,189,189,1,1,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.07,96,11회 서울국제청소년영화제_한국,,857000,0.0%,857000,187,187,4,14,한국,한국,
2009.07,97,해운대+해리포터와 혼혈왕자+메디엄,2009-07-29,2012000,0.0%,2012000,181,181,1,3,기타,기타,
2009.07,98,내 남자는 바람둥이,2009-07-23,1363000,0.0%,1363000,177,177,1,20,미국,미국,실버스푼
2009.07,99,워터 보이즈,2002-08-15,796000,0.0%,999000,153,182,2,23,일본,일본,(주)미로비젼
2009.07,100,2009년 1월 독립애니메이션 정기상영회,,645000,0.0%,645000,129,129,1,10,한국,한국,
2009.07,101,현대 프랑스 코미디의 거장: 자크 타티 회고전,,722000,0.0%,7722000,125,1439,1,21,프랑스,프랑스,
2009.07,102,3xFTM,2009-06-04,811500,0.0%,7931000,124,1248,1,18,한국,한국,"시네마달,미디어지따"
2009.07,103,님은 먼 곳에,2008-07-24,241000,0.0%,11206382000,116,1706495,1,6,한국,"한국,태국",(주)쇼박스
2009.07,104,블러드,2009-06-11,600000,0.0%,690891500,112,102372,3,29,홍콩,"홍콩,프랑스,중국",(주)싸이더스
2009.07,105,"사랑을 부르는, 파리",2009-05-07,652000,0.0%,54317000,110,7866,2,29,프랑스,프랑스,소서러스어프렌티스(주)
2009.07,106,홈,2009-06-05,432000,0.0%,5129000,108,1159,1,1,프랑스,프랑스,씨제이엔터테인먼트
2009.07,107,트랜스포머+트랜스포머: 패자의 역습,,1658000,0.0%,6093000,105,426,1,2,미국,미국,
2009.07,108,오디션,,500000,0.0%,500000,100,100,1,1,한국,한국,
2009.07,109,처음 만난 사람들,2009-06-04,530500,0.0%,3753500,89,591,2,17,한국,한국,"㈜인디스토리,아트플러스시네마네트워크"
2009.07,109,로큰롤 인생,2008-11-27,267000,0.0%,77578500,89,11874,1,4,영국,영국,(주)영화사 진진
2009.07,111,시선 1318,2009-06-11,550000,0.0%,29826500,87,4674,2,19,한국,한국,㈜영화사 백두대간
2009.07,112,2009년 7월 단편 상상극장-기묘한 여행이야기,,498000,0.0%,498000,83,83,1,4,한국,한국,
2009.07,113,고야의 유령,2008-04-03,465000,0.0%,30582500,68,4568,1,1,스페인,스페인,(주)부귀영화
2009.07,113,우리도 사랑한다,2009-05-28,362000,0.0%,7610000,68,1275,1,12,독일,독일,실버스푼
2009.07,115,요시토모 나라와의 여행,2008-12-24,360000,0.0%,27575500,61,4035,1,5,일본,일본,(주)스폰지이엔티
2009.07,116,2009년 07월 독립애니메이션상영회,,271000,0.0%,271000,60,60,1,1,한국,한국,
2009.07,117,보트,2009-05-28,307000,0.0%,93003500,57,13729,1,11,한국,"한국,일본",(주)스폰지이엔티
2009.07,118,임피 원더랜드 가다,2009-06-11,230000,0.0%,211487500,56,34474,1,4,독일,독일,씨제이 씨지브이(CJ CGV)(주)
2009.07,119,"딱 두번, 해외단편전",,231500,0.0%,231500,47,47,1,2,기타,기타,
2009.07,120,스트레인저: 무황인담,2009-03-12,270000,0.0%,8543000,46,1275,1,5,일본,일본,미디어소프트
2009.07,121,매직 아워,2008-11-27,269000,0.0%,115688500,45,16952,1,5,일본,일본,씨제이엔터테인먼트
2009.07,122,유어 프렌즈,2009-03-05,255000,0.0%,4998000,43,755,1,6,일본,일본,위드시네마
2009.07,123,맨 어바웃 타운,2009-06-18,195000,0.0%,5769000,39,812,1,15,미국,미국,실버스푼
2009.07,124,아스테릭스: 미션 올림픽 게임,2009-06-18,222000,0.0%,134805000,38,21355,2,6,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
