date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2015.08,1,베테랑,2015-08-05,85716472226,35.8%,85859871226,10939747,10958356,1115,131023,한국,한국,씨제이이앤엠(주)
2015.08,2,암살,2015-07-22,52986623168,22.1%,94914389426,6821172,12240877,1094,93010,한국,한국,(주)쇼박스
2015.08,3,미션 임파서블: 로그네이션,2015-07-30,40578807479,17.0%,48229056407,5114310,6086286,1202,75114,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2015.08,4,미니언즈,2015-07-29,14697822316,6.1%,18703371178,2019164,2585693,792,32836,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2015.08,5,뷰티 인사이드,2015-08-20,11355150467,4.7%,11358228467,1450493,1450843,648,30591,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2015.08,6,인사이드 아웃,2015-07-09,8242179028,3.4%,37827338136,1112779,4944176,521,18910,미국,미국,월트디즈니컴퍼니코리아(주)
2015.08,7,미쓰 와이프,2015-08-13,6486157966,2.7%,6516081966,863692,867878,437,22130,한국,한국,메가박스중앙(주)플러스엠
2015.08,8,명탐정 코난 : 화염의 해바라기,2015-08-05,3287689400,1.4%,3289624400,470020,470235,433,8790,일본,일본,씨제이이앤엠(주)
2015.08,9,"협녀, 칼의 기억",2015-08-13,3338050489,1.4%,3338050489,428440,428440,572,15960,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2015.08,10,판타스틱 4,2015-08-20,2992332800,1.3%,2992332800,394825,394825,451,15492,미국,미국,이십세기폭스코리아(주)
2015.08,11,치외법권,2015-08-27,2174851105,0.9%,2174851105,280096,280096,446,9771,한국,한국,판씨네마(주)
2015.08,12,아메리칸 울트라,2015-08-27,1115657295,0.5%,1115657295,137380,137380,341,5966,미국,미국,씨제이이앤엠(주)
2015.08,13,극장판 요괴워치: 탄생의 비밀이다냥!,2015-07-22,901072100,0.4%,3886369100,126884,550673,229,2326,일본,일본,씨제이이앤엠(주)
2015.08,14,퇴마: 무녀굴,2015-08-20,933661200,0.4%,933661200,118248,118248,331,6239,한국,한국,씨네그루(주)다우기술
2015.08,15,숀더쉽,2015-08-13,578446500,0.2%,626804500,83178,89400,263,2770,영국,"영국,프랑스",(주)박수엔터테인먼트
2015.08,16,미라클 벨리에,2015-08-27,414370989,0.2%,486233489,53968,63674,245,2675,프랑스,프랑스,(주)영화사 진진
2015.08,17,성실한 나라의 앨리스,2015-08-13,323466200,0.1%,323466200,40231,40231,69,2841,한국,한국,CGV아트하우스
2015.08,18,고녀석 맛나겠다2 : 함께라서 행복해,2015-07-29,249319800,0.1%,373307000,35757,53607,134,1041,한국,한국,(주)리틀빅픽쳐스
2015.08,19,에스엠타운 더 스테이지,2015-08-13,281024500,0.1%,281024500,35418,35418,65,634,한국,한국,주식회사 디에스이이디
2015.08,20,연평해전,2015-06-24,162584900,0.1%,45549870330,24069,6040604,99,693,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2015.08,21,아마조니아,2015-08-05,148169200,0.1%,166951200,20866,23252,105,852,프랑스,"프랑스,브라질","(주)영화사 빅,(주)버킷스튜디오"
2015.08,22,러브 앤 머시,2015-07-30,163790200,0.1%,209072800,20677,26451,48,1084,미국,미국,판씨네마(주)
2015.08,23,무민 더 무비,2015-08-13,130981700,0.1%,131989700,17992,18118,161,1157,핀란드,"핀란드,프랑스",(주)팝엔터테인먼트
2015.08,24,우먼 인 골드,2015-07-09,136016100,0.1%,1102055800,16986,143124,29,639,미국,"미국,영국",(주)팝엔터테인먼트
2015.08,25,어느 하녀의 일기,2015-08-06,110155900,0.0%,113496900,14367,14822,37,684,프랑스,"프랑스,벨기에",주식회사 씨네룩스
2015.08,26,오피스,2015-09-03,105046000,0.0%,106374000,12613,12779,14,68,한국,한국,(주)리틀빅픽쳐스
2015.08,27,종이 달,2015-07-23,92305100,0.0%,187553000,11068,23225,28,408,일본,일본,"(주)영화사오원,(주)퍼스트런"
2015.08,28,러덜리스,2015-07-09,82016100,0.0%,609766220,10438,77398,50,456,미국,미국,그린나래미디어(주)
2015.08,29,터미네이터 제니시스,2015-07-02,73727500,0.0%,26556715129,9762,3240370,16,220,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
