date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2007.06,1,슈렉3,2007-06-06,16919914500,23.3%,16929581500,2667383,2668764,620,56269,미국,미국,씨제이엔터테인먼트
2007.06,2,캐리비안의 해적: 세상의 끝에서,2007-05-23,10676377500,14.7%,28846352000,1663848,4526154,773,42239,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2007.06,3,트랜스포머,2007-06-28,8234790000,11.3%,8234790000,1260215,1260215,852,11503,미국,미국,씨제이엔터테인먼트
2007.06,4,황진이,2007-06-06,7609197500,10.5%,7615051500,1167422,1168176,456,36549,한국,한국,(주)시네마서비스
2007.06,5,오션스 써틴,2007-06-14,7749689000,10.7%,7749689000,1160645,1160645,271,22151,미국,미국,워너브러더스 코리아(주)
2007.06,6,밀양,2007-05-23,6347537000,8.7%,10058752500,992693,1570458,305,27656,한국,한국,(주)시네마서비스
2007.06,7,검은 집,2007-06-21,5551446500,7.6%,5551446500,831956,831956,332,19167,한국,한국,씨제이엔터테인먼트
2007.06,8,러브 & 트러블,2007-06-14,1639381500,2.3%,1639381500,243761,243761,174,12802,프랑스,프랑스,(주)프라임엔터테인먼트
2007.06,9,메신져 - 죽은자들의 경고,2007-06-06,1559117000,2.1%,1559117000,242808,242808,156,11952,미국,미국,(주)프라임엔터테인먼트
2007.06,10,4.4.4,2007-06-20,1233795500,1.7%,1233795500,182888,182888,142,9298,미국,"미국,러시아",(주)쇼박스
2007.06,11,못말리는 결혼,2007-05-10,661075000,0.9%,7709051500,102910,1187765,196,5227,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2007.06,12,전설의 고향,2007-05-23,612543500,0.8%,2246056500,95890,352479,192,5111,한국,한국,(주)프라임엔터테인먼트
2007.06,13,뜨거운녀석들,2007-06-21,525291000,0.7%,525291000,78836,78836,106,4961,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
2007.06,14,두 번째 사랑,2007-06-21,511436500,0.7%,511436500,77504,77504,93,5120,한국,"한국,미국",(주)프라임엔터테인먼트
2007.06,15,상성: 상처받은 도시,2007-05-31,494791000,0.7%,550840500,73129,82083,100,4408,홍콩,홍콩,(주)쇼박스
2007.06,16,스파이더맨 3,2007-05-01,434627000,0.6%,29511461000,67730,4592280,208,4214,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2007.06,17,데스워터,2007-05-31,390916500,0.5%,423476000,61295,66446,63,3147,일본,일본,(주)미로비젼
2007.06,18,넥스트,2007-05-17,319161000,0.4%,3097841500,48681,468148,131,2412,미국,미국,씨제이엔터테인먼트
2007.06,19,시간을 달리는 소녀,2007-06-14,263680500,0.4%,263680500,41212,41212,8,650,일본,일본,"(주)얼리버드픽쳐스,THE 픽쳐스,씨제이엔터테인먼트"
2007.06,20,황색 눈물,2007-06-14,209791500,0.3%,209791500,32165,32165,16,931,일본,일본,스폰지
2007.06,21,팩토리 걸,2007-05-31,99932500,0.1%,107523500,14687,15838,12,592,미국,미국,스폰지
2007.06,22,초속5센티미터,2007-06-21,77424000,0.1%,77424000,11433,11433,3,222,일본,일본,"대원디지털엔터테인먼트,(주)팝엔터테인먼트"
2007.06,23,쉬즈 더 맨,2007-05-03,69680500,0.1%,775034000,10100,124354,7,296,미국,"미국,캐나다",㈜메가박스
2007.06,24,씨노이블,2007-06-28,54510500,0.1%,54510500,8178,8178,68,1021,미국,미국,(주)미로비젼
2007.06,25,2007 [통합]영화제/기획전/회고전 등,,29872200,0.0%,224793600,5477,39243,4,118,기타,기타,
2007.06,26,열세살 수아,2007-06-14,29336000,0.0%,29336000,5298,5298,34,1012,한국,한국,스폰지
2007.06,27,스틸라이프,2007-06-14,34359500,0.0%,34359500,4940,4940,1,74,홍콩,홍콩,위드시네마
