date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2010.04,1,타이탄,2010-04-01,21515193000,37.6%,21515630000,2602125,2602181,694,84549,미국,미국,워너브러더스 코리아(주)
2010.04,2,베스트셀러,2010-04-15,5122698000,9.0%,5135242000,685022,686590,308,25046,한국,한국,(주)시너지하우스 (시너지)
2010.04,3,반가운 살인자,2010-04-08,4124530000,7.2%,4173486000,563007,573010,264,28444,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2010.04,4,아이언맨 2,2010-04-29,4010525500,7.0%,4010525500,539350,539350,755,8202,미국,미국,씨제이엔터테인먼트
2010.04,5,육혈포 강도단,2010-03-18,3287902500,5.7%,8605842000,463280,1204823,285,27183,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2010.04,6,블라인드 사이드,2010-04-15,1809405000,3.2%,1809405000,245326,245326,129,8934,미국,미국,워너브러더스 코리아(주)
2010.04,7,친정엄마,2010-04-22,1656481000,2.9%,1656481000,233855,233855,275,13191,한국,한국,(주)싸이더스
2010.04,8,그린 존,2010-03-25,1678255500,2.9%,4459475000,224483,596324,268,16408,미국,미국,(주)싸이더스
2010.04,9,일라이,2010-04-15,1618472500,2.8%,1618472500,216954,216954,253,15602,미국,미국,(주)쇼박스
2010.04,10,구르믈 버서난 달처럼,2010-04-28,1566928000,2.7%,1566928000,216309,216309,500,6481,한국,한국,에스케이텔레콤(주)
2010.04,11,셔터 아일랜드,2010-03-18,1473027500,2.6%,7406891500,196240,990095,222,11449,미국,미국,씨제이엔터테인먼트
2010.04,12,크레이지,2010-04-08,1104433000,1.9%,1104433000,143784,143784,194,12575,미국,"미국,아랍에미리트연합국정부",(주)넥스트엔터테인먼트월드(NEW)
2010.04,13,허트 로커,2010-04-22,1073466000,1.9%,1073466000,143576,143576,163,7096,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
2010.04,14,킥 애스: 영웅의 탄생,2010-04-22,1029833000,1.8%,1029833000,135618,135618,221,9071,영국,"영국,미국",롯데쇼핑㈜롯데엔터테인먼트
2010.04,15,프로포즈 데이,2010-04-08,812954000,1.4%,812954000,107337,107337,148,8697,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2010.04,16,대한민국 1%,2010-05-05,201758000,0.4%,201758000,99184,99184,109,487,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2010.04,17,이상한 나라의 앨리스,2010-03-04,777305500,1.4%,20325664500,89721,2145919,202,5779,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.04,18,바운티 헌터,2010-04-15,452945000,0.8%,452945000,59428,59428,123,6592,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.04,19,폭풍전야,2010-04-01,382744000,0.7%,386552000,51093,51637,134,6376,한국,한국,(주)성원아이컴
2010.04,20,비밀애,2010-03-25,267262500,0.5%,1205938000,37324,164107,240,5061,한국,한국,(주)시너지하우스 (시너지)
2010.04,21,아바타,2009-12-17,428146000,0.7%,124801056500,32900,13294736,14,785,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
2010.04,22,작은 연못,2010-04-15,226824500,0.4%,278652500,31851,41171,80,4070,한국,한국,
2010.04,23,아마존의 눈물,2010-03-25,203106000,0.4%,502311000,29489,71268,44,2031,한국,한국,주식회사 마운틴픽쳐스
2010.04,24,의형제,2010-02-04,194043000,0.3%,40152725000,26986,5416681,115,2982,한국,한국,(주)쇼박스
2010.04,25,집 나온 남자들,2010-04-08,186095500,0.3%,186095500,25773,25773,133,4959,한국,한국,(주)싸이더스
2010.04,26,회복,2010-01-14,172845000,0.3%,1075427000,24840,150157,28,1227,한국,"한국,이스라엘",(주)스폰지이엔티
2010.04,27,소명 2-모겐족의 월드컵,2010-04-01,171346000,0.3%,171346000,24757,24757,62,2346,한국,한국,(주)에스피엠
2010.04,28,G-포스: 기니피그 특공대,2010-04-22,255227500,0.4%,255227500,24607,24607,82,1803,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.04,29,사요나라 이츠카,2010-04-15,176873500,0.3%,179113500,22949,23229,31,1714,한국,"한국,태국,일본",씨제이엔터테인먼트
2010.04,30,사랑은 너무 복잡해,2010-03-11,126742000,0.2%,1738495000,17067,233598,24,914,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2010.04,31,솔로몬 케인,2010-03-25,107086500,0.2%,939766000,14242,124800,175,3186,프랑스,"프랑스,체코,영국",(주)화앤담이엔티
2010.04,32,공기인형,2010-04-08,88841400,0.2%,88841400,11543,11543,15,737,일본,일본,"오드,씨제이엔터테인먼트"
2010.04,33,샤인 어 라이트(1st 지드래곤 콘서트),2010-04-15,87392000,0.2%,87392000,9908,9908,14,225,한국,한국,(주)와이지엔터테인먼트
2010.04,34,아이언맨,2008-04-30,67970500,0.1%,27866407500,7810,4298704,5,252,미국,미국,씨제이엔터테인먼트
2010.04,35,미 투,2010-04-15,49988500,0.1%,50996500,6668,6794,11,456,스페인,스페인,(주)바른손이앤에이
2010.04,36,클래스,2010-04-01,46689250,0.1%,47671250,6315,6440,7,342,프랑스,프랑스,(주)영화사 진진
2010.04,37,데저트 플라워,2010-04-22,37095000,0.1%,37095000,5131,5131,15,408,영국,"영국,독일,오스트리아",(주)영화사구안
2010.04,38,무법자,2010-03-18,32422500,0.1%,1221713500,4971,160734,40,897,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2010.04,39,시리어스 맨,2010-03-25,37243700,0.1%,59056800,4888,7761,9,316,미국,미국,(주)스폰지이엔티
2010.04,40,하모니,2010-01-28,18364000,0.0%,21637883000,4266,3017632,4,73,한국,한국,씨제이엔터테인먼트
