date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2009.06,1,트랜스포머: 패자의 역습,2009-06-24,22958693000,27.0%,22958693000,3437612,3437612,1154,34586,미국,미국,씨제이엔터테인먼트
2009.06,2,거북이 달린다,2009-06-11,13723855500,16.1%,13723855500,2051029,2051029,432,38820,한국,한국,(주)쇼박스
2009.06,3,박물관이 살아있다 2,2009-06-04,11943880000,14.0%,11960188000,1899299,1902561,569,49384,미국,미국,이십세기폭스코리아(주)
2009.06,4,마더,2009-05-28,11418109500,13.4%,19605309000,1723428,2925450,577,53509,한국,한국,씨제이엔터테인먼트
2009.06,5,터미네이터 : 미래전쟁의 시작,2009-05-21,10155147000,11.9%,29486679000,1543053,4468757,523,52462,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2009.06,6,여고괴담 5,2009-06-18,2985909500,3.5%,2985909500,460698,460698,318,21180,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2009.06,7,펠햄 123,2009-06-11,2348329000,2.8%,2348329000,350858,350858,262,17662,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.06,8,드래그 미 투 헬,2009-06-11,1790624000,2.1%,1790624000,264850,264850,242,14317,미국,미국,㈜케이디미디어
2009.06,9,천사와 악마,2009-05-14,1706083500,2.0%,12535791000,263555,1905958,276,12224,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.06,10,7급 공무원,2009-04-22,1546800000,1.8%,26327902000,245288,4028682,260,12826,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2009.06,11,블러드,2009-06-11,690291500,0.8%,690291500,102260,102260,229,10037,홍콩,"홍콩,프랑스,중국",(주)싸이더스
2009.06,12,블룸 형제 사기단,2009-06-18,484617000,0.6%,484617000,72774,72774,144,5469,미국,미국,(주)시너지하우스 (시너지)
2009.06,13,링스 어드벤처,2009-06-24,417349000,0.5%,417349000,69351,69351,162,2913,스페인,스페인,(주)성원아이컴
2009.06,14,김씨표류기,2009-05-14,333850000,0.4%,4723018000,54249,721887,230,4095,한국,한국,(주)시네마서비스
2009.06,15,코렐라인: 비밀의 문,2009-05-21,324455000,0.4%,1421990000,51361,216730,180,2433,미국,미국,
2009.06,16,인사동 스캔들,2009-04-29,199521000,0.2%,7775861000,46345,1186317,19,471,한국,한국,에스케이텔레콤(주)
2009.06,17,신주쿠 사건,2009-06-18,277694000,0.3%,279332000,42015,42249,104,3954,홍콩,홍콩,한국소니픽쳐스릴리징브에나비스타영화㈜
2009.06,18,임피 원더랜드 가다,2009-06-11,211257500,0.2%,211257500,34418,34418,64,1412,독일,독일,씨제이 씨지브이(CJ CGV)(주)
2009.06,19,소명,2009-04-02,162659500,0.2%,442117500,26726,70328,21,1068,한국,한국,(주)영화사구안
2009.06,20,박쥐,2009-04-30,156949500,0.2%,14830157000,24258,2204542,134,1956,한국,"한국,미국,호주",씨제이엔터테인먼트
