date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2017.09,1,살인자의 기억법,2017-09-06,20860333492,20.5%,20874141492,2592355,2594250,1064,86282,한국,한국,(주)쇼박스
2017.09,2,킹스맨: 골든 서클,2017-09-27,13539434296,13.3%,13539434296,1730767,1730767,1687,31711,미국,"미국,영국",이십세기폭스코리아(주)
2017.09,3,아이 캔 스피크,2017-09-21,10920644114,10.8%,10920644114,1422595,1422595,1140,49956,한국,한국,"롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스"
2017.09,4,킬러의 보디가드,2017-08-30,11950946200,11.8%,13485755100,1410752,1631626,482,35654,미국,미국,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
2017.09,5,그것,2017-09-06,7288158407,7.2%,7291758407,882951,883401,837,35236,미국,미국,워너브러더스 코리아(주)
2017.09,6,베이비 드라이버,2017-09-14,6419420114,6.3%,6429803114,787758,788995,778,39255,영국,영국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2017.09,7,청년경찰,2017-08-09,4445069300,4.4%,44373119016,561054,5652267,686,28082,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2017.09,8,택시운전사,2017-08-02,4374055700,4.3%,95817858649,556384,12181350,683,27182,한국,한국,(주)쇼박스
2017.09,9,아메리칸 메이드,2017-09-14,3153106145,3.1%,3153106145,398151,398151,691,26113,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.09,10,발레리안: 천 개 행성의 도시,2017-08-30,3212939008,3.2%,4040021408,389700,510347,629,18468,프랑스,프랑스,판씨네마(주)
2017.09,11,브이아이피,2017-08-23,1563611510,1.5%,10956451835,193329,1373282,582,12451,한국,한국,워너브러더스 코리아(주)
2017.09,12,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,1049217200,1.0%,1049217200,136071,136071,232,4035,일본,일본,씨제이이앤엠(주)
2017.09,13,저수지 게임,2017-09-07,951297400,0.9%,951297400,120894,120894,289,7281,한국,한국,(주)스마일이엔티
2017.09,14,아토믹 블론드,2017-08-30,865479558,0.9%,1177725658,107526,155368,460,8623,미국,미국,씨네그루(주)키다리이엔티
2017.09,15,장산범,2017-08-17,773041324,0.8%,10339623083,94915,1306097,379,5037,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2017.09,16,로마의 휴일,2017-08-30,659945376,0.7%,993321176,84985,134827,436,7430,한국,한국,메가박스중앙(주)플러스엠
2017.09,17,공범자들,2017-08-17,624341700,0.6%,2023930800,80875,258875,195,4832,한국,한국,(주)엣나인필름
2017.09,18,몬스터 콜,2017-09-14,626733500,0.6%,640311500,80061,81780,349,6802,스페인,스페인,롯데쇼핑㈜롯데엔터테인먼트
2017.09,19,인비저블 게스트,2017-09-21,599357000,0.6%,604125000,74703,75299,232,3892,스페인,스페인,(주)더블앤조이픽쳐스
2017.09,20,김광석,2017-08-30,486219100,0.5%,606396900,61943,77207,223,3753,한국,한국,(주)비엠컬쳐스
2017.09,21,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,390090200,0.4%,390090200,53511,53511,478,1988,일본,일본,씨제이이앤엠(주)
2017.09,22,매혹당한 사람들,2017-09-06,388215000,0.4%,407418000,51206,53365,395,5801,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.09,23,윈드 리버,2017-09-14,389269700,0.4%,389449700,50459,50489,330,5022,미국,"미국,영국,캐나다",(주)유로커뮤니케이션
2017.09,24,혹성탈출: 종의 전쟁,2017-08-15,370231200,0.4%,16846742778,45666,2050325,212,2259,미국,미국,이십세기폭스코리아(주)
2017.09,25,잃어버린 도시 Z,2017-09-21,351353940,0.3%,351353940,45587,45587,398,6202,미국,미국,(주)영화사 빅
2017.09,26,더 테이블,2017-08-24,370079800,0.4%,818326900,44792,101512,107,2729,한국,한국,(주)엣나인필름
2017.09,27,레고 닌자고 무비,2017-09-28,322404300,0.3%,322404300,43028,43028,436,1684,미국,미국,워너브러더스 코리아(주)
2017.09,28,"좋아해, 너를",2017-09-14,254466800,0.3%,254496800,29322,29327,101,1838,일본,일본,(주)디오시네마
2017.09,29,범죄도시,2017-10-03,240200900,0.2%,240200900,28544,28544,35,143,한국,한국,"메가박스중앙(주)플러스엠,(주)키위미디어그룹"
2017.09,30,몬스터 섬의 비밀,2017-09-07,183842800,0.2%,183842800,26643,26643,150,1729,멕시코,멕시코,(주)박수엔터테인먼트
2017.09,31,슈퍼오리 : 태양을 지켜라,2017-08-31,139855900,0.1%,170800400,19955,24319,257,1299,러시아,러시아,와이드 릴리즈(주)
2017.09,32,남한산성,2017-10-03,157761800,0.2%,157761800,19196,19196,23,114,한국,한국,씨제이이앤엠(주)
2017.09,33,부니베어: 나무 도둑의 습격,2017-09-14,127867400,0.1%,127867400,19002,19002,245,1539,중국,중국,예지림엔터테인먼트
2017.09,34,애나벨 : 인형의 주인,2017-08-10,138411374,0.1%,15526858738,16143,1934192,94,915,미국,미국,워너브러더스 코리아(주)
2017.09,35,스파이 게임,2017-09-14,122756172,0.1%,122756172,15973,15973,203,2560,영국,영국,메가박스중앙(주)플러스엠
2017.09,36,빅풋 주니어,2017-08-09,114421000,0.1%,2259542900,15529,320272,92,600,벨기에,"벨기에,프랑스",(주)이수C&E
2017.09,37,호비와 무지개 오아시스 대모험,2017-09-07,102785000,0.1%,107039000,14852,15380,103,1326,일본,일본,(주)머스트씨무비릴리징컴퍼니
2017.09,38,파리로 가는 길,2017-08-03,108133600,0.1%,918021300,13998,117308,27,524,미국,미국,(주)티캐스트
2017.09,39,"귀향, 끝나지 않은 이야기",2017-09-14,95749200,0.1%,105467200,13189,14486,207,2349,한국,한국,커넥트픽쳐스(주)
2017.09,40,내 사랑,2017-07-12,100908700,0.1%,2394923025,13079,326168,36,448,아일랜드,"아일랜드,캐나다",오드
2017.09,41,군함도,2017-07-26,60927000,0.1%,50506733168,12970,6591695,57,249,한국,한국,씨제이이앤엠(주)
2017.09,42,여배우는 오늘도,2017-09-14,105986500,0.1%,107730500,12740,12958,46,870,한국,한국,(주)메타플레이
2017.09,43,덩케르크,2017-07-20,166059900,0.2%,24538709348,12637,2786937,14,186,미국,"미국,영국",워너브러더스 코리아(주)
2017.09,44,"괜찮아요, 미스터 브래드",2017-09-21,91185200,0.1%,91185200,11975,11975,135,1522,미국,미국,"(주)영화사 진진,(주)누리픽쳐스"
2017.09,45,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,98347000,0.1%,801752500,11878,96894,13,255,일본,일본,"동우에이앤이(주),(주)박수엔터테인먼트"
2017.09,46,시인의 사랑,2017-09-14,90318900,0.1%,90318900,11590,11590,119,2151,한국,한국,CGV아트하우스
2017.09,47,슈퍼배드 3,2017-07-26,80548400,0.1%,24216961019,10948,3324857,95,551,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.09,48,이웃집 스타,2017-09-21,76548300,0.1%,76548300,10540,10540,256,2325,한국,한국,(주)스톰픽쳐스코리아
2017.09,49,우리의 20세기,2017-09-27,72159700,0.1%,72159700,9280,9280,98,610,미국,미국,그린나래미디어(주)
2017.09,50,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,66349500,0.1%,66349500,9184,9184,128,539,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2017.09,51,아키라,2017-08-31,72313000,0.1%,86156200,8785,10564,71,1001,일본,일본,"(주)삼지애니메이션,(주)에이원엔터테인먼트"
2017.09,52,어 퍼펙트 데이,2017-09-21,58291100,0.1%,58291100,8302,8302,76,823,스페인,스페인,(주)마노엔터테인먼트
2017.09,53,투 이즈 어 패밀리,2017-09-21,62456500,0.1%,62456500,8112,8112,128,1904,프랑스,프랑스,글뫼 주식회사
2017.09,54,인셉션,2010-07-21,86481000,0.1%,43481471000,7573,5835017,1,18,미국,미국,"(주)디스테이션,워너브러더스 코리아(주)"
2017.09,55,소나기,2017-08-31,47372308,0.0%,61871808,7511,9696,151,1128,한국,한국,(주)리틀빅픽쳐스
2017.09,56,다시 태어나도 우리,2017-09-27,45523143,0.0%,46426143,6212,6375,118,610,한국,한국,(주)엣나인필름
2017.09,57,구세주: 리턴즈,2017-09-14,39982000,0.0%,45607000,5398,6148,124,1194,한국,한국,(주)박수엔터테인먼트
2017.09,58,라스트 모히칸,1992-11-28,41985100,0.0%,43516100,5357,5614,47,594,미국,미국,(주)영화사오원
2017.09,59,인터스텔라,2014-11-06,55911500,0.1%,82669061000,4931,10309432,1,13,미국,"미국,영국",워너브러더스 코리아(주)
2017.09,60,제인 도,2017-08-23,39124974,0.0%,183431765,4883,23467,50,497,영국,"영국,미국",오퍼스픽쳐스(유)
2017.09,61,예감은 틀리지 않는다,2017-08-10,35757000,0.0%,327780900,4743,41930,47,206,영국,영국,CGV아트하우스
2017.09,62,빌로우 허,2017-09-21,38620400,0.0%,39940400,4729,4900,65,610,캐나다,캐나다,(주)디스테이션
2017.09,63,예수는 역사다,2017-07-13,32805300,0.0%,1219642400,4486,169245,7,120,미국,미국,(재)CBS
2017.09,64,안녕 히어로,2017-09-07,26406800,0.0%,30576300,4425,5029,24,284,한국,한국,(주)시네마달
2017.09,65,고양이 케디,2017-09-21,34333400,0.0%,34333400,4355,4355,32,350,미국,미국,찬란
2017.09,66,페니 핀처,2017-08-30,30088508,0.0%,53079208,4182,7299,71,720,프랑스,프랑스,주식회사 씨네룩스
2017.09,67,수부라 게이트,2017-09-07,29989100,0.0%,35077100,4173,4809,104,882,이탈리아,이탈리아,(주)팝엔터테인먼트
2017.09,68,넛잡 2,2017-10-03,30443000,0.0%,30443000,4060,4060,15,28,한국,"한국,캐나다,중국",롯데쇼핑㈜롯데엔터테인먼트
2017.09,69,윈드 리버: 감독판,2017-09-21,26691300,0.0%,26691300,3458,3458,14,140,미국,미국,(주)유로커뮤니케이션
2017.09,70,매직울프,2017-10-03,24717100,0.0%,24717100,3186,3186,12,30,러시아,러시아,(주)박수엔터테인먼트
2017.09,71,딥,2017-10-03,25331500,0.0%,25331500,3135,3135,4,27,스페인,스페인,(주)이수C&E
2017.09,72,6 웨이 투 다이,2017-09-05,15285000,0.0%,15285000,3057,3057,3,13,미국,미국,제인앤유
2017.09,73,해피 버스데이,2017-09-28,23955200,0.0%,26816700,3019,3376,79,385,일본,일본,(주)티캐스트
2017.09,74,나인스 라이프,2017-09-07,22545500,0.0%,23933000,2964,3166,74,676,영국,영국,(주)라이크 콘텐츠
2017.09,75,극장판 위 베어 베어스: 곰 브라더스,2017-08-24,21203300,0.0%,230410600,2959,32021,51,200,미국,미국,(주)팝엔터테인먼트
2017.09,76,파리 투 마르세유: 2주간의 여행,2017-09-07,20947500,0.0%,22814500,2792,3010,33,305,프랑스,프랑스,"(주)디스테이션,(주)브리즈픽처스"
2017.09,77,다크 나이트 라이즈,2012-07-19,29950500,0.0%,47675463500,2688,6399303,1,14,미국,"미국,영국",워너브러더스 코리아(주)
2017.09,78,빈센트 반 고흐 : 새로운 시선,2017-08-24,25987000,0.0%,72983000,2527,6879,25,255,영국,영국,메가박스중앙(주)
2017.09,79,"무현, 두 도시 이야기 : 파이널 컷",2017-08-30,15962500,0.0%,24499000,2187,3431,93,625,한국,한국,㈜인디스토리
2017.09,80,다크타워: 희망의 탑,2017-08-23,17448500,0.0%,761759275,2160,97017,38,234,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2017.09,81,멀홀랜드 드라이브,2001-11-30,17818182,0.0%,29071682,2071,3812,16,29,미국,미국,(주)영화사 안다미로
2017.09,82,치어 댄스,2017-09-21,15150500,0.0%,15150500,1960,1960,64,474,일본,일본,와이드 릴리즈(주)
2017.09,83,인생을 애니메이션처럼,2017-09-27,12243200,0.0%,13359700,1594,1727,49,212,미국,"미국,프랑스",판씨네마(주)
2017.09,84,루터,2017-10-18,13413000,0.0%,13872000,1571,1629,4,9,독일,독일,THE 픽쳐스
2017.09,85,드래곤 스펠: 마법 꽃의 비밀,2017-08-15,11280500,0.0%,581111200,1561,79326,21,82,독일,"독일,우크라이나",㈜코리아스크린
2017.09,86,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,12658000,0.0%,923090500,1475,120368,1,20,일본,일본,(주)박수엔터테인먼트
2017.09,87,디 아더스,2002-01-10,10588000,0.0%,10969800,1437,1490,35,252,미국,미국,"와이드 릴리즈(주),(주)씨네월드"
2017.09,88,라라랜드,2016-12-07,9954000,0.0%,29307670233,1396,3509332,4,36,미국,미국,판씨네마(주)
2017.09,89,아이 앰 히스 레저,2017-10-19,8236000,0.0%,8692000,1328,1404,16,16,캐나다,캐나다,오드
2017.09,90,딥워터 호라이즌,2017-01-25,8764000,0.0%,784555543,1252,101303,2,8,미국,미국,메가박스중앙(주)플러스엠
2017.09,91,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,2017-08-10,8629000,0.0%,1181879900,1219,167040,10,70,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
2017.09,92,피아노,1993-09-25,2402000,0.0%,23583500,1171,4744,1,12,호주,"호주,프랑스,뉴질랜드",(주)팝엔터테인먼트
2017.09,93,하이큐!! 승자와 패자,2016-12-28,8871500,0.0%,381023000,1131,53075,18,127,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트"
2017.09,94,지옥문,,2232000,0.0%,2232000,1116,1116,1,15,일본,일본,
2017.09,95,땐뽀걸즈,2017-09-27,7847700,0.0%,8198700,1110,1149,16,84,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
2017.09,96,파리 시청 앞에서의 키스: 로베르 두아노,2017-08-24,7532000,0.0%,23713797,1081,3200,14,128,프랑스,프랑스,(주)영화사 진진
2017.09,97,이모티: 더 무비,2017-08-02,5700000,0.0%,290079700,1040,40372,2,20,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2017.09,98,그린 파파야 향기,1994-07-30,2045000,0.0%,2045000,1010,1010,1,15,프랑스,프랑스,
2017.09,99,김장+손의 무게+미열,,4118700,0.0%,4118700,1000,1000,2,10,한국,한국,
2017.09,100,양철북,1988-05-05,1996000,0.0%,1996000,993,993,1,9,독일,독일,
2017.09,101,케이지 다이브,2017-09-21,8165000,0.0%,8165000,972,972,22,135,호주,호주,(주)드림팩트엔터테인먼트
2017.09,102,내일의 안녕,2017-08-17,6315000,0.0%,61130900,955,8538,8,86,스페인,"스페인,프랑스","주식회사 더쿱,TCO(주)더콘텐츠온"
2017.09,102,분장,2017-09-27,7283300,0.0%,11143900,955,1536,16,75,한국,한국,무브먼트
2017.09,104,"숨바꼭질+지구별+가을단기방학+못, 함께하는",,3865000,0.0%,3865000,943,943,3,10,한국,한국,
2017.09,105,미스 프레지던트,2017-10-26,6815000,0.0%,8535000,929,1144,2,5,한국,한국,(주)인디플러그
2017.09,106,부라더,2017-11-02,5000000,0.0%,5000000,928,928,2,4,한국,한국,메가박스중앙(주)플러스엠
2017.09,107,더 헌트+동경소녀+노브라 해방기+여자답게 싸워라,,3893600,0.0%,3893600,926,926,2,9,한국,한국,
