date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2006.08,1,괴물,2006-07-27,46204906500,49.3%,63037160800,7587508,10316512,647,77317,한국,한국,(주)쇼박스
2006.08,2,각설탕,2006-08-10,6854276700,7.3%,6871349700,1135961,1138400,228,21116,한국,한국,씨제이엔터테인먼트
2006.08,3,몬스터 하우스,2006-08-10,6353539000,6.8%,6376805000,1017707,1021463,192,16379,미국,미국,소니픽쳐스릴리징코리아
2006.08,4,스승의 은혜,2006-08-03,3474239000,3.7%,3474239000,550215,550215,156,12244,한국,한국,쇼이스트(주)
2006.08,5,신데렐라,2006-08-17,3267101400,3.5%,3267101400,544648,544648,181,13767,한국,한국,(주)쇼박스
2006.08,6,예의없는 것들,2006-08-24,2962537300,3.2%,2962537300,480272,480272,192,8484,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2006.08,7,다세포소녀,2006-08-10,2862153500,3.1%,2862391500,476668,476702,199,12546,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2006.08,8,플라이 대디,2006-08-03,2551768300,2.7%,2558112300,429865,430841,220,12525,한국,한국,"(주)시네마서비스,씨제이엔터테인먼트"
2006.08,9,마이애미 바이스,2006-08-17,2614421000,2.8%,2614421000,406665,406665,211,10728,미국,미국,UIP코리아
2006.08,10,한반도,2006-07-13,2403262400,2.6%,20596878100,390135,3331489,327,11063,한국,한국,씨제이엔터테인먼트
2006.08,11,아이스케키,2006-08-24,1667227700,1.8%,1667227700,291598,291598,189,8786,한국,한국,(주)엠케이픽처스
2006.08,12,원탁의 천사,2006-08-24,1677918000,1.8%,1677918000,284852,284852,179,8152,한국,한국,(주)쇼박스
2006.08,13,캐리비안의 해적 : 망자의 함,2006-07-06,1494352000,1.6%,23832939000,245659,3911617,206,6065,미국,미국,브에나비스타인터내셔널코리아
2006.08,14,겁나는 여친의 완벽한 비밀,2006-08-17,1489707500,1.6%,1489707500,236291,236291,101,6325,미국,미국,이십세기폭스코리아(주)
2006.08,15,"사랑하니까, 괜찮아",2006-08-17,1296742200,1.4%,1296742200,219822,219822,155,8182,한국,한국,(주)시네마서비스
2006.08,16,게드전기 : 어스시의 전설,2006-08-10,1222609000,1.3%,1222609000,204628,204628,143,6140,일본,일본,(주)쇼박스
2006.08,17,카,2006-07-20,1026817500,1.1%,3283728000,182766,573577,157,4055,미국,미국,브에나비스타인터내셔널코리아
2006.08,18,13구역,2006-08-24,894189500,1.0%,894189500,141725,141725,72,3768,프랑스,프랑스,(주)프라임엔터테인먼트
2006.08,19,유실물,2006-07-27,816332000,0.9%,1732887500,135268,284426,105,4550,일본,일본,씨제이엔터테인먼트
2006.08,20,가필드 2,2006-07-27,583470800,0.6%,1045727100,104361,185231,95,2855,미국,미국,이십세기폭스코리아(주)
2006.08,21,일본침몰,2006-08-31,368336800,0.4%,368336800,65931,65931,166,923,일본,일본,(주)시네마서비스
2006.08,22,유레루,2006-08-10,214731500,0.2%,214731500,33206,33206,7,641,일본,일본,프리비젼엔터테인먼트
2006.08,23,포켓몬 레인저와 바다의 왕자 마나피,2006-07-20,171763500,0.2%,733628000,32160,133578,79,1088,일본,일본,"(주)이수C&E,(주)쇼박스"
2006.08,24,천하장사 마돈나,2006-08-31,177665900,0.2%,177665900,30103,30103,161,1018,한국,한국,씨제이엔터테인먼트
2006.08,25,해변의 여인,2006-08-31,115798000,0.1%,115798000,19481,19481,139,756,한국,한국,(주)미로비젼
2006.08,26,D-day-어느날 갑자기 세번째 이야기,2006-08-03,117406500,0.1%,120192500,19414,19812,14,479,한국,한국,씨제이엔터테인먼트
2006.08,27,시간,2006-08-24,109859000,0.1%,109859000,17035,17035,12,587,한국,한국,스폰지
2006.08,28,2006 [통합]영화제/기획전/회고전 등,,84529600,0.1%,319141200,15136,58583,6,261,,,
2006.08,29,레이크 하우스,2006-08-31,81828500,0.1%,81828500,13853,13853,126,825,미국,미국,워너브러더스 코리아(주)
2006.08,30,네번째 층 - 어느날 갑자기 두번째 이야기,2006-07-27,68878000,0.1%,196646000,11241,31738,16,234,한국,한국,씨제이엔터테인먼트
2006.08,31,패스트 앤 퓨리어스 도쿄 드리프트,2006-07-20,69224500,0.1%,1104122500,10657,179396,60,461,미국,미국,UIP코리아
2006.08,32,일본 인디필름 페스티벌,,62204000,0.1%,77384000,9988,12717,2,131,일본,일본,
2006.08,33,커피와 담배,2006-07-27,40176000,0.0%,43008500,5912,6317,2,143,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
2006.08,34,돈많은 친구들,2006-07-28,37156600,0.0%,46935900,5414,6844,1,77,미국,미국,소니픽쳐스릴리징코리아
2006.08,35,로보트 태권V(76년 디지털 복원판),,22393500,0.0%,22393500,4611,4611,1,84,한국,한국,
2006.08,36,빅 리버,2006-08-17,24666000,0.0%,24666000,3660,3660,1,84,일본,"일본,미국",(주)스폰지이엔티
2006.08,37,뚝방전설,2006-09-07,22731000,0.0%,22731000,3444,3444,15,28,한국,한국,(주)쇼박스
