date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2017.03,1,미녀와 야수,2017-03-16,29194084456,25.9%,29196084456,3551203,3551403,1627,82509,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2017.03,2,로건,2017-03-01,17549072723,15.6%,18349170223,2064897,2163922,954,66204,미국,미국,이십세기폭스코리아(주)
2017.03,3,프리즌,2017-03-23,14520962960,12.9%,14520962960,1812250,1812250,1047,40374,한국,한국,(주)쇼박스
2017.03,4,콩: 스컬 아일랜드,2017-03-08,13914630983,12.4%,13953549983,1681177,1684961,984,56059,미국,미국,워너브러더스 코리아(주)
2017.03,5,해빙,2017-03-01,9872420322,8.8%,9898089322,1200593,1203617,915,46124,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2017.03,6,23 아이덴티티,2017-02-22,4014757635,3.6%,13609456135,479106,1675798,540,21876,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.03,7,재심,2017-02-15,3127029700,2.8%,19259959637,389409,2420115,545,18969,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스"
2017.03,8,보통사람,2017-03-23,2621856023,2.3%,2621856023,339510,339510,621,16804,한국,한국,오퍼스픽쳐스(유)
2017.03,9,공각기동대 : 고스트 인 더 쉘,2017-03-29,1998576366,1.8%,1998576366,262747,262747,763,11384,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2017.03,10,히든 피겨스,2017-03-23,1781264033,1.6%,1785952033,226923,227518,448,9526,미국,미국,이십세기폭스코리아(주)
2017.03,11,라라랜드,2016-12-07,1317971505,1.2%,29075325933,161301,3480744,202,6558,미국,미국,판씨네마(주)
2017.03,12,비정규직 특수요원,2017-03-16,1149530700,1.0%,1149530700,149513,149513,497,11103,한국,한국,"(주)이수C&E,(주)스톰픽쳐스코리아"
2017.03,13,트롤,2017-02-16,1100448000,1.0%,5008761500,141877,675486,395,5154,미국,미국,씨제이이앤엠(주)
2017.03,14,원라인,2017-03-29,940047413,0.8%,946429413,134500,135452,613,6953,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2017.03,15,눈길,2017-03-01,938077100,0.8%,965255100,125178,128907,495,9819,한국,한국,"(주)엣나인필름,CGV아트하우스"
2017.03,16,문라이트,2017-02-22,909773495,0.8%,1362976195,113634,171648,191,5319,미국,미국,CGV아트하우스
2017.03,17,사일런스,2017-02-28,600198400,0.5%,678917300,81087,91147,342,5142,미국,"미국,대만,멕시코",씨네그루(주)키다리이엔티
2017.03,18,파도가 지나간 자리,2017-03-08,615396300,0.5%,619172300,79538,80078,276,5586,미국,"미국,뉴질랜드,영국",CGV아트하우스
2017.03,19,조작된 도시,2017-02-09,584932400,0.5%,20137275587,74644,2514768,264,4092,한국,한국,씨제이이앤엠(주)
2017.03,20,존 윅 - 리로드,2017-02-22,495385300,0.4%,2180435600,63492,272700,178,4429,미국,미국,(주)제이앤씨미디어그룹
2017.03,21,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,396686000,0.4%,882856000,51702,115444,91,2334,일본,일본,(주)박수엔터테인먼트
2017.03,22,싱글라이더,2017-02-22,309809400,0.3%,2683699021,39098,351016,227,2675,한국,한국,워너브러더스 코리아(주)
2017.03,23,밤의 해변에서 혼자,2017-03-23,268263300,0.2%,268263300,35097,35097,133,2311,한국,한국,"(주)영화제작전원사 ,(주)콘텐츠판다"
2017.03,24,핵소 고지,2017-02-22,218587100,0.2%,1337928900,29159,176740,109,1592,미국,"미국,호주",판씨네마(주)
2017.03,25,스페이스 비트윈 어스,2017-03-16,212927361,0.2%,215069361,27804,28042,370,4944,미국,미국,씨네그루(주)키다리이엔티
2017.03,26,걸 온 더 트레인,2017-03-09,209624500,0.2%,217016500,26740,28090,331,3952,미국,미국,씨제이이앤엠(주)
2017.03,27,골드,2017-03-22,184271900,0.2%,184390900,23987,24004,200,2738,미국,미국,CGV아트하우스
2017.03,28,아우토반,2017-03-22,175571500,0.2%,175859500,22300,22332,153,3224,영국,"영국,독일",와이드 릴리즈(주)
2017.03,29,극장판 암살교실 : 365일의 시간,2017-03-23,151634000,0.1%,151634000,20398,20398,98,1036,일본,일본,(주)박수엔터테인먼트
2017.03,30,슬립리스: 크리미널 나이트,2017-03-08,145988800,0.1%,145988800,18727,18727,158,2774,미국,미국,(주)미디어로그
2017.03,31,매직키드 보보,2017-03-01,119599200,0.1%,124159200,15940,16573,219,1347,말레이시아,말레이시아,(주)박수엔터테인먼트
2017.03,32,아기돼지 3형제와 매직램프,2017-03-23,119939600,0.1%,119939600,15246,15246,135,812,중국,중국,(주)팝엔터테인먼트
2017.03,33,행복 목욕탕,2017-03-23,110080600,0.1%,111333600,14211,14349,103,1040,일본,일본,(주)디스테이션
2017.03,34,미스 슬로운,2017-03-29,96489700,0.1%,96489700,13147,13147,104,816,미국,"미국,프랑스",(주)메인타이틀픽쳐스
2017.03,35,맨체스터 바이 더 씨,2017-02-15,105985900,0.1%,443123000,13033,55148,43,635,미국,미국,THE 픽쳐스
2017.03,36,데스노트: 더 뉴 월드,2017-03-29,90499834,0.1%,90499834,12530,12530,309,1595,일본,일본,(주)디스테이션
2017.03,37,토니 에드만,2017-03-16,97511400,0.1%,101541400,12138,12588,64,762,독일,독일,그린나래미디어(주)
2017.03,38,개구리왕국 2,2017-03-23,79224500,0.1%,79224500,11313,11313,171,653,중국,중국,예지림엔터테인먼트
2017.03,39,파워캐치 완다: 버그본의 지구 습격,2017-03-09,86290400,0.1%,86290400,10860,10860,178,759,일본,일본,"(주)에이원엔터테인먼트,(주)삼지애니메이션"
2017.03,40,발레리나,2017-02-09,84719100,0.1%,1517736400,10466,202411,42,324,프랑스,"프랑스,캐나다",판씨네마(주)
2017.03,41,눈발,2017-03-01,84073300,0.1%,119580800,9921,13522,69,782,한국,한국,(주)리틀빅픽쳐스
2017.03,42,내 이름은 꾸제트,2017-03-09,69831100,0.1%,74794100,9558,10267,232,999,프랑스,"프랑스,스위스",(주)스마일이엔티
2017.03,43,오버 더 펜스,2017-03-16,73590650,0.1%,73590650,9317,9317,72,903,일본,일본,주식회사 씨네룩스
2017.03,44,러빙,2017-03-01,68709100,0.1%,80469600,9017,10500,149,1337,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
2017.03,45,패트리어트 데이,2017-04-06,72512000,0.1%,72512000,8753,8753,31,59,미국,미국,(주)이수C&E
2017.03,46,블리드 포 디스,2017-03-16,62156300,0.1%,62156300,7944,7944,167,1642,미국,미국,(주)리틀빅픽쳐스
2017.03,47,델마와 루이스,1993-11-27,59312100,0.1%,65904100,7466,8435,46,795,미국,미국,(주)드림팩트엔터테인먼트
2017.03,48,레이디버그,2017-02-22,56845500,0.1%,310291500,7254,41041,67,426,한국,"한국,프랑스,일본",(주)삼지애니메이션
2017.03,49,신 고질라,2017-03-08,53050000,0.0%,56170000,7098,7533,156,1670,일본,일본,메가박스중앙(주)플러스엠
2017.03,50,패트와 매트: 뚝딱뚝딱 대소동,2017-03-16,50521500,0.0%,50521500,7064,7064,116,955,체코,체코,(주)팝엔터테인먼트
2017.03,51,마이펫 오지,2017-02-16,46409200,0.0%,912493950,6294,124026,42,276,스페인,"스페인,캐나다",롯데쇼핑㈜롯데엔터테인먼트
2017.03,52,밀리언 달러 베이비,2005-03-10,47073195,0.0%,4723068374,6061,730944,64,656,미국,미국,"(주)노바미디어,(주)튜브엔터테인먼트"
2017.03,53,라빠르망,1997-03-22,39030000,0.0%,41060000,5878,6104,48,623,프랑스,프랑스,(주)디스테이션
2017.03,54,공조,2017-01-18,47907800,0.0%,63781731326,5851,7817446,36,338,한국,한국,씨제이이앤엠(주)
2017.03,55,너의 이름은.,2017-01-04,44461700,0.0%,29376113356,5783,3650530,15,243,일본,일본,메가박스중앙(주)플러스엠
2017.03,56,아티스트: 다시 태어나다,2017-03-09,41519800,0.0%,45010600,5504,6014,119,1190,한국,한국,(주)콘텐츠판다
2017.03,57,컨택트,2017-02-02,45713000,0.0%,5214551521,5455,634150,16,237,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.03,58,커피 메이트,2017-03-01,43287000,0.0%,52071000,5361,6459,99,1241,한국,한국,(주)스톰픽쳐스코리아
2017.03,59,위대한 임무,2017-03-23,38645300,0.0%,40029300,5206,5379,59,431,미국,미국,(재)CBS
2017.03,60,분노,2017-03-30,39890066,0.0%,44307066,5045,5539,99,306,일본,일본,메가박스중앙(주)플러스엠
2017.03,61,일 포스티노,1996-03-09,38779700,0.0%,39549700,4978,5125,17,189,이탈리아,"이탈리아,프랑스",(주)영화사 진진
2017.03,62,그레이트 월,2017-02-15,29734200,0.0%,4355441358,4936,501486,12,178,미국,"미국,중국",유니버설픽쳐스인터내셔널 코리아(유)
2017.03,63,블랙,2009-08-27,21925000,0.0%,6237966000,4382,876279,2,83,인도,인도,"이언픽쳐스,(주)넥스트엔터테인먼트월드(NEW)"
2017.03,64,시간위의 집,2017-04-05,32766000,0.0%,32766000,4374,4374,11,22,한국,한국,"(주)리틀빅픽쳐스,(주)페퍼민트앤컴퍼니"
2017.03,65,왕을 참하라,2017-03-16,31541800,0.0%,31541800,4124,4124,54,416,한국,한국,(주)박수엔터테인먼트
2017.03,66,쿵푸 요가,2017-03-29,28907500,0.0%,28907500,3999,3999,108,506,중국,"중국,인도",브릿지웍스 엔터테인먼트(주)
2017.03,67,모아나,2017-01-12,30410600,0.0%,18055062307,3698,2310054,18,136,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2017.03,68,"구름의 저편, 약속의 장소",2017-02-28,26615400,0.0%,30980900,3625,4205,123,678,일본,일본,(주)삼지애니메이션
2017.03,69,어폴로지,2017-03-16,25769200,0.0%,26279200,3351,3436,55,500,캐나다,캐나다,(주)영화사 그램
2017.03,70,"나, 다니엘 블레이크",2016-12-08,20263200,0.0%,700297000,2932,92222,7,90,영국,영국,(주)영화사 진진
2017.03,71,쇼콜라,2017-03-09,20408000,0.0%,28443000,2757,3762,52,509,프랑스,프랑스,판씨네마(주)
2017.03,72,어느날,2017-04-05,18471000,0.0%,18471000,2665,2665,7,14,한국,한국,"오퍼스픽쳐스(유),CGV아트하우스"
2017.03,73,루시드 드림,2017-02-22,18179000,0.0%,759481000,2517,102170,31,247,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2017.03,74,사하라,,4627000,0.0%,5767000,2327,2897,1,26,미국,미국,
2017.03,75,페기 구겐하임: 아트 애딕트,2017-02-09,16665000,0.0%,41912400,2157,5441,5,82,미국,미국,에스디시코리아 주식회사
2017.03,76,아이히만 쇼,2017-03-01,16273000,0.0%,17022000,2132,2239,21,248,영국,영국,(주)디스테이션
2017.03,77,"그래, 가족",2017-02-15,18166000,0.0%,350293300,2124,46623,5,24,한국,한국,월트디즈니컴퍼니코리아 유한책임회사
2017.03,78,시간 여행자의 아내,2009-10-28,16688000,0.0%,5423752600,2116,730769,32,243,미국,미국,"(주)일레븐엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW)"
2017.03,79,아뉴스 데이,2017-03-30,14448000,0.0%,16598000,2103,2400,40,115,프랑스,프랑스,찬란
2017.03,80,매기스 플랜,2017-01-25,15540000,0.0%,381961800,2070,47628,9,79,미국,미국,오드
2017.03,81,아주 긴 변명,2017-02-16,15098700,0.0%,67145200,1986,8927,15,173,일본,일본,(주)영화사 진진
2017.03,82,뮤지컬 42번가,,3362000,0.0%,5201000,1666,2579,1,20,미국,미국,
2017.03,83,정염의 검사,,3163000,0.0%,3163000,1579,1579,1,20,미국,미국,
2017.03,84,공각기동대,2002-04-12,12560500,0.0%,12560500,1555,1555,8,58,일본,일본,"(주)디스테이션,길벗영화(주)"
2017.03,85,트리플 엑스 리턴즈,2017-02-08,11385500,0.0%,3967335095,1518,475309,5,35,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2017.03,86,너와 100번째 사랑,2017-05-25,11811300,0.0%,11811300,1485,1485,3,16,일본,일본,(주)디스테이션
2017.03,87,투 러버스 앤 베어,2017-03-30,11567200,0.0%,11567200,1481,1481,73,200,캐나다,캐나다,(주)팝엔터테인먼트
2017.03,88,사랑의 종이 울릴 때,,2888000,0.0%,2888000,1434,1434,1,16,미국,미국,
2017.03,89,"나의 딸, 나의 누나",2017-03-23,10635000,0.0%,12186000,1413,1631,34,215,프랑스,프랑스,판씨네마(주)
2017.03,90,야생의 순수,,2778000,0.0%,3074000,1389,1455,1,15,프랑스,"프랑스,이탈리아,영국",
2017.03,91,아비정전,1990-12-22,10808000,0.0%,82190000,1349,11847,37,124,홍콩,홍콩,(주)디스테이션
2017.03,92,태양의 노래,2007-02-22,9929000,0.0%,202244000,1212,33368,28,232,일본,일본,"와이드 릴리즈(주),유니버설픽쳐스인터내셔널 코리아(유)"
2017.03,93,원스텝,2017-04-06,9672000,0.0%,9672000,1209,1209,2,4,한국,한국,(주)드림팩트엔터테인먼트
2017.03,94,50가지 그림자: 심연,2017-02-09,10650500,0.0%,1589180900,1205,189620,5,84,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2017.03,95,몬도 가네,,2396000,0.0%,3622000,1198,1806,1,10,이탈리아,이탈리아,
2017.03,96,슈퍼 버드,2017-04-06,9216000,0.0%,9216000,1165,1165,8,8,멕시코,멕시코,와이드 릴리즈(주)
2017.03,97,만담강호,2017-03-22,9126500,0.0%,9126500,1141,1141,13,124,한국,한국,㈜인디스토리
