date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2016.07,1,부산행,2016-07-20,68151706339,32.2%,68154112339,8412433,8412834,1788,96331,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2016.07,2,나우 유 씨 미 2,2016-07-13,24598482713,11.6%,24598482713,3032444,3032444,1200,55327,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2016.07,3,인천상륙작전,2016-07-27,20615779407,9.8%,20615779407,2626571,2626571,1049,25853,한국,한국,씨제이이앤엠(주)
2016.07,4,도리를 찾아서,2016-07-06,18974608533,9.0%,18974608533,2364198,2364198,1091,51556,미국,미국,월트디즈니컴퍼니코리아(주)
2016.07,5,봉이 김선달,2016-07-06,16124675942,7.6%,16179594942,2036947,2043660,942,51253,한국,한국,씨제이이앤엠(주)
2016.07,6,굿바이 싱글,2016-06-29,15156898695,7.2%,16912548195,1852218,2108253,841,50111,한국,한국,(주)쇼박스
2016.07,7,제이슨 본,2016-07-27,12699549403,6.0%,12699549403,1544267,1544267,827,19186,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2016.07,8,레전드 오브 타잔,2016-06-29,6139796317,2.9%,7196970717,712064,858402,593,22833,미국,미국,워너브러더스 코리아(주)
2016.07,9,아이스 에이지: 지구 대충돌,2016-07-20,3488430500,1.7%,3488430500,465662,465662,580,11298,미국,미국,이십세기폭스코리아(주)
2016.07,10,사냥,2016-06-29,3395139315,1.6%,4912640515,411173,645919,691,21651,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2016.07,11,언더 워터,2016-07-13,3095164591,1.5%,3095164591,382478,382478,518,12923,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2016.07,12,인디펜던스 데이 : 리써전스,2016-06-22,2513257600,1.2%,12767839840,297608,1500450,509,11790,미국,미국,이십세기폭스코리아(주)
2016.07,13,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2016-07-20,2005984380,0.9%,2005984380,265728,265728,403,5466,일본,일본,씨제이이앤엠(주)
2016.07,14,정글북,2016-06-09,1961651568,0.9%,21517513134,239122,2537419,588,7260,미국,미국,월트디즈니컴퍼니코리아(주)
2016.07,15,컨저링 2,2016-06-09,1662657100,0.8%,15758205229,201094,1928425,353,6726,미국,미국,워너브러더스 코리아(주)
2016.07,16,아가씨,2016-06-01,1076057400,0.5%,35189096291,131000,4284680,362,6244,한국,한국,씨제이이앤엠(주)
2016.07,17,특별수사: 사형수의 편지,2016-06-16,1017393200,0.5%,9929947065,125022,1241899,410,6594,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2016.07,18,500일의 썸머,2010-01-21,1041210600,0.5%,2256927200,121341,284138,156,5000,미국,미국,"(주)팝엔터테인먼트,이십세기폭스코리아(주)"
2016.07,19,미 비포 유,2016-06-01,961744008,0.5%,7645430690,116374,942497,188,4103,미국,미국,워너브러더스 코리아(주)
2016.07,20,빅,2016-07-27,858616060,0.4%,858616060,115083,115083,332,2748,미국,"미국,인도",(주)이수C&E
2016.07,21,나의 산티아고,2016-07-14,431522300,0.2%,431522300,55879,55879,88,1958,독일,독일,(주)영화사 진진
2016.07,22,데몰리션,2016-07-13,432455421,0.2%,443865421,52990,54318,198,3186,미국,미국,(주)리틀빅픽쳐스
2016.07,23,빅뱅 메이드,2016-06-30,378852900,0.2%,464727700,45159,55227,56,1674,한국,한국,씨제이 씨지브이(CJ CGV)(주)
2016.07,24,BIFAN2016 판타스틱 단편 걸작선 1,,258603000,0.1%,258603000,43003,43003,5,210,기타,기타,
2016.07,25,잔예 - 살아서는 안되는 방,2016-07-07,336004700,0.2%,337608700,41023,41247,287,2982,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
2016.07,26,트릭,2016-07-13,297315300,0.1%,297957300,38155,38262,390,5938,한국,한국,"(주)스톰픽쳐스코리아,(주)이수C&E"
2016.07,27,나이스 가이즈,2016-07-06,187911838,0.1%,189535838,24268,24471,249,3584,미국,미국,메가박스중앙(주)플러스엠
2016.07,28,태풍이 지나가고,2016-07-27,193065872,0.1%,193065872,23095,23095,72,624,일본,일본,(주)티캐스트
2016.07,29,벤허,1972-09-07,219638700,0.1%,265494432,23071,42295,93,1428,미국,미국,(주)팝엔터테인먼트
2016.07,30,키즈모노가타리 I : 철혈편,2016-06-30,150249500,0.1%,187003500,19477,24484,74,1273,일본,일본,(주)박수엔터테인먼트
2016.07,31,불의 전차,2016-06-16,127190400,0.1%,316746600,19000,48444,36,555,영국,영국,(주)프레인글로벌
2016.07,32,우리들,2016-06-16,139907400,0.1%,292998060,18514,38537,43,1338,한국,한국,(주)엣나인필름
2016.07,33,바그다드 카페 : 디렉터스컷,2016-07-14,121635909,0.1%,121635909,16436,16436,59,985,독일,"독일,미국",(주)팝엔터테인먼트
