date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2019.09,1,나쁜 녀석들: 더 무비,2019-09-11,38828199614,31.2%,38828199614,4480990,4480990,1511,106138,한국,한국,씨제이이앤엠(주)
2019.09,2,타짜: 원 아이드 잭,2019-09-11,19591065144,15.7%,19604653144,2217573,2219141,1429,65023,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2019.09,3,"힘을 내요, 미스터 리",2019-09-11,9806144806,7.9%,9848799806,1162399,1168283,990,41312,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2019.09,4,장사리 : 잊혀진 영웅들,2019-09-25,6031146980,4.8%,6031146980,759482,759482,1090,27615,한국,한국,워너브러더스 코리아(주)
2019.09,5,유열의 음악앨범,2019-08-28,5993306500,4.8%,10227509540,705455,1244707,1032,40686,한국,한국,CGV아트하우스
2019.09,6,엑시트,2019-07-31,5172950860,4.2%,79142064162,611213,9412442,800,30859,한국,한국,씨제이이앤엠(주)
2019.09,7,그것: 두 번째 이야기,2019-09-04,5105369387,4.1%,5109914387,590772,591075,999,25579,미국,미국,워너브러더스 코리아(주)
2019.09,8,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,4451575710,3.6%,4477759710,574600,577195,889,20015,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2019.09,9,애드 아스트라,2019-09-19,4367725170,3.5%,4367725170,495004,495004,853,26411,미국,미국,이십세기폭스코리아(주)
2019.09,10,양자물리학,2019-09-25,3583088000,2.9%,3584586000,437857,438071,799,16623,한국,한국,(주)메리크리스마스
2019.09,11,변신,2019-08-21,3690641913,3.0%,15404313925,431501,1802195,888,26964,한국,한국,(주)에이스메이커무비웍스
2019.09,12,분노의 질주: 홉스&쇼,2019-08-14,2764748510,2.2%,32238234493,323972,3657152,666,17549,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2019.09,13,예스터데이,2019-09-18,2491586980,2.0%,2499054980,294542,295370,816,22638,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
2019.09,14,47미터 2,2019-08-28,1926095623,1.5%,3818205653,239108,478832,642,14162,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
2019.09,15,원스 어폰 어 타임... 인 할리우드,2019-09-25,1744924840,1.4%,1744924840,215813,215813,678,10828,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
2019.09,16,봉오동 전투,2019-08-07,836220360,0.7%,40557188538,105085,4782569,499,6821,한국,한국,(주)쇼박스
2019.09,17,퍼펙트맨,2019-10-02,707213020,0.6%,707213020,95128,95128,481,1821,한국,한국,(주)쇼박스
2019.09,18,벌새,2019-08-29,747702779,0.6%,880951615,91619,107371,135,4478,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
2019.09,19,극장판 반지의 비밀일기,2019-09-11,529353770,0.4%,529353770,65919,65919,459,3553,한국,한국,"(주)영화사 빅,(주)버킷스튜디오"
2019.09,20,광대들: 풍문조작단,2019-08-21,461057180,0.4%,5226776088,59162,637021,462,4535,한국,한국,워너브러더스 코리아(주)
2019.09,21,안녕 베일리,2019-09-05,480184400,0.4%,494418300,58262,59924,184,3679,미국,미국,CGV아트하우스
2019.09,22,안나,2019-08-28,484975830,0.4%,944558240,57237,114496,410,3882,프랑스,프랑스,판씨네마(주)
2019.09,23,더 룸,2019-09-25,394511600,0.3%,394511600,48773,48773,163,3192,프랑스,"프랑스,룩셈부르크,벨기에","(주)퍼스트런,(주)팬엔터테인먼트"
2019.09,24,레플리카,2019-09-25,274415490,0.2%,274415490,34868,34868,360,4332,미국,미국,(주)제이앤씨미디어그룹
2019.09,25,레드슈즈,2019-07-25,132296430,0.1%,6077445190,33728,814486,75,511,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2019.09,26,플레이모빌: 더 무비,2019-09-11,218203260,0.2%,221173260,27975,28305,295,1846,캐나다,캐나다,(주)올스타엔터테인먼트
2019.09,27,커런트 워,2019-08-22,184825100,0.1%,1817508600,23809,210941,183,1766,미국,미국,(주)이수C&E
2019.09,28,100일 동안 100가지로 100퍼센트 행복찾기,2019-09-12,189890650,0.2%,194696650,23771,24478,45,985,독일,독일,(주)영화사 진진
2019.09,29,우리집,2019-08-22,168262256,0.1%,415385840,21229,51499,92,2103,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2019.09,30,매트릭스,1999-05-15,169383500,0.1%,234189600,18958,26965,26,918,미국,미국,"영화사 마농(주),(주)씨네클럽봉봉미엘"
2019.09,31,알라딘,2019-05-23,152280720,0.1%,106945815359,16372,12550932,50,581,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
2019.09,32,메기,2019-09-26,125654247,0.1%,129964247,14968,15555,155,1245,한국,한국,"(주)엣나인필름,CGV아트하우스"
2019.09,33,내 완벽한 남사친의 비밀,2019-03-27,70207330,0.1%,144661080,13363,27520,7,80,미국,미국,제인앤유
2019.09,34,전원사형,2019-05-13,69062880,0.1%,137483280,13142,25816,7,83,일본,일본,제인앤유
2019.09,35,리틀 포니 프린세스,2019-04-30,68647990,0.1%,147356140,13049,27681,8,78,미국,미국,제인앤유
2019.09,36,블라인드 멜로디,2019-08-28,101255400,0.1%,208487400,12607,25829,132,1439,인도,인도,찬란
2019.09,37,뷰티풀 보이,2019-09-19,99235798,0.1%,101870798,12470,12996,130,1193,미국,미국,(주)이수C&E
2019.09,38,크리스마스 호러 스토리,,65017180,0.1%,139304530,12324,26084,6,72,미국,미국,제인앤유
2019.09,39,세계는 오늘부터 너의 것,,63701370,0.1%,139300020,12150,25996,6,74,일본,일본,제인앤유
