date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2010.08,1,아저씨,2010-08-04,35197328500,22.7%,35224488500,4620315,4624013,501,62974,한국,한국,씨제이엔터테인먼트
2010.08,2,인셉션,2010-07-21,24060417500,15.5%,41765315000,3260015,5606664,491,46700,미국,미국,"(주)디스테이션,워너브러더스 코리아(주)"
2010.08,3,솔트,2010-07-29,15681343500,10.1%,21354362500,2116888,2869146,531,42451,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.08,4,악마를 보았다,2010-08-12,12197976500,7.9%,12197976500,1592308,1592308,490,32046,한국,한국,(주)쇼박스
2010.08,5,토이 스토리 3,2010-08-05,13938314100,9.0%,13949520100,1418362,1419224,393,27319,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.08,6,라스트 에어벤더,2010-08-19,12419763500,8.0%,12419763500,1224844,1224844,399,23387,미국,미국,씨제이엔터테인먼트
2010.08,7,스텝 업 3D,2010-08-05,7180653000,4.6%,7196747000,656638,658768,250,14356,미국,미국,(주)화앤담이엔티
2010.08,8,이끼,2010-07-14,4598483500,3.0%,25435741500,606577,3350108,432,14213,한국,한국,씨제이엔터테인먼트
2010.08,9,고死 두 번째 이야기: 교생실습,2010-07-28,3179577500,2.1%,5802318000,467367,857038,299,15132,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2010.08,10,오션스,2010-07-28,3140199000,2.0%,4397530000,456647,639767,212,10870,프랑스,프랑스,롯데쇼핑㈜롯데엔터테인먼트
2010.08,11,익스펜더블,2010-08-19,2888863500,1.9%,2888863500,379275,379275,259,14654,미국,미국,(주)싸이더스
2010.08,12,피라냐,2010-08-26,3557124500,2.3%,3557124500,317140,317140,310,10898,미국,미국,에스케이텔레콤(주)
2010.08,13,마음이2,2010-07-21,1577298000,1.0%,4630050000,239075,696184,244,6436,한국,"한국,중국",롯데쇼핑㈜롯데엔터테인먼트
2010.08,14,명탐정 코난: 천공의 난파선,2010-07-21,1462933500,0.9%,4001518500,225958,618322,186,4249,일본,일본,에이원엔터테인먼트
2010.08,15,폐가,2010-08-19,1536895000,1.0%,1536895000,218465,218465,160,8178,한국,한국,(주)시너지하우스 (시너지)
2010.08,16,프레데터스,2010-08-26,1534303500,1.0%,1534303500,212530,212530,231,8143,미국,미국,이십세기폭스코리아(주)
2010.08,17,내니맥피 2: 유모와마법소동,2010-08-11,1353094000,0.9%,1353094000,206341,206341,164,8035,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2010.08,18,극장판 도라에몽: 진구의 인어대해전,2010-07-28,1148920000,0.7%,1731877500,171213,259029,140,3609,일본,일본,씨제이엔터테인먼트
2010.08,19,오션월드 3D,2010-08-11,1362971000,0.9%,1362971000,129439,129439,104,3209,영국,영국,㈜케이디미디어
2010.08,20,마법천자문: 대마왕의 부활을 막아라,2010-08-19,716883500,0.5%,716883500,110287,110287,180,4964,한국,한국,씨제이엔터테인먼트
2010.08,21,아바타 3D 스페셜에디션,2010-09-04,1256131000,0.8%,1256131000,101432,101432,146,2154,미국,미국,이십세기폭스코리아(주)
2010.08,22,죽이고 싶은,2010-08-26,709359500,0.5%,709359500,95139,95139,144,5169,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2010.08,23,마법사의 제자,2010-07-21,576899500,0.4%,4057522000,82121,570775,257,3003,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2010.08,24,엑스페리먼트,2010-08-11,574114000,0.4%,574114000,79034,79034,111,5113,미국,미국,(주)새인컴퍼니
2010.08,25,디센트: Part 2,2010-08-11,461416000,0.3%,461416000,60801,60801,136,5657,영국,영국,롯데쇼핑㈜롯데엔터테인먼트
2010.08,26,센츄리온,2010-08-26,455690000,0.3%,455690000,60712,60712,144,4845,영국,영국,(주)쇼박스
