date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2013.04,1,아이언맨 3,2013-04-25,26368221500,31.3%,26368221500,3232651,3232651,1381,40466,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2013.04,2,전설의 주먹,2013-04-10,11678764000,13.8%,11723842000,1591119,1598451,724,48493,한국,한국,씨제이이앤엠(주)
2013.04,3,오블리비언,2013-04-11,10775328500,12.8%,10775328500,1460067,1460067,634,44818,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2013.04,4,런닝맨,2013-04-04,9812037500,11.6%,9861076500,1386040,1392831,567,43638,한국,"한국,미국",이십세기폭스코리아(주)
2013.04,5,지.아이.조 2,2013-03-28,7745392500,9.2%,14448286000,1022414,1854583,710,45616,미국,"미국,캐나다",씨제이이앤엠(주)
2013.04,6,연애의 온도,2013-03-21,4227760103,5.0%,13797155946,575336,1864961,474,29023,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2013.04,7,파파로티,2013-03-14,2392976000,2.8%,11816578000,358145,1714928,356,17205,한국,한국,(주)쇼박스
2013.04,8,송 포 유,2013-04-18,1284702500,1.5%,1284702500,184883,184883,317,10215,영국,영국,(주)넥스트엔터테인먼트월드(NEW)
2013.04,9,노리개,2013-04-18,1205618500,1.4%,1205618500,165757,165757,278,11349,한국,한국,(주)인벤트스톤
2013.04,10,신세계,2013-02-21,1208512500,1.4%,34871384905,164735,4681082,310,8719,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2013.04,11,로마 위드 러브,2013-04-18,898046290,1.1%,900070290,123166,123423,201,5404,미국,"미국,이탈리아,스페인",(주)나이너스엔터테인먼트
2013.04,12,뷰티풀 크리처스,2013-04-18,575421544,0.7%,575421544,81969,81969,278,7230,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
2013.04,13,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,2013-04-25,535609500,0.6%,535609500,81965,81965,290,2322,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
2013.04,14,지슬 - 끝나지 않은 세월2,2013-03-21,503555900,0.6%,917135300,73676,132266,71,3677,한국,한국,(주)영화사 진진
2013.04,15,7번방의 선물,2013-01-23,450552000,0.5%,91418892670,68065,12806467,164,4264,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2013.04,16,웜 바디스,2013-03-14,423634500,0.5%,8361485124,60179,1169807,272,4624,미국,미국,씨제이이앤엠(주)
2013.04,17,호프 스프링즈,2013-04-04,367436000,0.4%,386929000,52186,55033,179,3470,미국,미국,(주)시너지하우스 (시너지)
2013.04,18,꼬마영웅 경찰차 프로디,2013-04-11,341396000,0.4%,341396000,51723,51723,229,2305,노르웨이,"노르웨이,미국",예지림엔터테인먼트
2013.04,19,호스트,2013-04-04,298122000,0.4%,299706000,42708,42972,244,4992,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
2013.04,20,피노키오: 당나귀 섬의 비밀,2013-04-25,261566500,0.3%,261566500,40098,40098,283,1695,이탈리아,"이탈리아,멕시코,벨기에,프랑스,룩셈부르크",(주)인벤트스톤
2013.04,21,끝과 시작,2013-04-04,272411000,0.3%,274964000,38432,38809,185,5708,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2013.04,22,에반게리온: Q,2013-04-25,268267461,0.3%,268267461,37344,37344,59,1289,일본,일본,"㈜T-JOY,씨너스엔터테인먼트(주)"
2013.04,23,안나 카레니나,2013-03-21,239288000,0.3%,980623000,34589,143078,76,1305,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2013.04,24,레옹,1995-02-18,246570500,0.3%,246570500,32796,32796,75,1193,프랑스,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스"
2013.04,25,장고:분노의 추적자,2013-03-21,220709500,0.3%,1882948500,30804,260025,196,1815,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2013.04,26,웃는 남자,2013-03-28,140334500,0.2%,404828500,20424,57808,165,1819,프랑스,"프랑스,체코",씨너스엔터테인먼트(주)
2013.04,27,테이크다운,2013-04-18,135780500,0.2%,135780500,19415,19415,138,2432,영국,"영국,미국",(주)에스비에스콘텐츠허브
2013.04,28,홀리 모터스,2013-04-04,115307000,0.1%,127763000,14885,16430,36,985,프랑스,"프랑스,독일",오드
2013.04,29,전국노래자랑,2013-05-01,78887000,0.1%,78887000,14239,14239,40,165,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2013.04,30,원피스 극장판 Z,2013-03-21,88577000,0.1%,626891000,13290,93239,95,741,일본,일본,씨제이이앤엠(주)
2013.04,31,돌핀 : 꿈꾸는 다니엘의 용감한 모험,2013-03-21,85108000,0.1%,354256000,12939,53744,79,436,페루,"페루,독일,이탈리아",팝엔터테인먼트
2013.04,32,브로큰 시티,2013-04-04,89971000,0.1%,91683000,12475,12689,80,1350,미국,미국,(주)팝파트너스
2013.04,33,월플라워,2013-04-11,83699900,0.1%,83699900,11707,11707,28,665,미국,미국,데이지엔터테인먼트
2013.04,34,공정사회,2013-04-18,73781000,0.1%,73949000,10964,10985,37,958,한국,한국,(주)엣나인필름
2013.04,35,콰르텟,2013-03-28,47086000,0.1%,76512000,6877,10942,37,406,영국,영국,㈜영화사 백두대간
