date,순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
2012.10,1,"광해, 왕이 된 남자",2012-09-13,42080172500,37.9%,80421623769,5864622,11098937,1001,95322,한국,한국,씨제이이앤엠(주)
2012.10,2,테이큰 2,2012-09-27,10212603000,9.2%,17580610553,1346234,2308535,664,37303,프랑스,프랑스,이십세기폭스코리아(주)
2012.10,3,용의자X,2012-10-18,9667309000,8.7%,9667309000,1333734,1333734,553,31252,한국,한국,씨제이이앤엠(주)
2012.10,4,007 스카이폴,2012-10-26,8621442500,7.8%,8621442500,1157393,1157393,748,19214,미국,"미국,영국",소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2012.10,5,회사원,2012-10-11,8273395000,7.4%,8273395000,1104597,1104597,549,40453,한국,한국,(주)쇼박스
2012.10,6,메리다와 마법의 숲,2012-09-27,7011072000,6.3%,8740909000,964195,1188082,479,16681,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
2012.10,7,점쟁이들,2012-10-03,6343373000,5.7%,6729282000,899737,953365,479,30773,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2012.10,8,루퍼,2012-10-11,4160755500,3.7%,4174139500,558221,560133,386,22770,미국,미국,(주)에스비에스콘텐츠허브
2012.10,9,간첩,2012-09-20,3322133000,3.0%,9313699500,469871,1310351,432,14883,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2012.10,10,위험한 관계,2012-10-11,2115538230,1.9%,2115538230,297035,297035,334,17805,한국,"한국,중국",씨제이이앤엠(주)
2012.10,11,강철대오:구국의 철가방,2012-10-25,1316459656,1.2%,1316459656,189710,189710,366,10832,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
2012.10,12,19곰 테드,2012-09-27,1400831637,1.3%,2034630293,183385,266533,237,6916,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2012.10,13,늑대소년,2012-10-31,909118000,0.8%,909118000,133642,133642,588,2931,한국,한국,씨제이이앤엠(주)
2012.10,14,늑대아이,2012-09-13,768705500,0.7%,2261491261,110093,327235,141,3056,일본,일본,(주)미디어데이
2012.10,15,테드: 황금도시 파이티티를 찾아서,2012-09-20,534745500,0.5%,1452024500,78165,206030,190,1892,스페인,스페인,(주)싸이더스
2012.10,16,조조-황제의 반란,2012-10-18,534838500,0.5%,534838500,75214,75214,227,6831,중국,중국,롯데쇼핑㈜롯데엔터테인먼트
2012.10,17,로우리스: 나쁜 영웅들,2012-10-18,452103666,0.4%,468141666,63108,66468,275,7613,미국,미국,씨너스엔터테인먼트(주)
2012.10,18,파라노말 액티비티4,2012-10-25,360686000,0.3%,360686000,51088,51088,173,2906,미국,미국,씨제이이앤엠(주)
2012.10,19,프랑켄위니,2012-10-11,365356000,0.3%,365356000,43978,43978,226,4056,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
2012.10,20,우리도 사랑일까,2012-09-27,320189500,0.3%,363338000,40317,45596,24,1052,캐나다,캐나다,(주)티캐스트
2012.10,21,인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,2012-10-18,400595000,0.4%,400595000,38402,38402,84,955,한국,한국,골든타이드픽처스(주)
2012.10,22,피에타,2012-09-06,237060000,0.2%,4348561000,31274,602222,96,1135,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2012.10,23,도둑들,2012-07-25,153952500,0.1%,93660867500,22118,12982368,76,748,한국,"한국,홍콩",(주)쇼박스
2012.10,24,비정한 도시 감독판,2012-10-25,153063557,0.1%,153063557,21488,21488,172,2937,한국,한국,(주)인벤트스톤
2012.10,25,사랑의 침묵,2012-10-11,96923500,0.1%,102979500,14475,15269,25,616,영국,영국,(주)영화사 진진
2012.10,26,아르고,2012-10-31,90950000,0.1%,92662000,13008,13222,224,900,미국,미국,워너브러더스 코리아(주)
2012.10,27,익스트림 No.13,2012-10-03,80120516,0.1%,88072516,11130,12408,108,2027,미국,미국,(주)팝파트너스
2012.10,28,서칭 포 슈가맨,2012-10-11,73118500,0.1%,88810500,9915,12910,26,544,스웨덴,"스웨덴,영국",판씨네마(주)
2012.10,29,아기 거북 토토의 바다 대모험,2012-10-18,59600000,0.1%,59600000,9049,9049,90,658,영국,"영국,오스트리아 ,독일",예지림엔터테인먼트
2012.10,30,아이언 스카이,2012-10-25,60634500,0.1%,60634500,8282,8282,48,784,핀란드,핀란드,(주)팝파트너스
2012.10,31,한경직,2012-09-13,43176000,0.0%,104267500,7981,17650,12,325,한국,한국,주식회사 마운틴픽쳐스
2012.10,32,레지던트 이블 5 : 최후의 심판,2012-09-13,58861000,0.1%,4757460500,7955,558433,61,450,미국,"미국,독일",한국소니픽쳐스릴리징브에나비스타영화㈜
2012.10,33,내가 살인범이다,2012-11-08,53398000,0.0%,53398000,7905,7905,11,32,한국,한국,(주)쇼박스
2012.10,34,복숭아나무,2012-10-31,48296000,0.0%,48296000,6945,6945,192,676,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
2012.10,35,MB의 추억,2012-10-18,52279100,0.0%,52279100,6766,6766,12,224,한국,한국,스튜디오느림보
2012.10,36,공모자들,2012-08-29,39643000,0.0%,12240964500,5896,1646142,22,311,한국,한국,"씨너스엔터테인먼트(주),타임스토리그룹(주)"
2012.10,37,나이트폴,2012-09-27,42829000,0.0%,99076000,5801,13307,91,831,홍콩,"홍콩,중국",(주)나이너스엔터테인먼트
2012.10,38,지상의 별처럼,2012-09-06,34095000,0.0%,145374500,5554,22329,11,197,인도,인도,(주)엣나인필름
2012.10,39,체인징사이드: 부부탐구생활,2012-10-04,32076500,0.0%,42933500,4924,6364,73,1031,프랑스,프랑스,에이원엔터테인먼트
2012.10,40,25시,1978-07-07,9797000,0.0%,9797000,4841,4841,1,31,프랑스,"프랑스,이탈리아,유고슬라비아",
2012.10,41,퍼스트 포지션,2012-10-25,32818500,0.0%,32818500,4327,4327,17,189,미국,미국,골든타이드픽처스(주)
2012.10,42,엘르,2012-10-11,32762000,0.0%,35432000,4191,4636,12,254,프랑스,"프랑스,폴란드,독일",(주)미디어데이
