date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2010.06,씨제이엔터테인먼트,27387238300.0,3385585.0,82045.5,32.544043641640286,31.427080375466904,23.95614952026676
2010.06,롯데쇼핑㈜롯데엔터테인먼트,16118814500,2203430,55227,19.153862714938448,20.453591243969665,16.125519005378386
2010.06,이십세기폭스코리아(주),11799735000.0,1570266.5,43846.5,14.021533920044444,14.576178564827968,12.802570646048553
2010.06,한국소니픽쳐스릴리징브에나비스타영화㈜,10607699500,1458444,49878,12.605047346647064,13.538173406107793,14.563685098778913
2010.06,유니버설픽쳐스인터내셔널 코리아(유),6827398750.0,659029.5,20454.0,8.112945177056437,6.117516785519715,5.972284674815027
2010.06,워너브러더스 코리아(주),2928380500,386596,14526,3.4797719195852035,3.5886216310723267,4.241390788420997
2010.06,(주)싸이더스,2410374500,328410,21438,2.864229392588915,3.0485034244028983,6.259599044621324
2010.06,(주)넥스트엔터테인먼트월드(NEW),1858509450,256593,18334,2.208452418117707,2.3818538996309884,5.35327404067951
2010.06,(주)시너지하우스 (시너지),1537148000,146042,10373,1.826581090348934,1.355651585233848,3.0287723150413743
2010.06,(주)쇼박스,1293073000,178398,11528,1.5365486538971957,1.655999859646869,3.36601631618596
2010.06,(주)프라임엔터테인먼트,444197000,58928,6623,0.527835862642846,0.5470059066204257,1.933824259377135
2010.06,no record,189192600,28129,1065,0.22481610462619714,0.2611106629671116,0.31096524780864393
2010.06,스폰지,131948750.0,17883.0,1244.5,0.15679368001336166,0.16600099491062095,0.3633767614064389
2010.06,(주)스폰지이엔티,131656250.0,17824.5,1242.0,0.15644610452360594,0.16545796196300191,0.36264679603599603
2010.06,주식회사 마운틴픽쳐스,127595500,21926,876,0.15162074667736444,0.20353060529051475,0.2557798658031663
2010.06,에이원엔터테인먼트,112258000,15855,1643,0.1333953139453004,0.14717585272649417,0.4797332414550254
2010.06,(주)서태지컴퍼니,103034000,14148,157,0.12243450602219957,0.1313304297934052,0.045841825263809484
2010.06,에스케이텔레콤(주),80044500,17092,228,0.09511626081967074,0.15865844684965238,0.06657284178438574
2010.06,하준사,33444350.0,4338.0,328.5,0.03974166266944456,0.040267981654212026,0.09591744967618736
2010.06,오드,27761350.0,3680.0,383.0,0.032988597683865424,0.03416002132030896,0.11183069475184097
2010.06,프리비젼엔터테인먼트,23596700,3196,436,0.02803977627049359,0.029667235907529194,0.1273059606052289
2010.06,크로스픽쳐스(주),22713500,3131,250,0.026990276535272143,0.02906386596573026,0.07299653704428262
2010.06,㈜메가박스,17502000,882,13,0.020797491356256546,0.008187265979487093,0.003795819926302696
2010.06,KT&G 시네마 상상마당,12131100,1641,187,0.014415292388977478,0.015232770376800816,0.054601409709123395
2010.06,(주)새인컴퍼니,11810000,1621,408,0.014033731740223392,0.015047118087016528,0.11913034845626924
2010.06,(주)키노아이디엠씨,11637500,1602,264,0.013828751323187954,0.014870748411721453,0.07708434311876244
2010.06,(주)영화사 진진,4745500,754,58,0.005639040979951745,0.006999091324867651,0.016935196594273567
2010.06,(주)드림웨스트픽쳐스,4708000,615,167,0.00559448001972665,0.0057088079108668505,0.04876168674558079
2010.06,(주)에스피엠,4531500,742,76,0.005384746433600534,0.0068876999509970786,0.022190947261461917
2010.06,㈜케이디미디어,3528000,474,6,0.00419229513797698,0.004399959267887622,0.0017519168890627829
2010.06,㈜팜코리아미디어,2853000,633,72,0.003390197853925262,0.00587589497167271,0.021023002668753392
2010.06,(주)코카반,2432000,304,2,0.0028899268071315236,0.002821914804721175,0.000583972296354261
2010.06,(주)영화사구안,1688500,268,41,0.002006431502401964,0.002487740683109457,0.011971432075262349
2010.06,(주)바른손이앤에이,1640000,332,30,0.0019487993271775075,0.0030818280104191777,0.008759584445313915
2010.06,시네마달,1154400,179,18,0.0013717645995693383,0.001661587993569376,0.005255750667188348
2010.06,㈜코리아스크린,1087000,138,9,0.0012916737003914336,0.001281000799511586,0.002627875333594174
2010.06,씨제이 씨지브이(CJ CGV)(주),990000,99,2,0.0011764093499425198,0.0009189788344322248,0.000583972296354261
2010.06,(주)시네마서비스,970000,146,19,0.0011526435044891356,0.001355261715425301,0.005547736815365479
2010.06,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),924200,147,43,0.0010982197184008855,0.0013645443299145155,0.01255540437161661
2010.06,(주)미로비젼,814000,118,14,0.0009672699099527385,0.001095348509727298,0.004087806074479827
2010.06,㈜플래니스 엔터테인먼트,645000,76,18,0.0007664485158716417,0.0007054787011802938,0.005255750667188348
2010.06,웃기씨네,641000,96,31,0.0007616953467809648,0.0008911309909645816,0.009051570593491045
2010.06,투니버스(주)온미디어,582000,152,4,0.0006915861026934813,0.0014109574023605876,0.001167944592708522
