date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2008.07,씨제이엔터테인먼트,39358313250.0,6031407.166666667,88402.0,35.56753221134119,35.409101424914155,24.341433193364082
2008.07,한국소니픽쳐스릴리징브에나비스타영화㈜,17854344500,2724261,60361,16.1347100695717,15.993553642018485,16.620362084394575
2008.07,(주)쇼박스,17619414500,2703749,57137,15.922407263571486,15.873132077306042,15.732635781647966
2008.07,유니버설픽쳐스인터내셔널 코리아(유),15954169000,2411721,52267,14.417549253401527,14.158698150831533,14.391684449645487
2008.07,롯데쇼핑㈜롯데엔터테인먼트,5647701500,905377,27487,5.10374526838469,5.315274716978208,7.568527569353617
2008.07,(주)시네마서비스,4888099250.0,743869.0,18427.0,4.417303821489547,4.367095793734392,5.073862462999931
2008.07,(주)벤티지홀딩스,3309619500,533774,18139,2.9908547509599615,3.1336729857068666,4.994561850347629
2008.07,영화사청어람(주),1575126500.0,249619.5,10712.25,1.4234187875337136,1.4654626936787014,2.9496110690438493
2008.07,대원미디어(주),1265619500,210374,3842,1.1437218370518336,1.2350607573525432,1.0578922007296758
2008.07,(주)성원아이컴,1240054000,212288,6835,1.1206186685046133,1.246297441969334,1.8820128037447512
2008.07,(주)싸이더스,452393000,68784,3522,0.40882093949199594,0.4038161518711311,0.969780408893784
2008.07,토이 엔터테인먼트,308882000,47555,4626,0.27913214712023987,0.27918523351697544,1.2737660907276107
2008.07,에스케이텔레콤(주),175493000,31064,705,0.15859045815091932,0.18237009975757174,0.1941212913884491
2008.07,㈜케이디미디어,164656000,25714,2781,0.14879721970276746,0.15096139406278009,0.765746540923797
2008.07,(유)마스엔터테인먼트코리아,138647500,24631,874,0.12529371853281662,0.14460333270437645,0.24065533145177942
2008.07,no record,101620500,14545,523,0.0918329600184936,0.08539058398705515,0.14400770978178565
2008.07,미디어소프트,92700000,13929,911,0.08377163459847528,0.08177417974257073,0.25084325738280444
2008.07,스폰지,77498333.33333333,11608.333333333334,800.8333333333334,0.07003411070108777,0.06815004210723492,0.2205089373809688
2008.07,(주)스폰지이엔티,74769333.33333333,11135.333333333334,745.8333333333334,0.06756795330282198,0.06537316027664866,0.2053647231591749
2008.07,(주)디스테이션,52051500.0,8408.833333333334,303.0,0.047038179485464245,0.04936646194452726,0.08343085289461004
2008.07,(주)영화사 진진,51422500.0,7788.0,298.0,0.04646976138230954,0.04572168223383881,0.08205410614717422
2008.07,㈜메가박스,50164500.0,8071.5,252.0,0.04533292517600014,0.04738605009635721,0.06938803607076478
2008.07,필름메신저,48099000,7087,377,0.043466363026451585,0.04160626116990442,0.10380670475666001
2008.07,워너브러더스 코리아(주),35251500.0,5512.0,671.5,0.031856265124575525,0.0323597730448022,0.18489708818062917
2008.07,(주)영화사구안,27543000.0,4024.5,111.0,0.024890206383449884,0.023626978704427877,0.030563777793074964
2008.07,(주)프라임엔터테인먼트,23003500.0,3582.0,558.5,0.020787926607184745,0.02102915585023249,0.1537826116885799
2008.07,(주)피터팬픽쳐스,21342250.0,3864.0,273.5,0.01928667927194508,0.022684717533584125,0.07530804708473876
2008.07,(주)베어엔터테인먼트,18180500.0,2893.0,555.5,0.016429452026079608,0.016984184219632215,0.1529565636401184
2008.07,(주)엠플러스픽쳐스,16591000,2528,11,0.014993044116756239,0.014841347289052967,0.0030288428443587803
2008.07,판씨네마(주),15196000,2194,157,0.0137324030135753,0.012880504727920178,0.04322984786948441
2008.07,㈜스튜디오이쩜영,12805500,2808,130,0.011572143115973842,0.01648516740018225,0.03579541543333104
2008.07,㈜인디스토리,11308100.0,1832.0,249.0,0.010218964630021771,0.01075528015567446,0.0685619880223033
2008.07,㈜세종커뮤니케이션스,9420500,1359,81,0.008513168109330489,0.007978398325088206,0.022303297308460108
2008.07,(주)프레인글로벌,5704000,995,6,0.005154621399673171,0.005841432180620136,0.0016520960969229708
2008.07,프리비젼엔터테인먼트,5448000,881,51,0.004923277942745342,0.00517216256394607,0.014042816823845252
2008.07,(주)이모션픽처스,2731000,419,234,0.002467964769023042,0.0024598593805827506,0.06443174777999587
2008.07,이십세기폭스코리아(주),2492000,437,78,0.002251983963531827,0.002565533530583919,0.021477249259998624
2008.07,벨진인터내셔널,2402000,387,47,0.002170652279455638,0.002271994225025118,0.012941419425896607
2008.07,(주)유레카픽쳐스,2325500,357,50,0.002101520347990876,0.0020958706416898377,0.013767467474358093
2008.07,이미지팩토리,2189000,346,36,0.0019781672938086556,0.0020312919944669014,0.009912576581537826
2008.07,위드시네마,1696000,270,33,0.0015326504021468616,0.0015851122500175243,0.00908652853307634
2008.07,스튜디오느림보,1692500,274,56,0.0015294875033216764,0.0016085953944622283,0.015419563571281063
2008.07,폴인씨네마,1418000,395,7,0.001281425866889298,0.002318960513914526,0.0019274454464101329
2008.07,(주)태원엔터테인먼트,1363500,198,5,0.0012321750137542723,0.001162415650012851,0.001376746747435809
2008.07,(주)에스와이코마드,1233000,183,27,0.0011142440718437973,0.0010743538583452108,0.007434432436153369
2008.07,(주)튜브엔터테인먼트,1116500.0,187.5,5.0,0.001008964725234063,0.001100772395845503,0.001376746747435809
2008.07,오드,1107000,213,9,0.0010003797141371318,0.0012504774416804915,0.0024781441453844565
2008.07,주식회사 해리슨앤컴퍼니,1046500.0,161.0,0.5,0.00094570674873036,0.0009451965638993386,0.00013767467474358092
2008.07,(주)제이앤씨미디어그룹,997250.0,149.0,5.5,0.0009012002438331119,0.0008747471305652263,0.0015144214221793901
2008.07,(주)동숭아트센터,717000,118,10,0.0006479424164736436,0.0006927527611187698,0.002753493494871618
2008.07,투니버스(주)온미디어,612000,153,2,0.0005530554517180891,0.0008982302750099304,0.0005506986989743237
2008.07,(주)엔케이컨텐츠,554000.0,100.33333333333334,15.0,0.0005006416997578781,0.000589035539821327,0.004130240242307427
2008.07,UIP코리아,474000,83,7,0.00042834686946793176,0.00048727524722760933,0.0019274454464101329
2008.07,(주)엣나인필름,462500.0,98.5,5.5,0.000417954487613752,0.0005782724319508376,0.0015144214221793901
2008.07,(주)씨네월드,398500.0,79.5,3.5,0.000360118623381795,0.00046672749583849326,0.0009637227232050664
2008.07,(주)미로비젼,388000,154,7,0.00035062992690623957,0.0009041010611211065,0.0019274454464101329
2008.07,(주)팝엔터테인먼트,373250.0,60.666666666666664,2.5,0.0003373005675715307,0.00035616102407801163,0.0006883733737179045
2008.07,씨제이 씨지브이(CJ CGV)(주),320000,46,6,0.0002891793211597852,0.00027005616111409675,0.0016520960969229708
2008.07,가실,239000,38,10,0.00021598080549121456,0.0002230898722246886,0.002753493494871618
2008.07,월트디즈니컴퍼니코리아(주),218000.0,36.5,1.0,0.00019700341254010365,0.0002142836930579246,0.00027534934948716185
2008.07,하준사,218000.0,36.5,1.0,0.00019700341254010365,0.0002142836930579246,0.00027534934948716185
2008.07,예지림엔터테인먼트,185000,37,13,0.0001671817950455008,0.00021721908611351258,0.0035795415433331037
2008.07,(유)조이앤시네마,171000,171,1,0.0001545301997447602,0.0010039044250110987,0.00027534934948716185
2008.07,(주)영화사한결,135000,27,3,0.00012199752611428437,0.00015851122500175243,0.0008260480484614854
2008.07,㈜영화사 백두대간,88000,22,3,7.952431331894092e-05,0.00012915729444587236,0.0008260480484614854
2008.07,아트플러스시네마네트워크,82083.33333333333,13.5,1.8333333333333333,7.417750816208032e-05,7.925561250087622e-05,0.0005048071407264634
2008.07,(주)드림팩트엔터테인먼트,77000.0,15.666666666666666,2.0,6.958377415407331e-05,9.197564907509092e-05,0.0005506986989743237
2008.07,(주)엠엔에프씨,76500.0,19.0,2.75,6.913193146476114e-05,0.0001115449361123443,0.0007572107110896951
2008.07,미디어필름인터내셔날(주),60000,16,6,5.4221122717459724e-05,9.393257777881625e-05,0.0016520960969229708
2008.07,(주)누리픽쳐스,58000,9,7,5.2413751960211066e-05,5.283707500058414e-05,0.0019274454464101329
2008.07,시나브로엔터테인먼트(주),50000,10,2,4.5184268931216434e-05,5.8707861111760164e-05,0.0005506986989743237
2008.07,데이지엔터테인먼트,50000,10,3,4.5184268931216434e-05,5.8707861111760164e-05,0.0008260480484614854
2008.07,청년필름(주),40000,8,2,3.614741514497315e-05,4.696628888940813e-05,0.0005506986989743237
2008.07,(주)씨네라가픽쳐스,8000.0,2.0,1.0,7.229483028994629e-06,1.1741572222352032e-05,0.00027534934948716185
2008.07,무비즈엔터테인먼트㈜,8000.0,2.0,1.0,7.229483028994629e-06,1.1741572222352032e-05,0.00027534934948716185
2008.07,롯데쇼핑㈜롯데시네마,6000.0,1.5,1.0,5.422112271745972e-06,8.806179166764024e-06,0.00027534934948716185
2008.07,주식회사 마운틴픽쳐스,4000,1,2,3.6147415144973146e-06,5.870786111176016e-06,0.0005506986989743237
