date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2013.12,(주)넥스트엔터테인먼트월드(NEW),41876762100,5822806,60092,27.916121372375613,28.026009850775175,14.495928055887916
2013.12,유니버설픽쳐스인터내셔널 코리아(유),20814660500,2841738,49843,13.875585401164347,13.677697175781256,12.023572889729438
2013.12,씨제이이앤엠(주),19556291245.0,2804223.0,73269.5,13.036724250200486,13.49713203939309,17.674722104288083
2013.12,워너브러더스 코리아(주),16981577299.0,2148084.5,35956.0,11.320354038863535,10.339042268847265,8.673626925006754
2013.12,(주)쇼박스,15671886500,2186247,26971,10.44728063319143,10.5227239166525,6.506185109421436
2013.12,롯데쇼핑㈜롯데엔터테인먼트,9012280000,1274862,46948,6.007816500259777,6.136095719208049,11.3252151761936
2013.12,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),8488639000,1228359,34322,5.658744008058855,5.912270035149436,8.2794588752943
2013.12,이십세기폭스코리아(주),4514732000.0,561112.0,9956.5,3.009635897225877,2.700713442863829,2.4017957080551158
2013.12,씨너스엔터테인먼트(주),3259476059.0,465126.0,18355.5,2.172850161053797,2.2387189025105174,4.427877378517118
2013.12,판씨네마(주),2152854079,298966,10650,1.435147627289406,1.4389667217226283,2.5690879617121465
2013.12,(주)영화사 빅,2026431000,310783,9902,1.3508707672684295,1.4958436567272655,2.3886487321008145
2013.12,(주)팝엔터테인먼트,845146272.0,130224.75,6226.25,0.5633961348354288,0.626790610285614,1.501951541935235
2013.12,(주)박수엔터테인먼트,455985875.0,61933.25,3492.75,0.3039718543709685,0.2980937153995035,0.8425522984291173
2013.12,(주)마인스 엔터테인먼트,455985875.0,61933.25,3493.75,0.3039718543709685,0.2980937153995035,0.84279352734571
2013.12,주식회사 해리슨앤컴퍼니,417392750.0,32206.5,733.0,0.27824468952793346,0.1550145559132471,0.17682079586244162
2013.12,(주)티캐스트,376666562,49947,1308,0.2510955702973856,0.2404021555958876,0.31552742290323826
2013.12,(주)티캐스트콘텐츠허브,375530062,49789,1301,0.25033795031081785,0.2396416786786723,0.31383882048708944
2013.12,글뫼 주식회사,371521000.0,53639.0,944.5,0.24766540697725914,0.25817228710448703,0.2278407117217955
2013.12,CGV아트하우스,307572162,43050,3035,0.20503547491691043,0.2072058942159281,0.7321297618588135
2013.12,no record,165962182,46154,1634,0.11063463800932909,0.22214589643767585,0.3941680497124551
2013.12,(주)미디어데이,131807500,21119,791,0.08786625286364723,0.10164881021942358,0.19081207302481762
2013.12,(주)프레인글로벌,107549500.0,15102.5,1256.0,0.07169524922602148,0.07269052305217315,0.3029835192404184
2013.12,(주)영화사 진진,100957400,16792,851,0.06730078665369102,0.08082233160682611,0.20528580802037902
2013.12,(주)엣나인필름,73175456.0,9371.5,376.5,0.048780631756984175,0.045106388795460396,0.0908226870971477
2013.12,예지림엔터테인먼트,72751250.0,12193.0,599.5,0.048497845180634,0.05868667754180746,0.14461673549731754
2013.12,선필름,72691250.0,12173.0,597.5,0.048457847645047486,0.05859041464089414,0.14413427766413214
2013.12,㈜T-JOY,66684500.0,10073.0,327.5,0.044453594363643066,0.0484828100449952,0.0790024701841059
2013.12,(주)더블앤조이픽쳐스,63459000,8775,458,0.04230339351307163,0.04223534777572053,0.11048284379945193
2013.12,(주)나이너스엔터테인먼트,54086900.0,7898.333333333333,693.3333333333334,0.03605571179189956,0.0380158239523532,0.16725204883759828
2013.12,찬란,49726500.0,6563.5,484.5,0.0331489575557093,0.03159107750722982,0.11687541008915821
