date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2011.01,씨제이엔터테인먼트,33588626533.333332,4216040.0,85763.5,34.596303160959906,34.05270607809998,30.117606984077934
2011.01,(주)넥스트엔터테인먼트월드(NEW),16096956000,2171382,51715,16.579873225598256,17.538124170851532,18.16077987933783
2011.01,이십세기폭스코리아(주),13107947450.0,1555503.0,32581.5,13.501192832284808,12.563705862041811,11.441660052956504
2011.01,롯데쇼핑㈜롯데엔터테인먼트,12170551500,1621868,41014,12.535674506137354,13.099732047484336,14.402904881971612
2011.01,(주)쇼박스,9510564250.0,1252928.0,18674.5,9.795886226495679,10.1198254573063,6.557932589320205
2011.01,한국소니픽쳐스릴리징브에나비스타영화㈜,4456613600,403732,14885,4.590314373939835,3.2609195193412446,5.2271721648253635
2011.01,워너브러더스 코리아(주),3499067500,488983,14229,3.6040413825950095,3.9494868113650634,4.996804348894866
2011.01,씨제이 씨지브이(CJ CGV)(주),1014255200.0,144126.0,2751.5,1.0446833944507152,1.1640971898303238,0.9662454962389645
2011.01,주식회사 마운틴픽쳐스,856622500,136527,3675,0.8823216297662145,1.1027205156319098,1.2905514078423386
2011.01,(주)미디어데이,467243000,69088,2687,0.4812605380513065,0.5580196956204807,0.9435950021421398
2011.01,(주)화천공사,399012000,50534,2647,0.4109825718286371,0.40816013343106433,0.9295481840975972
2011.01,유니버설픽쳐스인터내셔널 코리아(유),306955000,41091,4673,0.31616381295715246,0.33188958014041764,1.641019518053673
2011.01,(주)박수엔터테인먼트,255192750.0,38693.0,1507.5,0.2628486679774604,0.3125210757677637,0.529389455053694
2011.01,에이원엔터테인먼트,255192750.0,38693.0,1507.5,0.2628486679774604,0.3125210757677637,0.529389455053694
2011.01,(주)화앤담이엔티,184663500,17606,456,0.19020350303468955,0.14220262217887597,0.16013372570778403
2011.01,(주)영화사 진진,127157200.0,17048.5,727.5,0.13097198350557973,0.1376997276051668,0.255476503185116
2011.01,(주)영화사 조제,89575500.0,11697.5,397.0,0.09226281255409885,0.09448001663849834,0.13941466909208391
2011.01,프리비젼엔터테인먼트,77325600,10294,831,0.07964540905083674,0.08314403003006642,0.2918226448753696
2011.01,(주)미로비젼,68139000.0,9310.25,520.5,0.07018320617382813,0.07519833938094286,0.18278421980460877
2011.01,아뮤즈코리아(주),68076000.0,9301.25,512.5,0.07011831614038251,0.07512564691248837,0.17997485619570028
2011.01,(주)에스와이코마드,63990500,7984,202,0.06591024897146053,0.06448629646007871,0.07093643112493941
2011.01,no record,55000000,18881,249,0.05665002919855805,0.15250072187659647,0.08744144232727682
2011.01,(주)티캐스트,52800900,6606,102,0.054384955031093515,0.05335627184560119,0.03581938601358327
2011.01,(주)스폰지이엔티,48432500,6294,351,0.049885500711984776,0.05083626627251195,0.12326082834086009
2011.01,씨너스엔터테인먼트(주),22794500,3058,95,0.023478347101209662,0.024699285392650386,0.03336119285578834
2011.01,(주) 포커스픽쳐,16459000,2073,81,0.016952778737801218,0.0167434985673526,0.02844480654019848
2011.01,시네마달,14786200,2105,169,0.015229793849740346,0.017001960677413035,0.05934780623819189
2011.01,판씨네마(주),14708300,1973,93,0.01514955680838457,0.01593580447341374,0.03265885195356122
