date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2013.03,(주)넥스트엔터테인먼트월드(NEW),34159076650,4648967,99131,34.927953926004854,34.99884553429553,25.43170349390574
2013.03,씨제이이앤엠(주),22178626355.0,2962381.5,95904.0,22.677838965226158,22.301714022094522,24.60382818572935
2013.03,롯데쇼핑㈜롯데엔터테인먼트,11635628843,1578233,42001,11.897532017405897,11.88142075091689,10.775206327460985
2013.03,(주)쇼박스,9524842000,1370654,36902,9.739234052992938,10.318702547676573,9.467076114758347
2013.03,워너브러더스 코리아(주),6548681500,841753,24964,6.696083973571937,6.336974047144209,6.40442491271008
2013.03,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),4548605500.0,579740.0,25547.5,4.6509888121221294,4.364460042425015,6.5541197507394955
2013.03,이십세기폭스코리아(주),3299885674.0,443900.0,18941.5,3.374161894465478,3.341814973664857,4.859374078036291
2013.03,(주)에스비에스콘텐츠허브,1799461500,260068,12045,1.8399650847593854,1.9578714498109304,3.0901016693475767
2013.03,유니버설픽쳐스인터내셔널 코리아(유),907083500,132537,8029,0.9275007934103284,0.997779074486639,2.059811233141693
2013.03,(주)영화사 진진,448516150.0,62878.0,2582.75,0.4586116768548275,0.4733648162065755,0.6625952749279745
2013.03,씨너스엔터테인먼트(주),411398000.0,59080.5,4196.0,0.4206580446093687,0.444776074682601,1.0764687924103307
2013.03,(주)미디어데이,300665250.0,44184.25,2295.25,0.3074328415475695,0.3326325484346732,0.5888381782125385
2013.03,(주)마인스 엔터테인먼트,281610000,42600,1547,0.28794868215801805,0.32070582986736407,0.396877316934886
2013.03,팝엔터테인먼트,278438750.0,41929.75,1539.75,0.28470605136261445,0.31565998286105884,0.39501735536554017
2013.03,(주)인벤트스톤,243735000.0,34662.5,4017.0,0.24922116418374538,0.26094990206050483,1.0305469826292417
2013.03,(주)나이너스엔터테인먼트,192889833.33333334,25710.666666666668,847.0,0.19723153762300016,0.19355776267081004,0.21729482058425884
2013.03,(주) 인스터 글로벌,94993000,5204,324,0.09713117135128942,0.039177303723703344,0.08312104116800456
2013.03,no record,75811140,30095,468,0.07751755213201594,0.22656436502014837,0.12006372613156213
2013.03,(주)싸이더스,67444500,9369,1136,0.06896258972979102,0.07053269765322379,0.29143673693473204
2013.03,(주)영화사 조제,64175600.0,8362.5,572.75,0.06562011095735273,0.06295545779966741,0.14693696397831668
2013.03,(주)영화제작전원사,58696600.0,7559.5,520.75,0.06001778565092264,0.05691022818972625,0.13359654996369869
2013.03,(주)영화제작전원사 ,58584600.0,7543.5,515.75,0.05990326467367858,0.056789775295879356,0.1323138178469085
2013.03,(주)에스피엠,53198500,7744,470,0.05439593042783752,0.0582992006218983,0.12057681897827822
2013.03,(주)티캐스트,49045900,6180,147,0.05014986069476914,0.046524930248364085,0.037712324233631696
2013.03,익스트림 필름,44081500,5987,549,0.045073718378426456,0.04507196721633588,0.14084398642356327
2013.03,예지림엔터테인먼트,42205700,6171,274,0.04315569651133363,0.046457175495575195,0.07029372000010262
2013.03,주식회사 해리슨앤컴퍼니,38085500.0,3355.0,70.5,0.038942756060967997,0.025257466178521277,0.018086522846741733
2013.03,시네마달,37182700,5605,270,0.03801963518368289,0.04219615437574121,0.06926753430667046
2013.03,(주)시네마달,32975400,4989,147,0.03371763422333549,0.037558717962635664,0.037712324233631696
2013.03,㈜영화사 백두대간,29426000,4065,322,0.030088341753424383,0.030602563342977344,0.08260794832128848
2013.03,필라멘트픽쳐스,26862100,3503,592,0.0274667316323884,0.026371655446605077,0.15187548262795894
2013.03,(주)미로비젼,26790600,3683,385,0.027393622258522776,0.02772675050238267,0.09877037299284493
2013.03,판씨네마(주),20113500,3002,175,0.020566229248198915,0.022599974208024107,0.04489562408765678
2013.03,(주)프레인글로벌,18421800,2443,86,0.018836451237451004,0.01839165122924813,0.022062992408791334
2013.03,(주)시너지하우스 (시너지),18324000,2680,15,0.018736449884107536,0.0201758597193553,0.0038481963503705814
2013.03,㈜인디스토리,15469800.0,2399.5,312.0,0.01581800548008987,0.01806416992410188,0.0800424840877081
2013.03,(주)케빈앤컴퍼니,15463000,607,38,0.015811052420757195,0.004569681660316666,0.009748764087605472
2013.03,어뮤즈,13901500,1975,256,0.014214405046055496,0.014868404084226385,0.06567588437965792
2013.03,(주)엣나인필름,13068750.0,2077.0,268.5,0.013362910904984192,0.015636291282500357,0.06888271467163341
2013.03,(주)수키픽쳐스,11920000,2384,24,0.012188304006688595,0.0179474811831877,0.0061571141605929304
2013.03,씨제이 씨지브이(CJ CGV)(주),11022000,1443,242,0.011270091171285378,0.01086334536381705,0.06208423445264538
2013.03,㈜T-JOY,9783750.0,1504.5,133.5,0.010003969742067076,0.011326336174541062,0.03424894751829818
2013.03,(주)팝엔터테인먼트,7353750.0,882.75,48.75,0.007519273539361263,0.006645612002709286,0.012506638138704389
2013.03,주식회사 마운틴픽쳐스,6062000.0,1184.5,143.5,0.006198447893334418,0.008917278297603116,0.03681441175187856
2013.03,(주)제이앤씨미디어그룹,5715750.0,756.75,46.75,0.0058444042471669745,0.0056970454636649705,0.011993545291988312
2013.03,(유)조이앤시네마,5715750.0,756.75,46.75,0.0058444042471669745,0.0056970454636649705,0.011993545291988312
2013.03,와이드 릴리즈(주),5715750.0,756.75,46.75,0.0058444042471669745,0.0056970454636649705,0.011993545291988312
2013.03,(재)전주국제영화제조직위원회,5629500,714,31,0.0057562128696017996,0.005375210387917792,0.0079529391240992
2013.03,(주)마노엔터테인먼트,4387000,519,24,0.004485745778300576,0.003907190744158731,0.0061571141605929304
2013.03,(주)소나무픽쳐스,3875000,1657,11,0.003962221310899187,0.0124744028190193,0.002822010656938426
2013.03,(유)조이앤컨텐츠그룹,3600000,240,24,0.003681031411416019,0.0018067934077034594,0.0061571141605929304
2013.03,오드,2709500,375,7,0.0027704873914532508,0.0028231146995366554,0.0017958249635062712
2013.03,(주)팝파트너스,2702000,385,21,0.0027628185760128006,0.002898397758190966,0.005387474890518814
2013.03,(주)케이알씨지,1715000,143,11,0.0017536024640495756,0.0010765477387566446,0.002822010656938426
2013.03,(주)액티버스엔터테인먼트,1503000,231,3,0.001536830614266188,0.0017390386549145796,0.0007696392700741163
2013.03,스폰지,1177500,212,21,0.0012040040241506561,0.001596000843471389,0.005387474890518814
2013.03,(주)키노아이디엠씨,1111200,218,33,0.0011362116956570778,0.0016411706786639757,0.00846603197081528
2013.03,(주)영화사폴,1097000,496,6,0.0011216920717564923,0.0037340397092538165,0.0015392785401482326
2013.03,(주)시네마서비스,1009000.0,120.5,3.5,0.0010317113039218786,0.0009071608567844452,0.0008979124817531356
2013.03,(주)나우콘텐츠,1000000,200,2,0.0010225087253933386,0.0015056611730862163,0.0005130928467160775
2013.03,(주)스넵쏘울,1000000,200,2,0.0010225087253933386,0.0015056611730862163,0.0005130928467160775
2013.03,스튜디오느림보,778000,154,4,0.0007955117883560173,0.0011593591032763866,0.001026185693432155
2013.03,(주)노이에스,750000,150,1,0.0007668815440450039,0.0011292458798146622,0.00025654642335803875
2013.03,찬란,747800,100,12,0.0007646320248491386,0.0007528305865431082,0.0030785570802964652
2013.03,(주)스폰지이엔티,743500,124,14,0.0007602352373299472,0.0009335099273134541,0.0035916499270125424
2013.03,(주)에스와이코마드,690333.3333333334,129.33333333333334,5.0,0.0007058718567632015,0.0009736608919290866,0.0012827321167901938
2013.03,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),683000,135,4,0.0006983734594436503,0.001016321291833196,0.001026185693432155
2013.03,(주)영화사구안,680000,136,1,0.0006953059332674703,0.001023849597698627,0.00025654642335803875
2013.03,미디어필름인터내셔날(주),666000,333,12,0.0006809908111119635,0.00250692585318855,0.0030785570802964652
2013.03,(주)화인픽쳐스,660500,108,9,0.0006753670131223001,0.0008130570334665568,0.002308917810222349
2013.03,스크린조이,600000,40,4,0.0006135052352360031,0.00030113223461724324,0.001026185693432155
2013.03,주식회사 씨네룩스,592000,119,2,0.0006053251654328564,0.0008958683979862986,0.0005130928467160775
2013.03,한국소니픽쳐스릴리징브에나비스타영화㈜,588000.0,51.0,1.5,0.000601235130531283,0.0003839435991369852,0.00038481963503705815
2013.03,영화사청어람(주),520000.0,101.5,1.0,0.000531704537204536,0.0007641230453412546,0.00025654642335803875
2013.03,영희야 놀자,470000,94,2,0.0004805791009348691,0.0007076607513505216,0.0005130928467160775
