date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2007.05,한국소니픽쳐스릴리징브에나비스타영화㈜,47352143500,7400838,109431,60.78884780667397,60.864186748340444,37.95522967854715
2007.05,롯데쇼핑㈜롯데엔터테인먼트,7883469583.333333,1225424.8333333333,36245.833333333336,10.120492912634324,10.07784333369464,12.571564995814777
2007.05,(주)시네마서비스,6669379000,1040215,35836,8.561890445276832,8.554685296236041,12.429417722221451
2007.05,씨제이엔터테인먼트,5308287166.666667,805713.3333333334,27282.166666666668,6.814573466745399,6.626153252594892,9.462591970846802
2007.05,(주)프라임엔터테인먼트,1768600500,278022,12132,2.2704608213840944,2.28644147164782,4.207883017244967
2007.05,(주)두엔터테인먼트,1565229250.0,245092.0,10461.0,2.0093806875037123,2.015626508582441,3.6283106036432247
2007.05,(주)엠케이픽처스 ,1565229250.0,245092.0,10461.0,2.0093806875037123,2.015626508582441,3.6283106036432247
2007.05,워너브러더스 코리아(주),1494767000.0,231955.0,10116.0,1.9189239800609794,1.9075883619140575,3.5086502309965453
2007.05,(주)쇼박스,1217419500.0,199463.0,10735.0,1.5628760016402874,1.6403754928001706,3.7233452184408775
2007.05,(주)미로비젼,720738500.0,117428.0,6076.5,0.9252561710307895,0.9657230331867989,2.107583346050861
2007.05,㈜메가박스,683893500,109079,2004,0.8779559870921912,0.8970612012210275,0.6950706863302766
2007.05,유니버설픽쳐스인터내셔널 코리아(유),585659500,88751,5783,0.7518469826404538,0.7298845668695846,2.0057853188862222
2007.05,㈜스튜디오이쩜영,413511500,68270,7026,0.5308500477873713,0.5614496668227574,2.436909502074113
2007.05,무비즈엔터테인먼트㈜,187788500,28848,1156,0.24107560297336053,0.23724476327087896,0.40094895878133713
2007.05,스폰지,130389600.0,19298.0,786.0,0.16738911829774078,0.15870595679428112,0.2726175446385216
2007.05,no record,128507000,20581,633,0.16497230933362608,0.16925729592616331,0.21955077068216816
2007.05,(주)유레카픽쳐스,50996833.333333336,7586.333333333333,459.6666666666667,0.06546775945047384,0.06238969272603454,0.15943154964229064
2007.05,(주)영화사 진진,32067450.0,4955.5,318.0,0.04116695029018332,0.040753827800500575,0.11029564783085226
2007.05,㈜영화사 백두대간,29221000,4245,140,0.0375127880274062,0.034910705077817565,0.04855783237836263
2007.05,아트플러스시네마네트워크,18544950.0,2958.0,144.5,0.023807288536629362,0.02432647011076192,0.05011861984766714
2007.05,프리비젼엔터테인먼트,15720500,2366,98,0.020181369021759665,0.01945788650509219,0.03399048266485384
2007.05,(주)에스와이코마드,13920833.333333334,2042.3333333333333,102.66666666666667,0.017871026658847534,0.016796065175641004,0.03560907707746593
2007.05,(주)유레카픽쳐스 ,13920833.333333334,2042.3333333333333,102.66666666666667,0.017871026658847534,0.016796065175641004,0.03560907707746593
2007.05,(주)에스에이치필름,13920833.333333334,2042.3333333333333,102.66666666666667,0.017871026658847534,0.016796065175641004,0.03560907707746593
2007.05,㈜인디스토리,8991500,1315,221,0.011542939445892434,0.010814505813269752,0.07665200682584386
2007.05,(합)알지애니메이션스튜디오,7164000.0,2004.5,31.0,0.00919686572767318,0.01648492540129218,0.010752091455208869
2007.05,씨제이 씨지브이(CJ CGV)(주),7164000.0,2004.5,31.0,0.00919686572767318,0.01648492540129218,0.010752091455208869
2007.05,이모션픽처스,6744000,1001,154,0.00865768599489502,0.00823218275215439,0.05341361561619889
2007.05,(주)이모션픽처스,6534000,969,149,0.008388096128505941,0.007969016070766837,0.05167940731697166
2007.05,㈜씨네콰논코리아,5144000,987,131,0.006603667965263936,0.008117047329047335,0.0454362574397536
2007.05,위드시네마,3767000,651,109,0.004835928698512684,0.00535379717447803,0.03780574092315376
2007.05,라인트리엔터테인먼트,1823000,273,40,0.0023402967925109167,0.0022451407505875605,0.013873666393817895
2007.05,UIP코리아,920500.0,184.5,2.5,0.0011817022476721332,0.0015173203973751098,0.0008671041496136184
2007.05,(주)누리픽쳐스,760750.0,114.5,19.5,0.0009766213850261546,0.0009416432818398377,0.0067634123669862226
2007.05,CNS엔터테인먼트,633000,93,23,0.0008126208829727979,0.0007648281677825757,0.00797735817644529
2007.05,(주)스폰지이엔티,619500.0,124.0,4.0,0.0007952901058477854,0.0010197708903767677,0.0013873666393817894
2007.05,(주)디스테이션,595683.3333333334,115.83333333333333,1.8333333333333333,0.0007647151916358812,0.0009526085602309857,0.0006358763763833202
2007.05,(주)드림팩트엔터테인먼트,577666.6666666666,123.33333333333334,2.1666666666666665,0.0007415860927813894,0.0010142882511811936,0.0007514902629984692
2007.05,(주)엔케이컨텐츠,537333.3333333334,107.33333333333333,1.3333333333333333,0.0006898077216177726,0.0008827049104874171,0.00046245554646059646
2007.05,(주)엣나인필름,434500.0,87.0,2.0,0.0005577942711716913,0.0007154844150224094,0.0006936833196908947
2007.05,(주)동숭아트센터,265350.0,43.0,2.0,0.00034064605260163014,0.0003536302281145242,0.0006936833196908947
2007.05,주식회사 씨네룩스,216300,32,1,0.0002776775623807522,0.00026316668138755294,0.00034684165984544735
2007.05,(주)제이앤씨미디어그룹,207500.0,41.5,0.5,0.0002663804632177813,0.00034129428992448266,0.00017342082992272367
2007.05,(유)조이앤시네마,207500.0,41.5,0.5,0.0002663804632177813,0.00034129428992448266,0.00017342082992272367
2007.05,와이드 릴리즈(주),207500.0,41.5,0.5,0.0002663804632177813,0.00034129428992448266,0.00017342082992272367
2007.05,(주)팝엔터테인먼트,186666.66666666666,37.333333333333336,1.1666666666666665,0.00023963543679029318,0.0003070277949521451,0.0004046486031530219
2007.05,(주)에이앤비픽쳐스,135000.0,27.0,1.0,0.00017330777125012275,0.00022204688742074775,0.00034684165984544735
2007.05,(주)튜브엔터테인먼트,15000,3,3,1.9256419027791415e-05,2.4671876380083085e-05,0.0010405249795363421
2007.05,주식회사 해리슨앤컴퍼니,0.0,0.0,2.0,0.0,0.0,0.0006936833196908947
2007.05,브에나비스타인터내셔널코리아,0,0,3,0.0,0.0,0.0010405249795363421
2007.05,쇼이스트(주),0,0,2,0.0,0.0,0.0006936833196908947
