date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2011.02,(주)쇼박스,27347943500.0,3647655.0,63544.0,25.478420852784144,26.912842616916482,18.341463414634145
2011.02,롯데쇼핑㈜롯데엔터테인먼트,20072413500,2736480,57868,18.700250667261546,20.19008255011497,16.703131765045462
2011.02,씨제이엔터테인먼트,14756631900.0,1963664.0,59642.0,13.747859246448266,14.48815202767386,17.215182566026844
2011.02,이십세기폭스코리아(주),13530215250.0,1518309.5,46909.0,12.605281211300515,11.202272313930225,13.539904748159909
2011.02,한국소니픽쳐스릴리징브에나비스타영화㈜,12414355900,1320539,33350,11.565702709472246,9.743097490442565,9.626208688122384
2011.02,(주)넥스트엔터테인먼트월드(NEW),5565536500,748501,26273,5.185072918500482,5.522531492590336,7.583489681050656
2011.02,(주)시너지하우스 (시너지),4820619500,464045,16899,4.491078913927765,3.4237804979273014,4.877760138548131
2011.02,워너브러더스 코리아(주),3639382000,481130,14456,3.3905915536225706,3.5498357076743905,4.1726078799249535
2011.02,(주)영화사 그램,1513282750.0,196095.5,3945.0,1.4098337878224203,1.446816469590887,1.1386924520132775
2011.02,씨너스엔터테인먼트(주),1119746500,145385,6242,1.0431999238053151,1.072668227631287,1.8017029874440755
2011.02,에이원엔터테인먼트,479902500.0,73352.5,1922.0,0.4470960627552578,0.5412036741570588,0.5547698080531102
2011.02,대원미디어(주),472410500,48433,1795,0.4401162205953141,0.35734456972085243,0.5181122817145332
2011.02,(주)에스비에스콘텐츠허브,298719500,30028,1643,0.27829884678287614,0.22155023929093298,0.4742387068841103
2011.02,(주)싸이더스,247673500,33023,3714,0.23074238350251214,0.24364771387053683,1.0720161639486219
2011.02,(주)화앤담이엔티,203257000,19147,1288,0.18936222342547793,0.14126889675314686,0.371770818299899
2011.02,(주)영화사 조제,188113000.0,26003.5,1706.0,0.17525347680639256,0.19185698839089435,0.49242314908356183
2011.02,주식회사 마운틴픽쳐스,172323000,25361,1624,0.1605428911542955,0.18711654517974396,0.46875451003030744
2011.02,(주)티캐스트,127614600,15748,599,0.11889078554516203,0.11619066099485857,0.17289652186462692
