date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2019.03,월트디즈니컴퍼니코리아 유한책임회사,51068700645,5763517,180350,40.35168862272446,39.28324427180967,32.090176331382004
2019.03,(주)쇼박스,22798184062,2670077,73898,18.01387567755658,18.198833631537955,13.148876354513265
2019.03,롯데컬처웍스(주)롯데엔터테인먼트,13291831741,1584336,72146,10.5024770331804,10.798590183150642,12.837138129214784
2019.03,씨제이이앤엠(주),11223217701,1283687,55609,8.867971581339642,8.749412900065453,9.894663796017864
2019.03,유니버설픽쳐스인터내셔널 코리아(유),8302511385,987446,27391,6.56018950869755,6.730279866134057,4.8737566947207345
2019.03,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,5022227804,564494,29237,3.9682891865242453,3.847504170104977,5.20222060105692
2019.03,워너브러더스 코리아(주),3327745127,386810,31379,2.629401834872015,2.6364373900135454,5.583352609384175
2019.03,CGV아트하우스,2662770803.0,320920.5,25847.5,2.1039755654495558,2.1873447052088673,4.5991174534260955
2019.03,이십세기폭스코리아(주),1092617746,127361,5584,0.8633266661068197,0.8680729619955925,0.9935766267504137
2019.03,(주)셀트리온엔터테인먼트,816058720,98962,6864,0.6448048795328634,0.6745097515331052,1.2213305813063826
2019.03,오드,691307334.0,86930.0,3052.5,0.5462331708434596,0.5925014924998772,0.5431398017828863
2019.03,(주)홈초이스,687002834.0,86469.5,3022.5,0.5428319908352989,0.5893627954183611,0.5378018184729809
2019.03,예지림엔터테인먼트,606803730,77845,3662,0.4794630538630139,0.5305795316191526,0.6515898293624669
2019.03,(주)팝엔터테인먼트,602687421,75994,4916,0.4762105720699573,0.5179634006791173,0.8747175317165176
2019.03,(주)박수엔터테인먼트,479028350,60904,4106,0.37850195083336197,0.41511228458774324,0.7305919823490685
2019.03,(주)애니플러스,387061870,43718,1640,0.30583507821240463,0.2979751552871233,0.29180975427483496
2019.03,메가박스중앙(주),319696510,35699,3941,0.2526066624441276,0.2433188862389637,0.7012330741445882
2019.03,(주)넥스트엔터테인먼트월드(NEW),239756695.5,28476.5,1005.0,0.1894426018253624,0.19409143852723745,0.17882244088183485
2019.03,메가박스중앙(주)플러스엠,225842010,28514,3698,0.17844797988496433,0.19434703275211662,0.6579954093343535
2019.03,케이티하이텔(주),221584205.0,26403.0,1517.0,0.17508369570686078,0.17995878185291908,0.26992402270422233
2019.03,주식회사 마운틴픽쳐스,199205205.0,23996.0,1525.0,0.15740103630329977,0.1635530405386754,0.2713474849201971
2019.03,(주)드림팩트엔터테인먼트,197833183.33333334,23600.333333333332,1715.3333333333333,0.15631693997075713,0.16085623747261704,0.3052140234752644
2019.03,(주)미디어캐슬,180357200,21132,3336,0.14250837564591498,0.14403245760390432,0.5935837440614935
2019.03,(주)스톰픽쳐스코리아,169269685.0,22284.0,1862.0,0.13374762890223235,0.15188431219219214,0.33131083076813583
2019.03,(주)영화사오원,153707780.0,17705.0,1880.0,0.12145146438256779,0.12067455337294748,0.33451362075407914
2019.03,동우에이앤이(주),131668080,15121,685,0.10403690124495381,0.10306240731727415,0.12188395224284265
2019.03,no record,130064300,44503,984,0.1027696821780499,0.3033255943945937,0.175085852564901
2019.03,(주)이수C&E,118747969,13646,1671,0.09382813757056258,0.09300903447202719,0.2973256703617373
2019.03,(주)인디플러그,113011500.0,13546.5,1317.0,0.08929549413224601,0.09233085779534782,0.23433746730485225
2019.03,(주)더 피플,112401500.0,13446.5,1311.0,0.08881350556098848,0.09164927319567005,0.23326987064287114
2019.03,(주)영화사 진진,110584910.0,13868.0,906.0,0.08737813569433157,0.09452215228331182,0.16120709595914665
2019.03,플레이리스트(주),93731760.5,11537.0,790.5,0.07406170053253729,0.07863441526482322,0.1406558602160104
2019.03,(주)팬엔터테인먼트,91975105.5,11170.5,677.0,0.07267368801836943,0.07613640770700422,0.12046049002686786
2019.03,(주)디스테이션,81743933.33333333,10552.333333333334,800.6666666666667,0.06458957645295722,0.07192307890666287,0.14246484344881172
2019.03,(주)트리플픽쳐스,73854250,9259,863,0.05835558104720697,0.06310791808416384,0.15355598654828206
2019.03,(주)메리크리스마스,58609500.0,6375.0,29.5,0.04631001502806239,0.043451018229457225,0.0052490169214070926
2019.03,그린나래미디어(주),57034716.5,7240.0,354.5,0.04506570740641497,0.04934672501666986,0.06307716944538354
2019.03,(주)삼백상회,53567980,6563,625,0.042326482205494766,0.04473239727685142,0.11120798562303162
2019.03,아이 엠,53181243,6785,570,0.04202090382175309,0.04624551508813604,0.10142168288820484
2019.03,(주)엣나인필름,48309807.0,5569.5,365.5,0.038171762055175244,0.037960854279052866,0.06503442999234889
2019.03,(주)영화사 그램,42343500.0,5147.0,73.0,0.03345751322466085,0.03508115934541433,0.012989092720770094
2019.03,(주)리틀빅픽쳐스,39023000,4717,277,0.030833836092102454,0.03215034556679996,0.04928737922812762
2019.03,(주) 인스터 글로벌,33208500,1319,54,0.026239536833779675,0.00899010086974966,0.009608369957829932
2019.03,와이드 릴리즈(주),31820065.0,3843.0,655.0,0.025142471584707633,0.02619329616561633,0.11654596893293713
2019.03,제인앤유,31611000,6840,47,0.0249772798787241,0.04662038661795881,0.008362840518851977
2019.03,판씨네마(주),27968936,3382,159,0.022099520495464306,0.02305119116110186,0.028291311542499246
2019.03,(재)CBS,26975500.0,3212.0,24.0,0.02131456180976628,0.021892497341649664,0.004270386647924414
2019.03,(주)누리픽쳐스,26423000.0,2974.0,13.0,0.02087800658743877,0.020270325994416596,0.002313126100959058
2019.03,(주)콘텐츠판다,23197245.333333336,2689.0,158.0,0.01832919202512079,0.01832780988533498,0.028113378765502392
2019.03,무브먼트,21144745.333333336,2867.5,529.0,0.016707419004619025,0.01954443839575978,0.09412643903133397
2019.03,(주)케빈앤컴퍼니,17574000,755,53,0.013886011723409489,0.005145963727567091,0.009430437180833081
2019.03,(주)에스와이코마드,17568180,2105,376,0.013881413078352573,0.014347355823216858,0.06690272415081581
2019.03,(주)디오시네마,13412217,1566,124,0.010597598867583477,0.010673614830953729,0.022063664347609473
2019.03,TCO(주)더콘텐츠온,12464670.0,3102.5,150.0,0.009848899154912402,0.021146162205002518,0.026689916549527588
2019.03,(주)제이앤씨미디어그룹,12443670.0,3099.5,148.5,0.009832306105737963,0.021125714667012182,0.026423017384032313
2019.03,㈜인디스토리,11726550,1927,420,0.009265677180786818,0.013134135235790443,0.07473176633867724
2019.03,(주)컴퍼니엘,10140800,1137,35,0.008012704431816942,0.007749616898336136,0.006227647194889771
2019.03,(주)영화제작전원사 ,8967645.333333334,1131.0,137.0,0.007085741904520602,0.007708721822355471,0.024376790448568532
2019.03,(주)라이크 콘텐츠,5345500,768,75,0.004223721160093628,0.0052345697255252,0.013344958274763794
2019.03,CL2D Film,5239200,689,84,0.004139728725463013,0.0046961178917797695,0.01494635326773545
2019.03,(주)머스트씨무비릴리징컴퍼니,4931000.0,516.5,11.5,0.0038962059751981443,0.0035203844573356326,0.002046226935463782
2019.03,주식회사 온 피크,4931000.0,516.5,11.5,0.0038962059751981443,0.0035203844573356326,0.002046226935463782
2019.03,주식회사 씨네룩스,4297000,446,6,0.0033952539191698283,0.0030398673145628115,0.0010675966619811035
2019.03,영화사 마그나,4198000,673,39,0.0033170295444903287,0.004587064355831327,0.0069393783028771725
2019.03,(주)시네마달,4007500,587,60,0.003166506884122199,0.004000901600108454,0.010675966619811034
2019.03,독립영화전용관 인디스페이스,3775750.0,534.5,80.0,0.0029833907343042774,0.00364306968527763,0.014234622159748047
2019.03,(주)케이알씨지,3555000,738,66,0.0028089661816729674,0.005030094345621872,0.011743563281792139
2019.03,(주)그란,3152250.0,352.0,9.5,0.002490735202863182,0.0023991777908657164,0.0016903613814700806
2019.03,이언픽쳐스,3152250.0,352.0,9.5,0.002490735202863182,0.0023991777908657164,0.0016903613814700806
2019.03,(주)브리즈픽처스,3033500.0,329.0,13.0,0.002396905460507721,0.002242413332939832,0.002313126100959058
2019.03,(주)컨텐츠 빌리지,2888000,545,63,0.0022819393340848186,0.003714636068243794,0.011209764950801587
2019.03,찬란,2434500,447,15,0.0019236084864368043,0.003046683160559589,0.0026689916549527586
2019.03,커넥트픽쳐스(주),2179000,284,12,0.0017217263881477908,0.0019357002630848398,0.002135193323962207
2019.03,(주)미로스페이스,2171000,234,16,0.0017154052265575283,0.0015949079632459596,0.002846924431949609
2019.03,(주)올스타엔터테인먼트,2048500,336,11,0.001618612439706631,0.002290124254917275,0.0019572605469653564
2019.03,(주)담화,1950000,375,40,0.0015407831376265222,0.0025559422487916018,0.0071173110798740235
2019.03,(주)에이원엔터테인먼트,1680000,280,14,0.0013274439339551576,0.0019084368790977292,0.0024910588779559085
2019.03,영화사 풀,1541400,226,2,0.0012179298094038573,0.0015403811952717386,0.00035586555399370114
2019.03,(주)투모션,1425000,194,22,0.0011259569082655355,0.0013222741233748553,0.003914521093930713
2019.03,(주)영화사 안다미로,1206000,203,12,0.0009529151097320953,0.0013836167373458537,0.002135193323962207
2019.03,주식회사 루믹스미디어,1195000,256,32,0.000944223512545484,0.0017448565751750668,0.005693848863899218
2019.03,(주)스폰지이엔티,1191000.0,130.5,8.333333333333334,0.0009410629317503528,0.0008894679025794773,0.0014827731416404218
2019.03,(유)조이앤시네마,1184000,245,21,0.0009355319153588731,0.001669882269210513,0.0037365883169338623
2019.03,(주)티캐스트,936000,103,7,0.0007395759060607307,0.0007020321376680932,0.0012455294389779542
2019.03,(주)소나무픽쳐스,757000,154,40,0.0005981399154786038,0.0010496402835037512,0.0071173110798740235
2019.03,(주)신도필림,742250.0,78.5,6.5,0.0005864852737965569,0.0005350439107470419,0.001156563050479529
2019.03,(주)영화사가을,736000,165,126,0.0005815468663041643,0.0011246145894683048,0.022419529901603175
2019.03,(주)엔케이컨텐츠,721000.0,78.0,5.333333333333334,0.0005696946883224219,0.0005316359877486531,0.0009489748106498699
2019.03,(주)케이피에이기획,649000,111,21,0.0005128042340100579,0.000756558905642314,0.0037365883169338623
2019.03,씨제이엔터테인먼트,592500,76,2,0.0004681610302788279,0.0005180042957550979,0.00035586555399370114
2019.03,(주)비엠컬쳐스,521000,258,18,0.0004116656485658554,0.001758488267168622,0.0032027899859433107
2019.03,(주)시네마서비스,474500,49,3,0.00037492389682245374,0.0003339764538421026,0.0005337983309905517
2019.03,아트플러스시네마네트워크,343500.0,47.0,2.0,0.00027141487578190277,0.00032034476184854743,0.00035586555399370114
2019.03,(주)나이너스엔터테인먼트,261333.33333333334,37.333333333333336,0.3333333333333333,0.00020649127861524676,0.0002544582505463639,5.931092566561686e-05
2019.03,(주)마노엔터테인먼트,250000,33,9,0.00019753629969570798,0.00022492291789366094,0.0016013949929716553
2019.03,씨네그루(주)키다리이엔티,214500.0,35.5,9.5,0.00016948614513891746,0.00024196253288560497,0.0016903613814700806
2019.03,(주)퍼스트런,188000,32,32,0.0001485472973711724,0.00021810707189688335,0.005693848863899218
2019.03,더 필름클래식 프로덕션,186000,51,9,0.00014696700697360674,0.00034760814583565785,0.0016013949929716553
2019.03,콜롬비아,156000,78,1,0.00012326265101012177,0.0005316359877486531,0.00017793277699685057
2019.03,유나이티드 아티스트,147000,29,1,0.00011615134422107628,0.00019765953390655052,0.00017793277699685057
2019.03,㈜스튜디오이쩜영,137000,24,10,0.00010824989223324798,0.0001635803039226625,0.0017793277699685059
2019.03,한국소니픽쳐스릴리징브에나비스타영화㈜,102000,51,1,8.059481027584885e-05,0.00034760814583565785,0.00017793277699685057
2019.03,(주)도키엔터테인먼트,90000,15,15,7.111306789045488e-05,0.00010223768995166407,0.0026689916549527586
2019.03,이십세기폭스필름코퍼레이션,68000,34,1,5.3729873517232566e-05,0.00023173876389043853,0.00017793277699685057
2019.03,콜럼비아트라이스타,57000,19,1,4.503827633062142e-05,0.00012950107393877447,0.00017793277699685057
2019.03,프리비젼엔터테인먼트,56000,28,1,4.424813113183859e-05,0.00019084368790977293,0.00017793277699685057
2019.03,(주)영진크리에이티브,54000,9,9,4.266784073427292e-05,6.134261397099844e-05,0.0016013949929716553
2019.03,주식회사 풍경소리,46000,33,33,3.634667914401027e-05,0.00022492291789366094,0.005871781640896069
2019.03,(주)플라이어,30000,5,5,2.3704355963484958e-05,3.407922998388802e-05,0.0008896638849842529
2019.03,(주)갤럭시컴퍼니,24000,4,3,1.8963484770787966e-05,2.726338398711042e-05,0.0005337983309905517
2019.03,(주)더블앤조이픽쳐스,15000,3,3,1.1852177981742479e-05,2.0447537990332814e-05,0.0005337983309905517
2019.03,스마일컨텐츠,10000,2,2,7.901451987828319e-06,1.363169199355521e-05,0.00035586555399370114
2019.03,(주)라온컴퍼니플러스,10000,2,2,7.901451987828319e-06,1.363169199355521e-05,0.00035586555399370114
