date,배급사,매출액,관객수,상영횟수,매출액 점유율,관객수 점유율,상영횟수 점유율
2014.10,이십세기폭스코리아(주),23518609206.0,3078268.5,92622.5,24.640036596845764,24.62068614698515,20.101983015129253
2014.10,씨네그루(주)다우기술,15131864105,1949165,59062,15.853390056354883,15.58986154511483,12.818303553019666
2014.10,메가박스중앙(주)플러스엠,13187748902.0,1710791.5,56348.0,13.816574472116026,13.683296497504994,12.22928056289242
2014.10,유니버설픽쳐스인터내셔널 코리아(유),10838742307.0,1355962.0,47187.5,11.35556123957054,10.845290080848464,10.24116519772638
2014.10,워너브러더스 코리아(주),7112488543,929533,29353,7.451630173329145,7.434614705073826,6.370520202359999
2014.10,(주)쇼박스,4566595972,615848,23364,4.784342938288306,4.925691284645414,5.0707196541388955
2014.10,롯데쇼핑㈜롯데엔터테인먼트,4476144852.0,623097.5,37319.0,4.689578877730801,4.983674421666297,8.099391661222798
2014.10,씨제이이앤엠(주),4270917490,547346,25259,4.474565750633811,4.3777968295513325,5.481993996913815
2014.10,판씨네마(주),3472990650.0,442592.5,17560.5,3.6385917197293964,3.539954696450139,3.8111784149334906
2014.10,(주)이수C&E,2880966580,387313,18891,3.018338429101477,3.0978167803254526,4.099938580137728
2014.10,(주)프레인글로벌,1810387478.0,241089.5,13827.5,1.8967113795577264,1.9282882285393808,3.0010005143642178
2014.10,(주)영화사 진진,526616070.0,67928.5,4804.5,0.551726470031941,0.5433074726702628,1.0427269550723473
2014.10,(주)영화사 빅,429964000,59209,5371,0.4504657823313548,0.47356694390916315,1.1656751952739262
2014.10,(주)싸이더스,372836450.0,65826.5,2320.0,0.390614244752805,0.5264952023043208,0.5035126518405341
2014.10,찬란,345207200,46103,2402,0.36166756150379203,0.3687421982307445,0.5213092197073116
2014.10,CGV아트하우스,256805300,32312,2027,0.2690504329928512,0.2584386679658985,0.43992247641412174
2014.10,(주)인벤트스톤,241757050.0,32249.0,3924.5,0.253284643975706,0.25793477974846063,0.851739397477662
2014.10,오퍼스픽쳐스(유),205826400,28114,3091,0.2156407287597249,0.2248621165880561,0.6708437960513323
2014.10,예지림엔터테인먼트,170470400,24462,1717,0.17859886432431316,0.1956525964280084,0.37264276862508494
2014.10,(주)나이너스엔터테인먼트,138222700.0,18396.666666666668,1659.8333333333333,0.1448135115764393,0.1471406916422994,0.36023581175861197
2014.10,시네마달,121300800,16626,445,0.12708473213901442,0.132978500049549,0.0965789353745852
2014.10,(주)시네마달,121180800,16606,443,0.1269590102323437,0.13281853553607667,0.09614487274368819
2014.10,(주)리틀빅픽쳐스,117212000,14965,78,0.1228009677057213,0.1196934472056719,0.01692844260498347
2014.10,(주)마인스 엔터테인먼트,110279500.0,15512.0,1270.5,0.11553790838909918,0.12406847664914016,0.27573828627732694
2014.10,no record,109437900,39763,825,0.11465617875031531,0.3180334474600155,0.1790508352450175
2014.10,(주)박수엔터테인먼트,80274750.0,11072.0,834.5,0.08410245522928413,0.08855635465828261,0.1811126327417783
2014.10,그린나래미디어(주),79247000,10502,835,0.08302569948277733,0.08399736602432116,0.18122114839950257
2014.10,브릿지웍스 엔터테인먼트(주),78279100,11239,878,0.08201164753722254,0.08989205834577657,0.19055349496378832
2014.10,(유)영화사 화수분,74882450.0,9979.0,1003.0,0.07845303658478048,0.0798142939970197,0.2176824093948516
